split,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,8,5,The slender whale outside the piles,The slender whales outside the pile,-15.822465896606445,-18.228715896606445,-17.89801788330078,-15.523017883300781,-17.313844680786133,-15.845094680786133
train,8,5,The bright cow outside the pots,The bright cows outside the pot,-17.01406478881836,-19.45156478881836,-17.888423919677734,-14.450923919677734,-14.62225341796875,-12.84100341796875
train,8,5,The fuzzy lion past the nests,The fuzzy lions past the nest,-8.137173652648926,-10.949673652648926,-8.341042518615723,-5.841042518615723,-6.513009071350098,-4.638009071350098
train,8,5,The small panda beneath the barrels,The small pandas beneath the barrel,-3.281122922897339,-8.718623161315918,-6.984492301940918,-4.109492301940918,-4.586114883422852,-4.086114883422852
train,8,5,The quiet bat beneath the chairs,The quiet bats beneath the chair,-11.03494930267334,-14.59744930267334,-11.449785232543945,-11.012285232543945,-9.340375900268555,-11.340375900268555
train,8,5,The quiet rat around the dams,The quiet rats around the dam,-11.566285133361816,-13.191285133361816,-11.84310245513916,-10.15560245513916,-11.416374206542969,-11.353874206542969
train,8,5,The small turtle past the rocks,The small turtles past the rock,-8.628278732299805,-13.378278732299805,-9.763769149780273,-6.888769149780273,-7.107319355010986,-6.107319355010986
train,8,5,The small pup behind the houses,The small pups behind the house,-13.278314590454102,-16.4658145904541,-16.843151092529297,-14.905651092529297,-14.735450744628906,-15.235450744628906
train,8,5,The slender rabbit behind the valves,The slender rabbits behind the valve,-4.037204265594482,-8.912203788757324,-7.684299945831299,-2.684300184249878,-4.207763671875,-1.9577637910842896
train,8,5,The sleepy rat beneath the milestones,The sleepy rats beneath the milestone,-14.452295303344727,-18.139795303344727,-17.0576171875,-13.995116233825684,-14.708473205566406,-13.989723205566406
train,8,5,The sleepy rabbit behind the plants,The sleepy rabbits behind the plant,-5.18347692489624,-12.120976448059082,-7.771910190582275,-3.3969101905822754,-4.902052879333496,-4.527052879333496
train,8,5,The calm panda outside the cabins,The calm pandas outside the cabin,-3.1994400024414062,-6.574440002441406,-6.690889358520508,-3.065889596939087,-4.225453853607178,-2.7254538536071777
train,8,5,The timid panda around the statues,The timid pandas around the statue,-11.477811813354492,-12.852811813354492,-13.12548828125,-8.56298828125,-11.018217086791992,-9.768217086791992
train,8,5,The small cock around the columns,The small cocks around the column,-5.371304988861084,-6.996304988861084,-6.611883163452148,-3.3618831634521484,-3.8463642597198486,-2.5963642597198486
train,8,5,The quiet whale beneath the chairs,The quiet whales beneath the chair,-6.056118011474609,-10.86861801147461,-7.403858184814453,-5.528858184814453,-4.119021415710449,-4.681521415710449
train,8,5,The sleepy dog beneath the milestones,The sleepy dogs beneath the milestone,-15.625970840454102,-17.9697208404541,-18.540000915527344,-14.85250186920166,-17.003419876098633,-16.159669876098633
train,8,5,The fuzzy whale past the rocks,The fuzzy whales past the rock,-10.252853393554688,-13.940353393554688,-11.570059776306152,-10.132559776306152,-9.674263000488281,-9.361763000488281
train,8,5,The slender turtle behind the houses,The slender turtles behind the house,-4.431245803833008,-9.431245803833008,-8.865378379821777,-3.9903786182403564,-6.400545120239258,-3.525545120239258
train,8,5,The fuzzy panda beneath the statues,The fuzzy pandas beneath the statue,-4.557461261749268,-7.182461261749268,-6.434542179107666,-3.559542417526245,-4.591831684112549,-3.341831684112549
train,8,5,The fuzzy whale beneath the boxes,The fuzzy whales beneath the box,-6.2993011474609375,-11.174301147460938,-8.28244400024414,-6.282444477081299,-5.080471515655518,-5.205471515655518
train,8,5,The bright bat past the nests,The bright bats past the nest,-18.5752010345459,-19.3252010345459,-18.282560348510742,-17.688810348510742,-18.363269805908203,-18.019519805908203
test,8,5,The restless [wug] below the racks,The restless [wugs] below the rack,-17.084476470947266,-19.553226470947266,-18.50550651550293,-16.34925651550293,-16.437023162841797,-17.249523162841797
test,8,5,The curious [wug] beside the gates,The curious [wugs] beside the gate,-7.418535232543945,-10.918535232543945,-10.646543502807617,-7.396543979644775,-7.433261871337891,-5.308261871337891
test,8,5,The shy [wug] opposite the straps,The shy [wugs] opposite the strap,-5.9125075340271,-8.287507057189941,-6.613375663757324,-5.738375663757324,-4.274767875671387,-5.399767875671387
test,8,5,The tiny [wug] between the mirrors,The tiny [wugs] between the mirror,-15.07785701751709,-16.515356063842773,-13.90290355682373,-13.15290355682373,-13.25342082977295,-12.62842082977295
test,8,5,The tiny [wug] beside the tents,The tiny [wugs] beside the tent,-16.05084991455078,-17.64459991455078,-18.86528968811035,-14.365290641784668,-14.878552436828613,-14.003552436828613
test,8,5,The round [wug] opposite the pillars,The round [wugs] opposite the pillar,-14.596114158630371,-17.908615112304688,-17.723461151123047,-14.942212104797363,-16.503347396850586,-15.159597396850586
test,8,5,The clumsy [wug] under the poles,The clumsy [wugs] under the pole,-12.602197647094727,-13.977197647094727,-15.966190338134766,-13.341190338134766,-12.154590606689453,-13.623340606689453
test,8,5,The curious [wug] beside the sacks,The curious [wugs] beside the sack,-7.061188220977783,-8.686187744140625,-9.69099235534668,-6.31599235534668,-6.302848815917969,-6.865348815917969
test,8,5,The restless [wug] opposite the banks,The restless [wugs] opposite the bank,-6.260511875152588,-10.26051139831543,-9.598855018615723,-5.223855495452881,-5.358112812042236,-5.108112812042236
test,8,5,The clever [wug] below the ponds,The clever [wugs] below the pond,-15.598504066467285,-16.8485050201416,-15.409339904785156,-14.096839904785156,-16.845918655395508,-15.814668655395508
test,8,5,The tiny [wug] near the knobs,The tiny [wugs] near the knob,-7.156764984130859,-9.78176498413086,-8.57159423828125,-4.071594715118408,-5.696292400360107,-3.3212924003601074
test,8,5,The wary [wug] beside the nails,The wary [wugs] beside the nail,-7.683559894561768,-9.37105941772461,-6.240991592407227,-5.490991592407227,-6.274338722229004,-8.961838722229004
test,8,5,The shy [wug] under the wires,The shy [wugs] under the wire,-6.147374629974365,-12.084875106811523,-7.616641521453857,-5.491641521453857,-6.567025184631348,-4.567025184631348
test,8,5,The restless [wug] below the wires,The restless [wugs] below the wire,-13.78017520904541,-15.84267520904541,-16.564271926879883,-13.0017728805542,-13.257575035095215,-11.507575035095215
test,8,5,The wary [wug] beside the fences,The wary [wugs] beside the fence,-17.59233283996582,-17.99858283996582,-16.902090072631836,-13.339590072631836,-16.250093460083008,-13.187594413757324
test,8,5,The clumsy [wug] by the boards,The clumsy [wugs] by the board,-7.803267002105713,-10.990766525268555,-10.135807037353516,-8.635807037353516,-9.28423023223877,-9.34673023223877
test,8,5,The curious [wug] beside the wires,The curious [wugs] beside the wire,-20.1662654876709,-21.4475154876709,-20.582056045532227,-17.878931045532227,-18.844158172607422,-18.531658172607422
test,8,5,The sturdy [wug] opposite the heaps,The sturdy [wugs] opposite the heap,-6.0756120681762695,-8.20061206817627,-6.818699836730957,-2.943699836730957,-4.225782871246338,-3.100782871246338
test,8,5,The curious [wug] under the heaps,The curious [wugs] under the heap,-8.648608207702637,-10.898608207702637,-9.076691627502441,-7.201691150665283,-5.088916778564453,-4.338916778564453
test,8,5,The round [wug] between the mirrors,The round [wugs] between the mirror,-4.494761943817139,-9.36976146697998,-8.706282615661621,-7.831282138824463,-7.332605361938477,-5.957605361938477
test,8,5,The graceful [wug] by the buckets,The graceful [wugs] by the bucket,-13.947086334228516,-16.603336334228516,-15.54606819152832,-12.85856819152832,-13.405951499938965,-11.749701499938965
test,8,5,The lively [wug] alongside the heaps,The lively [wugs] alongside the heap,-9.141597747802734,-9.641597747802734,-7.50241756439209,-5.12741756439209,-5.4376325607299805,-4.4376325607299805
test,8,5,The tiny [wug] below the banks,The tiny [wugs] below the bank,-4.207574367523193,-7.707574367523193,-8.70014476776123,-5.200144290924072,-5.343634605407715,-4.593634605407715
test,8,5,The gentle [wug] opposite the trees,The gentle [wugs] opposite the tree,-15.878337860107422,-18.159587860107422,-19.20380401611328,-15.078803062438965,-17.534130096435547,-15.159131050109863
test,8,5,The fierce [wug] near the beams,The fierce [wugs] near the beam,-7.89793062210083,-10.147930145263672,-7.977105617523193,-5.477105617523193,-4.3573198318481445,-4.6073198318481445
test,8,5,The curious [wug] opposite the trees,The curious [wugs] opposite the tree,-13.672317504882812,-16.359817504882812,-16.826948165893555,-13.389448165893555,-16.04934310913086,-13.86184310913086
test,8,5,The clever [wug] near the knobs,The clever [wugs] near the knob,-15.081345558166504,-15.706345558166504,-15.397751808166504,-10.960251808166504,-14.40367317199707,-12.30992317199707
test,8,5,The spotted [wug] by the knobs,The spotted [wugs] by the knob,-5.684670925140381,-7.684670925140381,-5.943022727966309,-4.193022727966309,-4.330567359924316,-3.0805673599243164
test,8,5,The tiny [wug] beside the fences,The tiny [wugs] beside the fence,-6.53751802444458,-9.287517547607422,-7.84523868560791,-3.3452389240264893,-6.201875686645508,-2.014375925064087
test,8,5,The sturdy [wug] above the sofas,The sturdy [wugs] above the sofa,-2.9169487953186035,-6.2919487953186035,-5.901465892791748,-1.651465892791748,-4.583730697631836,-1.7087305784225464
test,8,5,The clever [wug] near the sockets,The clever [wugs] near the socket,-8.013752937316895,-10.513752937316895,-10.298948287963867,-6.173947811126709,-7.444483280181885,-3.9444832801818848
test,8,5,The spotted [wug] opposite the poles,The spotted [wugs] opposite the pole,-4.468358993530273,-7.343358993530273,-6.59761905670166,-1.9726190567016602,-4.342143535614014,-2.3421435356140137
test,8,5,The lively [wug] opposite the wires,The lively [wugs] opposite the wire,-4.319063663482666,-7.444063663482666,-6.205069541931152,-3.2050697803497314,-5.072318077087402,-3.9473180770874023
test,8,5,The strange [wug] atop the sheds,The strange [wugs] atop the shed,-4.445552825927734,-7.695552825927734,-9.083990097045898,-3.7089900970458984,-5.8543782234191895,-2.4793782234191895
test,8,5,The graceful [wug] alongside the cliffs,The graceful [wugs] alongside the cliff,-11.897565841674805,-13.710065841674805,-13.137360572814941,-9.512360572814941,-11.583762168884277,-9.896262168884277
test,8,5,The gentle [wug] above the banks,The gentle [wugs] above the bank,-5.789108753204346,-9.539108276367188,-8.237645149230957,-4.737645149230957,-4.75963020324707,-4.63463020324707
test,8,5,The spotted [wug] opposite the banks,The spotted [wugs] opposite the bank,-4.6006269454956055,-7.7256269454956055,-6.965498924255371,-2.215498924255371,-5.6100358963012695,-2.6100361347198486
test,8,5,The fierce [wug] by the beams,The fierce [wugs] by the beam,-7.314448833465576,-9.939449310302734,-7.481929302215576,-7.106929302215576,-4.614569664001465,-4.864569664001465
test,8,5,The lively [wug] near the cabinets,The lively [wugs] near the cabinet,-14.089255332946777,-15.964255332946777,-15.349822998046875,-14.162322998046875,-14.037130355834961,-13.349630355834961
test,8,5,The tiny [wug] between the doors,The tiny [wugs] between the door,-19.317272186279297,-21.067272186279297,-16.257776260375977,-15.85152530670166,-15.313103675842285,-15.313103675842285
test,8,5,The graceful [wug] atop the sacks,The graceful [wugs] atop the sack,-11.624309539794922,-13.686809539794922,-14.56489372253418,-13.50239372253418,-12.291496276855469,-13.760246276855469
test,8,5,The strange [wug] by the knobs,The strange [wugs] by the knob,-17.7623348236084,-18.3873348236084,-17.61271858215332,-16.20646858215332,-15.553329467773438,-14.147079467773438
test,8,5,The curious [wug] atop the sheds,The curious [wugs] atop the shed,-4.479341983795166,-6.854341983795166,-8.977006912231445,-3.789506673812866,-5.693958282470703,-2.506458282470703
test,8,5,The round [wug] atop the bushes,The round [wugs] atop the bush,-2.041590690612793,-6.666590690612793,-7.980941295623779,-3.6059412956237793,-6.672633647918701,-3.797633647918701
test,8,5,The wary [wug] near the sockets,The wary [wugs] near the socket,-8.893705368041992,-10.643705368041992,-10.222047805786133,-6.784547805786133,-7.705901145935059,-4.768401145935059
test,8,5,The fierce [wug] below the fences,The fierce [wugs] below the fence,-4.969768047332764,-8.844768524169922,-6.341146469116211,-2.841146469116211,-5.617225646972656,-2.3672258853912354
test,8,5,The clever [wug] under the lamps,The clever [wugs] under the lamp,-15.207756042480469,-16.52025604248047,-18.26622200012207,-16.07872200012207,-16.056554794311523,-14.775304794311523
test,8,5,The spotted [wug] under the ponds,The spotted [wugs] under the pond,-6.153872489929199,-9.1538724899292,-7.334288120269775,-4.334288120269775,-5.606076240539551,-3.356076240539551
test,8,5,The fierce [wug] under the boards,The fierce [wugs] under the board,-6.460623264312744,-11.648122787475586,-9.151261329650879,-5.901261329650879,-7.256343841552734,-5.756343841552734
test,8,5,The curious [wug] near the switches,The curious [wugs] near the switch,-21.910741806030273,-23.004491806030273,-19.62184715270996,-18.29372215270996,-20.04167938232422,-18.77605438232422
test,8,5,The lively [wug] by the lamps,The lively [wugs] by the lamp,-4.958746433258057,-8.208746910095215,-5.765730381011963,-5.140730381011963,-8.037721633911133,-9.787721633911133
test,8,5,The tiny [wug] opposite the doors,The tiny [wugs] opposite the door,-15.725990295410156,-16.975990295410156,-14.585681915283203,-13.835681915283203,-12.483718872070312,-12.608718872070312
test,8,5,The clumsy [wug] opposite the ponds,The clumsy [wugs] opposite the pond,-13.378128051757812,-17.440628051757812,-16.539270401000977,-14.070520401000977,-15.102906227111816,-15.102906227111816
test,8,5,The graceful [wug] by the bridges,The graceful [wugs] by the bridge,-17.732133865356445,-18.138383865356445,-19.384798049926758,-18.916048049926758,-17.009037017822266,-18.196537017822266
test,8,5,The sturdy [wug] beside the gates,The sturdy [wugs] beside the gate,-14.986335754394531,-16.48633575439453,-16.04149055480957,-14.291489601135254,-15.252565383911133,-15.033815383911133
test,8,5,The restless [wug] atop the pillars,The restless [wugs] atop the pillar,-10.664926528930664,-14.539926528930664,-13.739561080932617,-11.989561080932617,-12.775900840759277,-12.275900840759277
test,8,5,The sturdy [wug] under the boards,The sturdy [wugs] under the board,-5.257212162017822,-9.257211685180664,-9.861763954162598,-6.1117634773254395,-7.365073204040527,-6.740073204040527
test,8,5,The tiny [wug] by the knobs,The tiny [wugs] by the knob,-17.11622428894043,-17.36622428894043,-17.812040328979492,-17.093290328979492,-13.996505737304688,-14.496505737304688
test,8,5,The graceful [wug] under the lamps,The graceful [wugs] under the lamp,-6.521613597869873,-9.896613121032715,-5.802046775817871,-4.802046775817871,-4.7252702713012695,-6.3502702713012695
test,8,5,The spotted [wug] opposite the panels,The spotted [wugs] opposite the panel,-4.307188034057617,-6.057188034057617,-9.650862693786621,-6.150863170623779,-5.816213130950928,-6.066213130950928
test,8,5,The bold [wug] near the sacks,The bold [wugs] near the sack,-3.889270544052124,-5.139270305633545,-7.3246965408325195,-3.8246965408325195,-5.009617805480957,-5.259617805480957
test,8,5,The restless [wug] beside the pillars,The restless [wugs] beside the pillar,-16.000289916992188,-18.781539916992188,-17.628284454345703,-15.190784454345703,-14.438483238220215,-13.407233238220215
test,8,5,The graceful [wug] above the desks,The graceful [wugs] above the desk,-3.9380669593811035,-7.1880669593811035,-8.41551399230957,-4.16551399230957,-4.372208595275879,-2.3722083568573
test,8,5,The round [wug] near the bridges,The round [wugs] near the bridge,-4.714767932891846,-7.839767932891846,-6.247809886932373,-1.122809886932373,-4.684267997741699,-1.0592678785324097
test,8,5,The round [wug] below the wells,The round [wugs] below the well,-1.5922372341156006,-5.46723747253418,-6.456422805786133,-1.2064226865768433,-5.8492584228515625,-1.224258303642273
test,8,5,The lively [wug] below the boards,The lively [wugs] below the board,-4.025232315063477,-8.900232315063477,-7.8080220222473145,-4.3080220222473145,-6.434080600738525,-4.559080600738525
test,8,5,The fierce [wug] atop the tents,The fierce [wugs] atop the tent,-2.358792781829834,-6.233792781829834,-6.518860340118408,-1.7688602209091187,-4.1596293449401855,-5.5971293449401855
test,8,5,The clumsy [wug] near the bridges,The clumsy [wugs] near the bridge,-6.2047295570373535,-7.7047295570373535,-8.542380332946777,-3.4798803329467773,-4.76353120803833,-1.76353120803833
test,8,5,The fierce [wug] near the buckets,The fierce [wugs] near the bucket,-14.618430137634277,-15.930930137634277,-15.737061500549316,-12.424561500549316,-13.153864860534668,-11.903864860534668
test,8,5,The shy [wug] near the slopes,The shy [wugs] near the slope,-6.035594463348389,-11.348094940185547,-7.742180824279785,-4.492180824279785,-5.275230884552002,-3.150231122970581
test,8,5,The gentle [wug] opposite the fences,The gentle [wugs] opposite the fence,-13.198369026184082,-16.760868072509766,-14.803252220153809,-11.990752220153809,-12.993562698364258,-10.806062698364258
test,8,5,The wary [wug] alongside the knobs,The wary [wugs] alongside the knob,-16.796022415161133,-17.389772415161133,-15.753166198730469,-15.503166198730469,-16.375852584838867,-16.766477584838867
test,8,5,The tiny [wug] between the shelves,The tiny [wugs] between the shelf,-6.652059078216553,-10.402059555053711,-7.799456596374512,-6.549456596374512,-6.662051200866699,-5.537051200866699
test,8,5,The sturdy [wug] opposite the hooks,The sturdy [wugs] opposite the hook,-3.530313730239868,-6.530313491821289,-7.779064178466797,-3.654064416885376,-5.840726852416992,-3.590726852416992
test,8,5,The round [wug] above the desks,The round [wugs] above the desk,-12.744644165039062,-14.369644165039062,-16.81899642944336,-12.443995475769043,-13.759040832519531,-11.946540832519531
test,8,5,The clumsy [wug] beside the banks,The clumsy [wugs] beside the bank,-5.257667064666748,-7.882667064666748,-9.54423999786377,-3.9192399978637695,-4.6623005867004395,-3.1623005867004395
test,8,5,The spotted [wug] near the bridges,The spotted [wugs] near the bridge,-7.1423726081848145,-8.267372131347656,-7.795012950897217,-3.4200127124786377,-4.222497940063477,-1.597497820854187
test,8,5,The wary [wug] above the bulbs,The wary [wugs] above the bulb,-6.531832218170166,-10.281832695007324,-8.33213996887207,-5.5821404457092285,-4.825930595397949,-4.200930595397949
test,8,5,The round [wug] under the sofas,The round [wugs] under the sofa,-9.64169979095459,-13.14169979095459,-10.62519359588623,-7.6876935958862305,-9.279316902160645,-7.654317378997803
test,8,5,The tiny [wug] opposite the straps,The tiny [wugs] opposite the strap,-14.804494857788086,-16.116994857788086,-14.291261672973633,-13.728761672973633,-14.026305198669434,-15.495055198669434
test,8,5,The shy [wug] above the desks,The shy [wugs] above the desk,-14.256839752197266,-15.506839752197266,-18.008468627929688,-13.883469581604004,-15.261683464050293,-12.574183464050293
test,8,5,The shy [wug] opposite the poles,The shy [wugs] opposite the pole,-12.996692657470703,-16.309192657470703,-16.046079635620117,-13.108579635620117,-14.613022804260254,-14.269272804260254
test,8,5,The wary [wug] below the heaps,The wary [wugs] below the heap,-7.761285781860352,-9.136285781860352,-8.291279792785645,-5.4162797927856445,-4.367644309997559,-2.9926445484161377
test,8,5,The gentle [wug] below the banks,The gentle [wugs] below the bank,-6.013364315032959,-8.888364791870117,-8.029043197631836,-5.279043197631836,-5.521282196044922,-5.021282196044922
test,8,5,The bold [wug] below the nails,The bold [wugs] below the nail,-3.4849131107330322,-5.234912872314453,-5.618999481201172,-4.368999481201172,-4.774107933044434,-5.149107933044434
test,8,5,The gentle [wug] opposite the fences,The gentle [wugs] opposite the fence,-6.073369026184082,-9.073369026184082,-7.61575174331665,-3.8657519817352295,-5.681062698364258,-2.806062698364258
test,8,5,The wary [wug] opposite the posts,The wary [wugs] opposite the post,-5.239763259887695,-8.989763259887695,-7.396604537963867,-4.146604537963867,-5.826682090759277,-6.139182090759277
test,8,5,The clumsy [wug] above the slopes,The clumsy [wugs] above the slope,-10.754019737243652,-11.629019737243652,-14.165725708007812,-9.478225708007812,-11.197307586669922,-9.134807586669922
test,8,5,The tiny [wug] alongside the bins,The tiny [wugs] alongside the bin,-4.753105640411377,-8.253106117248535,-5.68204402923584,-2.55704402923584,-4.596138000488281,-5.033638000488281
test,8,5,The restless [wug] opposite the tents,The restless [wugs] opposite the tent,-11.304340362548828,-13.616840362548828,-12.44590950012207,-11.38340950012207,-12.633529663085938,-12.696029663085938
test,8,5,The curious [wug] below the lamps,The curious [wugs] below the lamp,-4.855540752410889,-7.480540752410889,-5.587924003601074,-2.7129242420196533,-5.614487171173096,-7.114487171173096
test,8,5,The round [wug] beside the bins,The round [wugs] beside the bin,-3.322427988052368,-7.947427749633789,-5.696432113647461,-1.5714318752288818,-4.222829818725586,-3.847829818725586
test,8,5,The strange [wug] above the posts,The strange [wugs] above the post,-14.587738990783691,-16.087739944458008,-16.17161750793457,-14.796618461608887,-16.668292999267578,-14.168292999267578
test,8,5,The restless [wug] under the beams,The restless [wugs] under the beam,-16.21169090270996,-19.39919090270996,-17.222932815551758,-16.347932815551758,-15.59758472442627,-15.94133472442627
test,8,5,The spotted [wug] under the cliffs,The spotted [wugs] under the cliff,-5.903180122375488,-8.778180122375488,-7.701977729797363,-4.576977729797363,-6.9159111976623535,-4.1659111976623535
test,8,5,The wary [wug] below the tents,The wary [wugs] below the tent,-4.227558612823486,-7.727558612823486,-7.768688201904297,-3.3936879634857178,-3.911679983139038,-3.286679983139038
test,8,5,The lively [wug] above the fences,The lively [wugs] above the fence,-17.097396850585938,-18.284896850585938,-17.27494239807129,-16.18119239807129,-16.700572967529297,-16.106822967529297
test,8,5,The clever [wug] opposite the sacks,The clever [wugs] opposite the sack,-11.558735847473145,-13.058735847473145,-14.617066383361816,-12.304566383361816,-10.702072143554688,-11.264572143554688
test,8,5,The lively [wug] beside the sockets,The lively [wugs] beside the socket,-13.943212509155273,-16.255712509155273,-16.010028839111328,-12.510028839111328,-12.097762107849121,-10.347762107849121
test,8,5,The clever [wug] alongside the wells,The clever [wugs] alongside the well,-5.823271751403809,-7.448271751403809,-7.799396514892578,-5.924396514892578,-6.045638084411621,-5.420638084411621
test,8,5,The lively [wug] below the ropes,The lively [wugs] below the rope,-3.876391887664795,-8.751391410827637,-6.865535736083984,-4.490535736083984,-3.934675455093384,-3.934675455093384
test,8,5,The restless [wug] by the bushes,The restless [wugs] by the bush,-7.277930736541748,-11.59043025970459,-9.671813011169434,-7.546813011169434,-8.118322372436523,-6.805822372436523
test,8,5,The sturdy [wug] opposite the panels,The sturdy [wugs] opposite the panel,-4.174513816833496,-7.299513816833496,-9.408167839050293,-5.533168315887451,-5.633762836456299,-6.633762836456299
test,8,5,The clever [wug] under the heaps,The clever [wugs] under the heap,-14.246909141540527,-15.371909141540527,-15.069997787475586,-12.132497787475586,-11.493888854980469,-11.868888854980469
test,8,5,The bold [wug] opposite the hinges,The bold [wugs] opposite the hinge,-11.46386432647705,-14.15136432647705,-13.740426063537598,-10.677926063537598,-13.213549613952637,-10.276049613952637
test,8,5,The restless [wug] between the shelves,The restless [wugs] between the shelf,-7.781306266784668,-11.093806266784668,-8.893244743347168,-8.205744743347168,-7.464675426483154,-6.714675426483154
test,8,5,The spotted [wug] alongside the poles,The spotted [wugs] alongside the pole,-5.723583698272705,-6.723583698272705,-6.94038200378418,-2.5653820037841797,-3.870666980743408,-2.620666980743408
test,8,5,The round [wug] atop the posts,The round [wugs] atop the post,-1.6258472204208374,-6.375847339630127,-6.026571273803711,-2.151571035385132,-4.141798973083496,-4.391798973083496
test,8,5,The restless [wug] above the braces,The restless [wugs] above the brace,-7.906827449798584,-10.719326972961426,-8.314411163330078,-6.56441068649292,-7.122296333312988,-8.309796333312988
test,8,5,The wary [wug] alongside the poles,The wary [wugs] alongside the pole,-7.044796466827393,-8.66979694366455,-8.227315902709961,-3.53981614112854,-4.448562145233154,-2.5735621452331543
test,8,5,The bold [wug] alongside the baskets,The bold [wugs] alongside the basket,-2.852935791015625,-4.727935791015625,-6.070001125335693,-2.6950011253356934,-4.77797269821167,-3.90297269821167
test,8,5,The restless [wug] below the boards,The restless [wugs] below the board,-12.169281005859375,-13.106781005859375,-15.531664848327637,-12.219164848327637,-15.705881118774414,-13.455881118774414
test,8,5,The curious [wug] near the sacks,The curious [wugs] near the sack,-7.465147018432617,-9.090147018432617,-9.09642505645752,-5.2839250564575195,-6.252673625946045,-7.065173625946045
test,8,5,The fierce [wug] alongside the wells,The fierce [wugs] alongside the well,-11.927443504333496,-12.989943504333496,-13.575315475463867,-11.200315475463867,-11.61132526397705,-10.29882526397705
test,8,5,The wary [wug] beside the bins,The wary [wugs] beside the bin,-6.668601989746094,-10.231101989746094,-7.773236274719238,-3.5857362747192383,-5.236048698425293,-5.736048698425293
test,8,5,The bold [wug] near the bridges,The bold [wugs] near the bridge,-5.098653316497803,-6.723653316497803,-7.143942832946777,-3.7689425945281982,-4.360071182250977,-2.3600711822509766
test,8,5,The shy [wug] opposite the hinges,The shy [wugs] opposite the hinge,-6.775452136993408,-11.775452613830566,-8.489359855651855,-5.739359378814697,-8.265816688537598,-5.390817165374756
test,8,5,The lively [wug] under the ponds,The lively [wugs] under the pond,-14.247005462646484,-16.997005462646484,-17.61199951171875,-14.61199951171875,-14.115926742553711,-16.17842674255371
test,8,5,The strange [wug] near the sockets,The strange [wugs] near the socket,-10.132552146911621,-13.257552146911621,-12.258709907531738,-9.383709907531738,-9.94113826751709,-7.691137790679932
test,8,5,The clever [wug] under the beams,The clever [wugs] under the beam,-7.172060489654541,-10.3595609664917,-9.560062408447266,-6.810062408447266,-4.882429599761963,-3.882429599761963
test,8,5,The strange [wug] near the shelves,The strange [wugs] near the shelf,-7.146088123321533,-10.646087646484375,-9.69188117980957,-5.8168816566467285,-7.393942832946777,-4.018942832946777
test,8,5,The gentle [wug] opposite the heaps,The gentle [wugs] opposite the heap,-7.499248504638672,-8.999248504638672,-7.654170989990234,-5.154170989990234,-4.9071269035339355,-3.7821269035339355
test,8,5,The restless [wug] alongside the bridges,The restless [wugs] alongside the bridge,-7.22491455078125,-8.84991455078125,-8.924314498901367,-5.986814975738525,-4.1616926193237305,-3.1616928577423096
test,8,5,The bold [wug] atop the bushes,The bold [wugs] atop the bush,-11.489777565002441,-15.958527565002441,-15.90719985961914,-15.40719985961914,-18.560548782348633,-18.310548782348633
test,8,5,The spotted [wug] opposite the banks,The spotted [wugs] opposite the bank,-12.538126945495605,-14.100626945495605,-13.340498924255371,-11.590498924255371,-10.48503589630127,-9.98503589630127
test,8,5,The tiny [wug] near the desks,The tiny [wugs] near the desk,-6.425000190734863,-9.175000190734863,-8.951324462890625,-3.576323986053467,-5.997174263000488,-1.7471745014190674
test,8,5,The spotted [wug] near the cabinets,The spotted [wugs] near the cabinet,-6.577954292297363,-7.077954292297363,-8.047396659851074,-3.672396659851074,-6.526854991912842,-3.1518547534942627
test,8,5,The clever [wug] opposite the panels,The clever [wugs] opposite the panel,-14.561073303222656,-17.061073303222656,-19.641948699951172,-18.141948699951172,-15.905418395996094,-17.842918395996094
test,8,5,The wary [wug] atop the buckets,The wary [wugs] atop the bucket,-7.80936336517334,-9.24686336517334,-10.67385196685791,-7.986352443695068,-11.549694061279297,-10.924694061279297
test,8,5,The sturdy [wug] alongside the locks,The sturdy [wugs] alongside the lock,-4.74769926071167,-6.87269926071167,-5.270165920257568,-4.395165920257568,-6.0230488777160645,-9.273048400878906
test,8,5,The strange [wug] above the gates,The strange [wugs] above the gate,-5.745401382446289,-10.807901382446289,-8.431159973144531,-5.306159973144531,-5.310066223144531,-4.435066223144531
test,8,5,The strange [wug] near the bulbs,The strange [wugs] near the bulb,-7.633512020111084,-10.508512496948242,-9.033012390136719,-6.408012390136719,-5.411168098449707,-5.348668098449707
test,8,5,The restless [wug] near the buckets,The restless [wugs] near the bucket,-15.869891166687012,-16.682390213012695,-15.474794387817383,-11.724794387817383,-10.36896800994873,-7.556468486785889
test,8,5,The gentle [wug] beside the panels,The gentle [wugs] beside the panel,-13.672362327575684,-15.547362327575684,-14.283278465270996,-11.470778465270996,-11.600504875183105,-11.538004875183105
test,8,5,The lively [wug] beside the racks,The lively [wugs] beside the rack,-5.896058082580566,-8.646058082580566,-8.10583782196045,-3.9808382987976074,-4.188865661621094,-4.313865661621094
test,8,5,The clever [wug] under the bins,The clever [wugs] under the bin,-5.065666198730469,-9.940666198730469,-8.180606842041016,-4.055607318878174,-5.110464096069336,-4.047964096069336
test,8,5,The fierce [wug] near the desks,The fierce [wugs] near the desk,-6.302831172943115,-9.552831649780273,-9.068631172180176,-4.318631172180176,-5.740133762359619,-2.240133762359619
