split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,0,5,10,The calm cow,The calm cows,-3.6913092136383057,-9.628808975219727,-7.378401756286621,-2.440901756286621,-4.12274694442749,-11.060246467590332
train,0,5,10,The sleepy dog,The sleepy dogs,-13.205273628234863,-16.799022674560547,-16.20321273803711,-12.39071273803711,-13.162421226501465,-16.75617027282715
train,0,5,10,The sleepy whale,The sleepy whales,-11.654829978942871,-13.717329978942871,-14.796369552612305,-11.108869552612305,-11.103336334228516,-13.353336334228516
train,0,5,10,The sleepy dog,The sleepy dogs,-11.705273628234863,-12.830273628234863,-14.57821273803711,-11.01571273803711,-11.537421226501465,-12.537421226501465
train,0,5,10,The sleepy cock,The sleepy cocks,-18.045507431030273,-18.654882431030273,-16.22711753845215,-14.195868492126465,-12.525964736938477,-14.057214736938477
train,0,5,10,The sleepy rat,The sleepy rats,-13.58902645111084,-16.526525497436523,-17.2100772857666,-13.491328239440918,-14.051290512084961,-16.92629051208496
train,0,5,10,The sleepy dolphin,The sleepy dolphins,-10.722369194030762,-11.847369194030762,-13.582514762878418,-11.957514762878418,-10.277986526489258,-11.527986526489258
train,0,5,10,The quiet whale,The quiet whales,-14.51131820678711,-16.16756820678711,-16.583927154541016,-14.2401762008667,-13.84791374206543,-15.84791374206543
train,0,5,10,The sleepy pup,The sleepy pups,-13.312684059143066,-17.09393310546875,-17.763193130493164,-13.888193130493164,-13.779552459716797,-17.435802459716797
train,0,5,10,The calm rabbit,The calm rabbits,-13.671196937561035,-17.26494789123535,-16.428142547607422,-12.990642547607422,-13.539348602294922,-16.976848602294922
train,0,5,10,The quiet shark,The quiet sharks,-11.610380172729492,-11.735380172729492,-14.057750701904297,-10.495250701904297,-11.861369132995605,-12.798869132995605
train,0,5,10,The bright rat,The bright rats,-9.45695972442627,-10.14445972442627,-13.540879249572754,-11.353379249572754,-11.31357479095459,-11.68857479095459
train,0,5,10,The nervous pup,The nervous pups,-11.698860168457031,-12.261360168457031,-16.268171310424805,-12.455672264099121,-13.563545227050781,-14.688545227050781
train,0,5,10,The fuzzy rat,The fuzzy rats,-12.64987850189209,-14.46237850189209,-17.290508270263672,-14.415508270263672,-14.100213050842285,-16.16271209716797
train,0,5,10,The slender shark,The slender sharks,-12.482305526733398,-15.857305526733398,-14.996818542480469,-12.184318542480469,-12.40749454498291,-15.56374454498291
train,0,5,10,The timid pup,The timid pups,-4.073318958282471,-10.885819435119629,-8.955710411071777,-3.0807108879089355,-4.225086212158203,-11.287586212158203
train,0,5,10,The nervous pup,The nervous pups,-10.198860168457031,-13.261360168457031,-12.830672264099121,-10.768172264099121,-10.251045227050781,-13.313545227050781
train,0,5,10,The calm pup,The calm pups,-8.839423179626465,-11.589423179626465,-12.865320205688477,-8.865320205688477,-9.770532608032227,-13.395532608032227
train,0,5,10,The small turtle,The small turtles,-11.875216484069824,-14.250216484069824,-14.338587760925293,-10.338587760925293,-10.201969146728516,-12.451969146728516
train,0,5,10,The calm cow,The calm cows,-7.878808975219727,-11.253808975219727,-9.815901756286621,-6.190901756286621,-7.12274694442749,-10.747746467590332
train,0,5,10,The nervous frog,The nervous frogs,-2.7116684913635254,-9.086668014526367,-7.0487961769104,-2.4237961769104004,-2.9571304321289062,-9.894630432128906
train,0,5,10,The small turtle,The small turtles,-9.562716484069824,-14.625216484069824,-14.776087760925293,-8.213587760925293,-9.014469146728516,-14.076969146728516
train,0,5,10,The fuzzy chick,The fuzzy chicks,-13.433626174926758,-14.808626174926758,-16.461090087890625,-13.398589134216309,-14.762752532958984,-15.200252532958984
train,0,5,10,The bright rabbit,The bright rabbits,-14.938667297363281,-15.063667297363281,-18.597366333007812,-13.816116333007812,-15.528850555419922,-15.966350555419922
train,0,5,10,The slender dolphin,The slender dolphins,-14.812484741210938,-14.999984741210938,-15.197266578674316,-12.822266578674316,-14.353373527526855,-14.978373527526855
train,0,5,10,The calm dolphin,The calm dolphins,-8.417349815368652,-12.042349815368652,-11.639904975891113,-8.889904975891113,-9.09952449798584,-12.47452449798584
train,0,5,10,The quiet cow,The quiet cows,-10.743510246276855,-14.181010246276855,-14.555109024047852,-9.180109024047852,-11.56876277923584,-14.63126277923584
train,0,5,10,The nervous turtle,The nervous turtles,-10.565747261047363,-12.628247261047363,-14.193115234375,-10.505615234375,-10.41960334777832,-12.91960334777832
train,0,5,10,The calm panda,The calm pandas,-14.179540634155273,-16.554540634155273,-15.839308738708496,-13.901808738708496,-14.1748628616333,-16.237363815307617
train,0,5,10,The nervous doe,The nervous does,-14.111082077026367,-15.986082077026367,-15.654232025146484,-13.279232025146484,-15.163206100463867,-13.100706100463867
train,0,5,10,The nervous monitor,The nervous monitors,-8.942776679992676,-13.817776679992676,-13.147976875305176,-11.585476875305176,-8.737260818481445,-13.549760818481445
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-12.691374778747559,-15.191374778747559,-16.381378173828125,-12.381379127502441,-13.000946044921875,-15.438446044921875
train,0,5,10,The timid chick,The timid chicks,-14.570462226867676,-16.85171127319336,-16.393798828125,-12.925047874450684,-14.124702453613281,-16.06220245361328
train,0,5,10,The quiet dog,The quiet dogs,-10.458595275878906,-12.771095275878906,-13.22188949584961,-10.40938949584961,-10.121256828308105,-12.558756828308105
train,0,5,10,The small frog,The small frogs,-13.081887245178223,-15.550637245178223,-17.201282501220703,-11.82628345489502,-13.346342086791992,-15.533842086791992
train,0,5,10,The calm rat,The calm rats,-3.2321934700012207,-10.044692993164062,-8.2399263381958,-3.6149258613586426,-4.368021011352539,-11.930521011352539
train,0,5,10,The nervous dolphin,The nervous dolphins,-3.5641117095947266,-9.814111709594727,-7.701562881469727,-3.3265628814697266,-3.7383837699890137,-10.175884246826172
train,0,5,10,The sleepy horse,The sleepy horses,-6.17793083190918,-9.05293083190918,-9.91292953491211,-5.287929534912109,-6.632335662841797,-9.444835662841797
train,0,5,10,The fuzzy shark,The fuzzy sharks,-10.434341430664062,-13.121841430664062,-13.023789405822754,-10.523789405822754,-10.835607528686523,-13.648107528686523
train,0,5,10,The quiet chick,The quiet chicks,-12.210271835327148,-13.210271835327148,-14.196125030517578,-11.008625030517578,-11.860498428344727,-14.297998428344727
train,0,5,10,The small chick,The small chicks,-8.000792503356934,-11.375792503356934,-11.400785446166992,-5.650784969329834,-7.722999095916748,-10.910499572753906
train,0,5,10,The fuzzy rat,The fuzzy rats,-12.27487850189209,-14.89987850189209,-17.415508270263672,-13.353008270263672,-12.100213050842285,-14.225213050842285
train,0,5,10,The calm whale,The calm whales,-11.10654354095459,-12.66904354095459,-14.003429412841797,-10.628429412841797,-10.96606731414795,-12.96606731414795
train,0,5,10,The calm kitten,The calm kittens,-6.8222479820251465,-13.072247505187988,-11.375879287719727,-7.000878810882568,-7.126657962799072,-13.251657485961914
train,0,5,10,The small cock,The small cocks,-6.388854503631592,-11.263854026794434,-7.272376537322998,-2.459876537322998,-2.287358283996582,-8.224858283996582
train,0,5,10,The nervous bat,The nervous bats,-1.7807320356369019,-8.780732154846191,-6.731783866882324,-2.106783866882324,-2.224809408187866,-9.849809646606445
train,0,5,10,The sleepy bat,The sleepy bats,-10.709568977355957,-16.272069931030273,-15.70882797241211,-10.39632797241211,-10.651826858520508,-16.308076858520508
train,0,5,10,The sleepy turtle,The sleepy turtles,-11.371381759643555,-15.746381759643555,-16.47629165649414,-12.570040702819824,-12.6829833984375,-16.4954833984375
train,0,5,10,The sleepy pup,The sleepy pups,-14.375184059143066,-15.437684059143066,-16.075693130493164,-13.013193130493164,-15.029552459716797,-15.967052459716797
train,0,5,10,The nervous rabbit,The nervous rabbits,-11.589131355285645,-15.526631355285645,-15.503619194030762,-12.003619194030762,-12.048913955688477,-15.673913955688477
train,0,5,10,The slender monitor,The slender monitors,-4.969136714935303,-11.281636238098145,-10.396241188049316,-4.458741664886475,-5.107565879821777,-11.920065879821777
train,0,5,10,The timid whale,The timid whales,-9.071282386779785,-12.758782386779785,-12.787666320800781,-8.475166320800781,-8.780117988586426,-13.030117988586426
train,0,5,10,The small doe,The small does,-11.136556625366211,-13.699056625366211,-16.149580001831055,-14.649580001831055,-14.547237396240234,-14.547237396240234
train,0,5,10,The slender bat,The slender bats,-14.514270782470703,-15.326770782470703,-15.984466552734375,-13.984466552734375,-14.034982681274414,-14.941232681274414
train,0,5,10,The bright kitten,The bright kittens,-12.898455619812012,-14.273455619812012,-16.4420108795166,-12.817010879516602,-13.195784568786621,-14.008284568786621
train,0,5,10,The quiet dog,The quiet dogs,-13.146095275878906,-13.896095275878906,-15.03438949584961,-13.72188949584961,-13.371256828308105,-14.246256828308105
train,0,5,10,The bright turtle,The bright turtles,-14.624862670898438,-16.999862670898438,-18.767719268798828,-14.142719268798828,-15.355634689331055,-17.511884689331055
train,0,5,10,The timid doe,The timid does,-11.496267318725586,-16.371267318725586,-16.171077728271484,-13.858576774597168,-15.468536376953125,-13.781036376953125
train,0,5,10,The nervous frog,The nervous frogs,-10.586668014526367,-12.836668014526367,-14.486295700073242,-12.986295700073242,-11.332130432128906,-14.332130432128906
train,0,5,10,The calm pup,The calm pups,-13.651923179626465,-16.49567222595215,-13.615320205688477,-12.552820205688477,-12.395532608032227,-14.895532608032227
train,0,5,10,The quiet monitor,The quiet monitors,-5.848810195922852,-12.786310195922852,-9.245002746582031,-4.870002746582031,-5.7048234939575195,-12.57982349395752
train,0,5,10,The timid dolphin,The timid dolphins,-9.828071594238281,-12.265571594238281,-15.12243366241455,-10.30993366241455,-10.135775566101074,-12.573275566101074
train,0,5,10,The bright dog,The bright dogs,-13.664488792419434,-14.726988792419434,-14.761468887329102,-12.823968887329102,-13.8180513381958,-14.5680513381958
train,0,5,10,The calm panda,The calm pandas,-14.554540634155273,-15.304540634155273,-15.964308738708496,-14.026808738708496,-15.4248628616333,-16.424863815307617
train,0,5,10,The bright dolphin,The bright dolphins,-2.0397439002990723,-8.60224437713623,-7.751142978668213,-2.313642978668213,-3.0033020973205566,-9.690802574157715
train,0,5,10,The quiet panda,The quiet pandas,-13.240476608276367,-14.240476608276367,-15.947999000549316,-12.635499000549316,-13.507908821105957,-14.382908821105957
train,0,5,10,The quiet turtle,The quiet turtles,-12.765213012695312,-13.390213012695312,-15.873029708862305,-12.498029708862305,-12.28967571258545,-12.66467571258545
train,0,5,10,The slender dog,The slender dogs,-14.130080223083496,-15.192580223083496,-15.803852081298828,-13.710102081298828,-13.791017532348633,-15.041017532348633
train,0,5,10,The fuzzy lion,The fuzzy lions,-14.73369026184082,-18.23369026184082,-18.248722076416016,-16.529972076416016,-14.84607982635498,-18.471078872680664
train,0,5,10,The fuzzy bat,The fuzzy bats,-12.823324203491211,-16.41707420349121,-15.988373756408691,-10.738373756408691,-11.51452922821045,-16.358280181884766
train,0,5,10,The quiet horse,The quiet horses,-4.180892467498779,-10.930891990661621,-8.36981201171875,-3.682311534881592,-4.715004920959473,-11.402504920959473
train,0,5,10,The slender dolphin,The slender dolphins,-11.624984741210938,-12.624984741210938,-14.759766578674316,-10.759766578674316,-11.978373527526855,-13.103373527526855
train,0,5,10,The sleepy frog,The sleepy frogs,-8.899466514587402,-12.149466514587402,-13.901010513305664,-9.276010513305664,-9.765841484069824,-12.765841484069824
train,0,5,10,The fuzzy dog,The fuzzy dogs,-10.348217010498047,-13.535717010498047,-13.948893547058105,-10.261393547058105,-10.198113441467285,-13.948113441467285
train,0,5,10,The nervous monitor,The nervous monitors,-2.567776918411255,-10.442776679992676,-8.897976875305176,-5.022977352142334,-3.612260341644287,-10.799760818481445
train,0,5,10,The small pup,The small pups,-10.12168025970459,-11.99668025970459,-13.885034561157227,-11.822534561157227,-9.992524147033691,-13.117524147033691
train,0,5,10,The slender pup,The slender pups,-6.044054985046387,-8.481554985046387,-9.21142292022705,-3.273922920227051,-3.7038283348083496,-11.141328811645508
train,0,5,10,The calm shark,The calm sharks,-12.270462989807129,-16.426712036132812,-14.992545127868652,-12.367545127868652,-12.086648941040039,-16.08664894104004
train,0,5,10,The bright chick,The bright chicks,-14.386087417602539,-15.979837417602539,-15.687397003173828,-12.624897003173828,-12.808899879455566,-14.558899879455566
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-14.449003219604492,-15.074003219604492,-15.927305221557617,-14.364805221557617,-13.95953369140625,-15.20953369140625
train,0,5,10,The slender frog,The slender frogs,-2.2613449096679688,-9.011344909667969,-8.418392181396484,-1.7308921813964844,-2.973308563232422,-9.723308563232422
train,0,5,10,The quiet doe,The quiet does,-12.640445709228516,-17.421695709228516,-20.23516082763672,-14.985160827636719,-18.49064064025879,-14.490640640258789
train,0,5,10,The timid cow,The timid cows,-13.53190803527832,-16.96940803527832,-16.712217330932617,-12.6184663772583,-14.145881652832031,-17.70838165283203
train,0,5,10,The timid shark,The timid sharks,-12.47818374633789,-14.91568374633789,-15.765947341918945,-12.359697341918945,-12.87244701385498,-15.30994701385498
train,0,5,10,The small dog,The small dogs,-12.8599271774292,-13.9224271774292,-17.40614128112793,-12.49989128112793,-12.703424453735352,-14.828424453735352
train,0,5,10,The timid lion,The timid lions,-11.69751262664795,-15.57251262664795,-16.39222526550293,-12.767224311828613,-11.677305221557617,-15.114805221557617
train,0,5,10,The calm kit,The calm kits,-13.635537147521973,-14.323037147521973,-18.340456008911133,-17.215456008911133,-15.399458885192871,-17.149459838867188
train,0,5,10,The timid rat,The timid rats,-11.853370666503906,-16.134620666503906,-16.782657623291016,-11.282658576965332,-12.428221702575684,-16.803220748901367
train,0,5,10,The small turtle,The small turtles,-3.1252167224884033,-11.875216484069824,-8.776087760925293,-1.7760881185531616,-2.7019689083099365,-11.764469146728516
train,0,5,10,The timid shark,The timid sharks,-9.97818374633789,-14.79068374633789,-13.797197341918945,-10.609697341918945,-10.37244701385498,-14.80994701385498
train,0,5,10,The slender chick,The slender chicks,-14.247040748596191,-15.247040748596191,-15.32544231414795,-12.76294231414795,-11.811161041259766,-14.686161041259766
train,0,5,10,The quiet monitor,The quiet monitors,-14.098810195922852,-16.84881019592285,-15.807502746582031,-13.932502746582031,-13.82982349395752,-16.329822540283203
train,0,5,10,The small cow,The small cows,-10.612768173217773,-13.675268173217773,-13.584020614624023,-9.709020614624023,-10.444055557250977,-14.069055557250977
train,0,5,10,The quiet bat,The quiet bats,-8.781393051147461,-13.156393051147461,-12.49532413482666,-8.99532413482666,-9.961945533752441,-14.586945533752441
train,0,5,10,The small dolphin,The small dolphins,-11.615410804748535,-16.33416175842285,-14.36715316772461,-10.42965316772461,-12.153470039367676,-17.02846908569336
train,0,5,10,The bright dog,The bright dogs,-3.2894885540008545,-10.789488792419434,-7.761468887329102,-2.7614688873291016,-3.380551338195801,-11.1305513381958
train,0,5,10,The timid cock,The timid cocks,-7.761338233947754,-11.886338233947754,-8.00657844543457,-3.069077968597412,-3.201707601547241,-8.45170783996582
train,0,5,10,The small cow,The small cows,-15.362768173217773,-15.487768173217773,-17.396520614624023,-15.209020614624023,-16.662805557250977,-17.194055557250977
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-15.128874778747559,-17.503873825073242,-19.287628173828125,-15.693879127502441,-14.875946044921875,-17.438446044921875
train,0,5,10,The sleepy kitten,The sleepy kittens,-4.892681121826172,-12.892681121826172,-9.220274925231934,-4.282774925231934,-5.606342315673828,-13.293842315673828
train,0,5,10,The bright rabbit,The bright rabbits,-3.8136677742004395,-10.313667297363281,-7.878616809844971,-2.1911168098449707,-4.403850555419922,-11.341350555419922
train,0,5,10,The calm doe,The calm does,-11.32418441772461,-12.88668441772461,-16.666072845458984,-11.666072845458984,-15.245076179504395,-10.995076179504395
train,0,5,10,The slender cock,The slender cocks,-22.291872024536133,-23.436586380004883,-23.986942291259766,-23.197879791259766,-15.193857192993164,-17.693857192993164
train,0,5,10,The slender panda,The slender pandas,-16.32080078125,-19.78955078125,-17.25197982788086,-15.03322982788086,-15.742259979248047,-19.273509979248047
train,0,5,10,The fuzzy panda,The fuzzy pandas,-4.060029029846191,-11.310029029846191,-7.270144939422607,-4.270144939422607,-4.812416076660156,-11.749916076660156
train,0,5,10,The timid horse,The timid horses,-8.385025024414062,-11.760025024414062,-11.355340003967285,-8.417840003967285,-8.437943458557129,-11.625443458557129
train,0,5,10,The timid whale,The timid whales,-10.633782386779785,-11.883782386779785,-14.850166320800781,-10.225166320800781,-9.842617988586426,-11.155117988586426
train,0,5,10,The quiet shark,The quiet sharks,-14.672880172729492,-16.454130172729492,-17.245250701904297,-13.495250701904297,-14.486369132995605,-16.45511817932129
train,0,5,10,The fuzzy lion,The fuzzy lions,-4.171189785003662,-10.67119026184082,-7.967471599578857,-3.7174715995788574,-4.283579349517822,-10.47107982635498
train,0,5,10,The timid lion,The timid lions,-8.69751262664795,-11.63501262664795,-11.642224311828613,-9.329724311828613,-8.239805221557617,-11.052305221557617
train,0,5,10,The slender chick,The slender chicks,-5.24704122543335,-9.059540748596191,-9.82544231414795,-4.825442790985107,-4.436161041259766,-10.686161041259766
train,0,5,10,The bright lion,The bright lions,-13.531126022338867,-15.218626022338867,-16.337871551513672,-14.712870597839355,-14.843732833862305,-16.468732833862305
train,0,5,10,The quiet frog,The quiet frogs,-11.663775444030762,-11.976275444030762,-14.467644691467285,-10.030144691467285,-12.104251861572266,-11.979251861572266
train,0,5,10,The bright doe,The bright does,-14.279326438903809,-16.310575485229492,-15.393583297729492,-13.018583297729492,-15.206933975219727,-13.081933975219727
train,0,5,10,The nervous horse,The nervous horses,-2.887732982635498,-9.325233459472656,-7.088475704193115,-3.4634757041931152,-3.8835129737854004,-9.758513450622559
train,0,5,10,The sleepy kit,The sleepy kits,-3.9787533283233643,-10.041253089904785,-5.771420478820801,-3.271420478820801,-3.4377779960632324,-10.12527847290039
train,0,5,10,The bright frog,The bright frogs,-13.010025024414062,-13.947525024414062,-18.48765754699707,-14.58140754699707,-13.817648887634277,-15.036398887634277
train,0,5,10,The bright bat,The bright bats,-11.226066589355469,-13.663566589355469,-14.149165153503418,-11.836665153503418,-10.613980293273926,-13.926480293273926
train,0,5,10,The calm frog,The calm frogs,-2.9023377895355225,-10.214838027954102,-7.75807523727417,-2.25807523727417,-3.322561740875244,-9.947562217712402
train,0,5,10,The calm chick,The calm chicks,-11.638371467590332,-14.982121467590332,-13.758467674255371,-10.570967674255371,-11.668949127197266,-15.106449127197266
train,0,5,10,The timid cow,The timid cows,-9.71940803527832,-11.78190803527832,-13.0559663772583,-9.3684663772583,-9.833381652832031,-12.208381652832031
train,0,5,10,The timid rat,The timid rats,-10.978370666503906,-15.040870666503906,-14.782658576965332,-12.220158576965332,-10.553221702575684,-14.865721702575684
train,0,5,10,The nervous rat,The nervous rats,-13.232378959655762,-15.169878959655762,-15.483959197998047,-12.921459197998047,-12.385115623474121,-14.697615623474121
train,0,5,10,The small cow,The small cows,-14.237768173217773,-17.237768173217773,-18.146520614624023,-13.396520614624023,-14.069055557250977,-17.975305557250977
train,0,5,10,The calm whale,The calm whales,-9.35654354095459,-10.60654354095459,-12.878429412841797,-7.940929889678955,-9.59106731414795,-10.59106731414795
train,0,5,10,The calm doe,The calm does,-11.01168441772461,-14.07418441772461,-16.041072845458984,-10.666072845458984,-14.807576179504395,-10.557576179504395
train,0,5,10,The slender frog,The slender frogs,-14.073844909667969,-17.48009490966797,-17.230892181396484,-14.168392181396484,-14.973308563232422,-18.067058563232422
train,0,5,10,The bright shark,The bright sharks,-9.865523338317871,-13.053023338317871,-12.488508224487305,-10.613508224487305,-9.759074211120605,-13.759074211120605
train,0,5,10,The sleepy cock,The sleepy cocks,-15.10800838470459,-16.858007431030273,-12.852118492126465,-12.164618492126465,-11.463464736938477,-14.182214736938477
train,0,5,10,The bright monitor,The bright monitors,-14.451866149902344,-14.889366149902344,-16.9894962310791,-14.145746231079102,-13.653634071350098,-14.341134071350098
train,0,5,10,The nervous shark,The nervous sharks,-2.6931638717651367,-9.255663871765137,-5.950559616088867,-2.200559616088867,-3.2396912574768066,-9.739691734313965
train,0,5,10,The bright kit,The bright kits,-11.48965835571289,-13.30215835571289,-14.311348915100098,-12.561348915100098,-11.573250770568848,-13.573250770568848
train,0,5,10,The sleepy whale,The sleepy whales,-9.654829978942871,-10.842329978942871,-12.733869552612305,-8.983869552612305,-9.540836334228516,-10.915836334228516
train,0,5,10,The small cow,The small cows,-12.737768173217773,-16.706518173217773,-16.865270614624023,-13.084020614624023,-12.069055557250977,-16.787805557250977
train,0,5,10,The timid turtle,The timid turtles,-3.6830992698669434,-12.058099746704102,-9.2745943069458,-3.087094306945801,-4.377256393432617,-12.564756393432617
train,0,5,10,The small dolphin,The small dolphins,-9.302910804748535,-13.115410804748535,-14.36715316772461,-10.86715316772461,-9.465970039367676,-12.965970039367676
train,0,5,10,The quiet frog,The quiet frogs,-4.038775444030762,-11.163775444030762,-9.592644691467285,-4.280144691467285,-4.666751861572266,-11.229251861572266
train,0,5,10,The bright monitor,The bright monitors,-16.764366149902344,-17.358116149902344,-18.7394962310791,-15.083246231079102,-16.341135025024414,-17.091135025024414
train,0,5,10,The calm lion,The calm lions,-11.29500961303711,-15.04500961303711,-15.330138206481934,-11.267638206481934,-12.063971519470215,-15.313971519470215
train,0,5,10,The small kitten,The small kittens,-13.116533279418945,-15.929033279418945,-17.34672737121582,-13.59672737121582,-13.19190788269043,-15.69190788269043
train,0,5,10,The sleepy pup,The sleepy pups,-15.812684059143066,-18.46893310546875,-18.888193130493164,-15.263193130493164,-15.967052459716797,-18.529552459716797
train,0,5,10,The quiet kitten,The quiet kittens,-5.647635459899902,-13.397635459899902,-9.023120880126953,-4.773120880126953,-5.918397903442383,-13.668397903442383
train,0,5,10,The quiet rat,The quiet rats,-12.759834289550781,-16.19733428955078,-16.18488121032715,-12.684880256652832,-13.460887908935547,-16.617137908935547
train,0,5,10,The bright horse,The bright horses,-12.453171730041504,-15.484421730041504,-17.270875930786133,-12.55212688446045,-13.20330810546875,-16.23455810546875
train,0,5,10,The small rabbit,The small rabbits,-14.537444114685059,-18.474943161010742,-19.10436248779297,-14.479363441467285,-15.664193153381348,-19.16419219970703
train,0,5,10,The calm pup,The calm pups,-3.776923179626465,-10.276923179626465,-7.677820205688477,-3.6778199672698975,-4.145533084869385,-11.458032608032227
train,0,5,10,The bright rat,The bright rats,-12.89445972442627,-17.519458770751953,-18.353378295898438,-15.790879249572754,-13.68857479095459,-17.782323837280273
train,0,5,10,The timid kit,The timid kits,-3.8855783939361572,-10.135578155517578,-6.9452223777771,-3.6952223777770996,-2.860997438430786,-9.423497200012207
train,0,5,10,The quiet frog,The quiet frogs,-10.288775444030762,-12.038775444030762,-15.592644691467285,-12.405144691467285,-10.791751861572266,-12.479251861572266
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-13.253874778747559,-13.941374778747559,-16.631378173828125,-12.818879127502441,-13.688446044921875,-14.063446044921875
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-11.136503219604492,-11.261503219604492,-12.677305221557617,-11.489805221557617,-10.39703369140625,-11.20953369140625
train,0,5,10,The calm horse,The calm horses,-10.929204940795898,-13.054204940795898,-12.816596031188965,-9.629096031188965,-11.644547462463379,-13.519547462463379
train,0,5,10,The quiet turtle,The quiet turtles,-13.702713012695312,-14.890213012695312,-17.060529708862305,-12.123029708862305,-13.66467571258545,-14.41467571258545
train,0,5,10,The nervous panda,The nervous pandas,-3.672943115234375,-10.110443115234375,-7.044737815856934,-3.7947380542755127,-4.045847415924072,-10.795846939086914
train,0,5,10,The small horse,The small horses,-9.865480422973633,-11.115480422973633,-12.47141170501709,-9.03391170501709,-10.053444862365723,-11.740944862365723
train,0,5,10,The small lion,The small lions,-13.952735900878906,-16.515235900878906,-16.284215927124023,-14.659215927124023,-14.448323249816895,-16.854572296142578
train,0,5,10,The slender shark,The slender sharks,-7.35730504989624,-11.044805526733398,-11.434318542480469,-6.496819019317627,-7.657495021820068,-11.21999454498291
train,0,5,10,The fuzzy monitor,The fuzzy monitors,-15.46123218536377,-15.83623218536377,-16.929933547973633,-14.554932594299316,-15.614601135253906,-16.489601135253906
train,0,5,10,The bright shark,The bright sharks,-2.365523099899292,-8.303023338317871,-6.238508224487305,-1.9885084629058838,-3.0715746879577637,-9.321574211120605
train,0,5,10,The fuzzy cock,The fuzzy cocks,-15.518670082092285,-16.42491912841797,-17.723302841186523,-16.910802841186523,-15.307552337646484,-16.776302337646484
train,0,5,10,The calm kit,The calm kits,-10.885537147521973,-12.823037147521973,-12.684206008911133,-12.184206008911133,-11.993208885192871,-15.180708885192871
train,0,5,10,The calm chick,The calm chicks,-13.138371467590332,-14.513371467590332,-15.414717674255371,-12.633467674255371,-13.043949127197266,-15.418949127197266
train,0,5,10,The sleepy frog,The sleepy frogs,-11.086966514587402,-15.368216514587402,-15.401010513305664,-10.901010513305664,-11.453341484069824,-15.484591484069824
train,0,5,10,The calm monitor,The calm monitors,-12.961511611938477,-15.961511611938477,-14.928062438964844,-13.240562438964844,-12.39708137512207,-15.33458137512207
train,0,5,10,The calm monitor,The calm monitors,-11.524011611938477,-15.211511611938477,-13.990562438964844,-11.803062438964844,-11.45958137512207,-15.08458137512207
train,0,5,10,The timid pup,The timid pups,-12.323319435119629,-16.979568481445312,-15.643210411071777,-13.518210411071777,-12.725086212158203,-16.975086212158203
train,0,5,10,The timid dolphin,The timid dolphins,-11.203071594238281,-12.953071594238281,-14.55993366241455,-11.37243366241455,-12.010775566101074,-13.760775566101074
train,0,5,10,The slender horse,The slender horses,-12.170480728149414,-16.670480728149414,-16.95366859436035,-13.234918594360352,-12.323328018188477,-16.667078018188477
train,0,5,10,The bright panda,The bright pandas,-13.113073348999023,-14.925573348999023,-15.790308952331543,-11.977808952331543,-13.56782341003418,-15.25532341003418
train,0,5,10,The quiet lion,The quiet lions,-9.971901893615723,-10.971901893615723,-12.217596054077148,-10.217596054077148,-10.224226951599121,-11.224226951599121
train,0,5,10,The slender rat,The slender rats,-10.926746368408203,-16.457996368408203,-15.078259468078613,-9.140759468078613,-9.665058135986328,-15.227558135986328
train,0,5,10,The slender dog,The slender dogs,-13.067580223083496,-13.380080223083496,-15.803852081298828,-12.147602081298828,-11.291017532348633,-12.728517532348633
train,0,5,10,The calm dog,The calm dogs,-11.456171035766602,-12.643671035766602,-12.694375038146973,-10.631875038146973,-11.952366828918457,-12.952366828918457
train,0,5,10,The quiet dog,The quiet dogs,-4.271095275878906,-11.708595275878906,-8.03438949584961,-3.6593899726867676,-4.1212568283081055,-11.683756828308105
train,0,5,10,The small horse,The small horses,-15.552980422973633,-16.584230422973633,-18.065162658691406,-14.65891170501709,-15.303444862365723,-16.803443908691406
train,0,5,10,The quiet cow,The quiet cows,-9.806010246276855,-12.556010246276855,-14.617609024047852,-10.805109024047852,-11.69376277923584,-14.50626277923584
train,0,5,10,The small kit,The small kits,-15.291915893554688,-15.666915893554688,-14.936381340026855,-13.686381340026855,-15.379051208496094,-16.285301208496094
train,0,5,10,The calm rat,The calm rats,-10.857192993164062,-14.544692993164062,-13.1149263381958,-10.3649263381958,-11.618021011352539,-15.555521011352539
train,0,5,10,The small dog,The small dogs,-13.1099271774292,-17.078676223754883,-16.90614128112793,-15.06239128112793,-13.328424453735352,-17.42217445373535
train,0,5,10,The timid whale,The timid whales,-9.133782386779785,-13.446282386779785,-13.975166320800781,-9.475166320800781,-8.592617988586426,-13.280117988586426
train,0,5,10,The small doe,The small does,-14.011556625366211,-16.88655662536621,-16.962080001831055,-15.337080001831055,-15.547237396240234,-14.734737396240234
train,0,5,10,The sleepy chick,The sleepy chicks,-10.68523120880127,-12.31023120880127,-12.96060848236084,-10.64810848236084,-11.88329792022705,-14.25829792022705
