split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,0,5,10,The timid cow,The timid cows,-9.71940803527832,-11.78190803527832,-13.0559663772583,-9.3684663772583,-10.210151672363281,-12.460151672363281
train,0,5,10,The timid rat,The timid rats,-10.978370666503906,-15.040870666503906,-14.782658576965332,-12.220158576965332,-11.15575122833252,-15.21825122833252
train,0,5,10,The nervous rat,The nervous rats,-13.232378959655762,-15.169878959655762,-15.483959197998047,-12.921459197998047,-12.283288955688477,-14.720788955688477
train,0,5,10,The small cow,The small cows,-14.237768173217773,-17.237768173217773,-18.146520614624023,-13.396520614624023,-14.180990219116211,-18.02474021911621
train,0,5,10,The calm whale,The calm whales,-9.35654354095459,-10.60654354095459,-12.878429412841797,-7.940929889678955,-9.274395942687988,-10.336895942687988
train,0,5,10,The calm doe,The calm does,-11.01168441772461,-14.07418441772461,-16.041072845458984,-10.666072845458984,-10.33437728881836,-10.89687728881836
train,0,5,10,The slender frog,The slender frogs,-14.073844909667969,-17.48009490966797,-17.230892181396484,-14.168392181396484,-15.129080772399902,-18.19158172607422
train,0,5,10,The bright shark,The bright sharks,-9.865523338317871,-13.053023338317871,-12.488508224487305,-10.613508224487305,-9.847769737243652,-13.722769737243652
train,0,5,10,The sleepy cock,The sleepy cocks,-15.10800838470459,-16.858007431030273,-12.852118492126465,-12.164618492126465,-11.03857135772705,-13.88232135772705
train,0,5,10,The bright monitor,The bright monitors,-14.451866149902344,-14.889366149902344,-16.9894962310791,-14.145746231079102,-13.096917152404785,-13.784417152404785
train,0,5,10,The nervous shark,The nervous sharks,-2.6931638717651367,-9.255663871765137,-5.950559616088867,-2.200559616088867,-2.7649450302124023,-10.014945030212402
train,0,5,10,The bright kit,The bright kits,-11.48965835571289,-13.30215835571289,-14.311348915100098,-12.561348915100098,-11.98300552368164,-13.98300552368164
train,0,5,10,The sleepy whale,The sleepy whales,-9.654829978942871,-10.842329978942871,-12.733869552612305,-8.983869552612305,-9.722566604614258,-10.910066604614258
train,0,5,10,The small cow,The small cows,-12.737768173217773,-16.706518173217773,-16.865270614624023,-13.084020614624023,-12.368490219116211,-16.74349021911621
train,0,5,10,The timid turtle,The timid turtles,-3.6830992698669434,-12.058099746704102,-9.2745943069458,-3.087094306945801,-4.362626075744629,-12.362626075744629
train,0,5,10,The small dolphin,The small dolphins,-9.302910804748535,-13.115410804748535,-14.36715316772461,-10.86715316772461,-9.613066673278809,-13.550566673278809
train,0,5,10,The quiet frog,The quiet frogs,-4.038775444030762,-11.163775444030762,-9.592644691467285,-4.280144691467285,-4.669295310974121,-11.794295310974121
train,0,5,10,The bright monitor,The bright monitors,-16.764366149902344,-17.358116149902344,-18.7394962310791,-15.083246231079102,-15.721917152404785,-16.4719181060791
train,0,5,10,The calm lion,The calm lions,-11.29500961303711,-15.04500961303711,-15.330138206481934,-11.267638206481934,-11.27061939239502,-14.64561939239502
train,0,5,10,The small kitten,The small kittens,-13.116533279418945,-15.929033279418945,-17.34672737121582,-13.59672737121582,-13.948472023010254,-15.948472023010254
train,0,5,10,The sleepy pup,The sleepy pups,-15.812684059143066,-18.46893310546875,-18.888193130493164,-15.263193130493164,-16.00572967529297,-18.72447967529297
train,0,5,10,The quiet kitten,The quiet kittens,-5.647635459899902,-13.397635459899902,-9.023120880126953,-4.773120880126953,-6.2649149894714355,-14.389914512634277
train,0,5,10,The quiet rat,The quiet rats,-12.759834289550781,-16.19733428955078,-16.18488121032715,-12.684880256652832,-13.117740631103516,-16.586490631103516
train,0,5,10,The bright horse,The bright horses,-12.453171730041504,-15.484421730041504,-17.270875930786133,-12.55212688446045,-12.867938041687012,-16.305437088012695
train,0,5,10,The small rabbit,The small rabbits,-14.537444114685059,-18.474943161010742,-19.10436248779297,-14.479363441467285,-15.558724403381348,-19.121225357055664
train,0,5,10,The calm pup,The calm pups,-3.776923179626465,-10.276923179626465,-7.677820205688477,-3.6778199672698975,-4.544184684753418,-11.981684684753418
train,0,5,10,The bright rat,The bright rats,-12.89445972442627,-17.519458770751953,-18.353378295898438,-15.790879249572754,-12.965229034423828,-17.246479034423828
train,0,5,10,The timid kit,The timid kits,-3.8855783939361572,-10.135578155517578,-6.9452223777771,-3.6952223777770996,-3.3690760135650635,-10.556575775146484
train,0,5,10,The quiet frog,The quiet frogs,-10.288775444030762,-12.038775444030762,-15.592644691467285,-12.405144691467285,-10.669295310974121,-11.856795310974121
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-13.253874778747559,-13.941374778747559,-16.631378173828125,-12.818879127502441,-13.669914245605469,-14.044914245605469
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-11.136503219604492,-11.261503219604492,-12.677305221557617,-11.489805221557617,-11.270548820495605,-11.770548820495605
train,0,5,10,The calm horse,The calm horses,-10.929204940795898,-13.054204940795898,-12.816596031188965,-9.629096031188965,-11.355721473693848,-13.480721473693848
train,0,5,10,The quiet turtle,The quiet turtles,-13.702713012695312,-14.890213012695312,-17.060529708862305,-12.123029708862305,-13.770146369934082,-14.707646369934082
train,0,5,10,The nervous panda,The nervous pandas,-3.672943115234375,-10.110443115234375,-7.044737815856934,-3.7947380542755127,-3.7883710861206055,-11.100871086120605
train,0,5,10,The small horse,The small horses,-9.865480422973633,-11.115480422973633,-12.47141170501709,-9.03391170501709,-10.507381439208984,-11.944881439208984
train,0,5,10,The small lion,The small lions,-13.952735900878906,-16.515235900878906,-16.284215927124023,-14.659215927124023,-14.434700965881348,-16.90345001220703
train,0,5,10,The slender shark,The slender sharks,-7.35730504989624,-11.044805526733398,-11.434318542480469,-6.496819019317627,-7.606904983520508,-11.044404983520508
train,0,5,10,The fuzzy monitor,The fuzzy monitors,-15.46123218536377,-15.83623218536377,-16.929933547973633,-14.554932594299316,-15.897723197937012,-16.897722244262695
train,0,5,10,The bright shark,The bright sharks,-2.365523099899292,-8.303023338317871,-6.238508224487305,-1.9885084629058838,-2.7227694988250732,-9.472769737243652
train,0,5,10,The fuzzy cock,The fuzzy cocks,-15.518670082092285,-16.42491912841797,-17.723302841186523,-16.910802841186523,-15.010222434997559,-16.385223388671875
train,0,5,10,The calm kit,The calm kits,-10.885537147521973,-12.823037147521973,-12.684206008911133,-12.184206008911133,-11.69731330871582,-14.00981330871582
train,0,5,10,The calm chick,The calm chicks,-13.138371467590332,-14.513371467590332,-15.414717674255371,-12.633467674255371,-12.936492919921875,-15.436492919921875
train,0,5,10,The sleepy frog,The sleepy frogs,-11.086966514587402,-15.368216514587402,-15.401010513305664,-10.901010513305664,-11.292984008789062,-15.574234008789062
train,0,5,10,The calm monitor,The calm monitors,-12.961511611938477,-15.961511611938477,-14.928062438964844,-13.240562438964844,-12.596565246582031,-15.596565246582031
train,0,5,10,The calm monitor,The calm monitors,-11.524011611938477,-15.211511611938477,-13.990562438964844,-11.803062438964844,-11.471565246582031,-15.409065246582031
train,0,5,10,The timid pup,The timid pups,-12.323319435119629,-16.979568481445312,-15.643210411071777,-13.518210411071777,-13.899455070495605,-17.71195411682129
train,0,5,10,The timid dolphin,The timid dolphins,-11.203071594238281,-12.953071594238281,-14.55993366241455,-11.37243366241455,-11.336320877075195,-13.086320877075195
train,0,5,10,The slender horse,The slender horses,-12.170480728149414,-16.670480728149414,-16.95366859436035,-13.234918594360352,-12.037128448486328,-16.474628448486328
train,0,5,10,The bright panda,The bright pandas,-13.113073348999023,-14.925573348999023,-15.790308952331543,-11.977808952331543,-13.606993675231934,-15.419493675231934
train,0,5,10,The quiet lion,The quiet lions,-9.971901893615723,-10.971901893615723,-12.217596054077148,-10.217596054077148,-9.938411712646484,-10.750911712646484
train,0,5,10,The slender rat,The slender rats,-10.926746368408203,-16.457996368408203,-15.078259468078613,-9.140759468078613,-9.360472679138184,-15.297972679138184
train,0,5,10,The slender dog,The slender dogs,-13.067580223083496,-13.380080223083496,-15.803852081298828,-12.147602081298828,-11.976578712463379,-13.289078712463379
train,0,5,10,The calm dog,The calm dogs,-11.456171035766602,-12.643671035766602,-12.694375038146973,-10.631875038146973,-11.828911781311035,-12.891411781311035
train,0,5,10,The quiet dog,The quiet dogs,-4.271095275878906,-11.708595275878906,-8.03438949584961,-3.6593899726867676,-4.756223678588867,-12.443723678588867
train,0,5,10,The small horse,The small horses,-15.552980422973633,-16.584230422973633,-18.065162658691406,-14.65891170501709,-16.007381439208984,-17.194881439208984
train,0,5,10,The quiet cow,The quiet cows,-9.806010246276855,-12.556010246276855,-14.617609024047852,-10.805109024047852,-11.567984580993652,-14.692984580993652
train,0,5,10,The small kit,The small kits,-15.291915893554688,-15.666915893554688,-14.936381340026855,-13.686381340026855,-15.39317798614502,-15.83067798614502
train,0,5,10,The calm rat,The calm rats,-10.857192993164062,-14.544692993164062,-13.1149263381958,-10.3649263381958,-11.061676979064941,-15.186676979064941
train,0,5,10,The small dog,The small dogs,-13.1099271774292,-17.078676223754883,-16.90614128112793,-15.06239128112793,-13.76392936706543,-17.45142936706543
train,0,5,10,The timid whale,The timid whales,-9.133782386779785,-13.446282386779785,-13.975166320800781,-9.475166320800781,-9.113511085510254,-13.551011085510254
train,0,5,10,The small doe,The small does,-14.011556625366211,-16.88655662536621,-16.962080001831055,-15.337080001831055,-15.023823738098145,-14.086323738098145
train,0,5,10,The sleepy chick,The sleepy chicks,-10.68523120880127,-12.31023120880127,-12.96060848236084,-10.64810848236084,-11.164620399475098,-13.227120399475098
train,0,5,10,The fuzzy lion,The fuzzy lions,-12.67119026184082,-13.73369026184082,-14.6549711227417,-13.9049711227417,-12.201106071472168,-13.576106071472168
train,0,5,10,The quiet panda,The quiet pandas,-12.115476608276367,-15.427976608276367,-14.322999000549316,-10.510499000549316,-12.102612495422363,-15.540112495422363
train,0,5,10,The nervous kit,The nervous kits,-3.063988208770752,-9.25148868560791,-5.781917095184326,-3.4069173336029053,-3.002932071685791,-10.002931594848633
train,0,5,10,The sleepy chick,The sleepy chicks,-4.1227312088012695,-10.18523120880127,-8.02310848236084,-3.023108720779419,-4.4146199226379395,-11.539620399475098
train,0,5,10,The bright panda,The bright pandas,-14.488073348999023,-14.988073348999023,-15.477808952331543,-12.165308952331543,-14.231993675231934,-14.669493675231934
train,0,5,10,The calm kitten,The calm kittens,-4.9472479820251465,-12.884747505187988,-9.000879287719727,-4.500878810882568,-5.303205490112305,-13.615705490112305
train,0,5,10,The timid kit,The timid kits,-10.323078155517578,-13.698078155517578,-13.945221900939941,-10.632721900939941,-9.369075775146484,-13.556575775146484
train,0,5,10,The quiet kitten,The quiet kittens,-11.897635459899902,-15.210135459899902,-16.085620880126953,-12.648120880126953,-12.889914512634277,-15.577414512634277
train,0,5,10,The fuzzy rabbit,The fuzzy rabbits,-15.116595268249512,-15.991595268249512,-17.7388973236084,-12.426396369934082,-14.457282066345215,-15.769782066345215
train,0,5,10,The nervous dog,The nervous dogs,-12.8418607711792,-16.466861724853516,-15.562612533569336,-12.312612533569336,-11.761391639709473,-15.761391639709473
train,0,5,10,The calm kitten,The calm kittens,-12.884747505187988,-14.884747505187988,-16.375879287719727,-13.063379287719727,-12.678205490112305,-14.240705490112305
train,0,5,10,The sleepy turtle,The sleepy turtles,-12.433881759643555,-16.777631759643555,-17.10129165649414,-13.632540702819824,-12.866880416870117,-16.866880416870117
train,0,5,10,The bright rat,The bright rats,-2.3944597244262695,-9.45695972442627,-8.915879249572754,-2.5408787727355957,-3.1527292728424072,-11.215229034423828
train,0,5,10,The quiet kitten,The quiet kittens,-14.397635459899902,-15.647635459899902,-17.273120880126953,-15.085620880126953,-15.264914512634277,-15.889914512634277
train,0,5,10,The sleepy cock,The sleepy cocks,-6.38925838470459,-11.26425838470459,-7.039618492126465,-3.3521182537078857,-3.226071357727051,-8.47607135772705
train,0,5,10,The bright dog,The bright dogs,-7.289488792419434,-10.539488792419434,-10.636468887329102,-9.323968887329102,-7.563114166259766,-11.438114166259766
train,0,5,10,The calm horse,The calm horses,-11.366704940795898,-13.866704940795898,-15.254096031188965,-11.191596031188965,-12.043221473693848,-14.793221473693848
train,0,5,10,The quiet rabbit,The quiet rabbits,-13.851724624633789,-16.03922462463379,-16.034120559692383,-14.940370559692383,-14.088128089904785,-16.4631290435791
train,0,5,10,The nervous rat,The nervous rats,-9.919878959655762,-15.419878959655762,-14.858959197998047,-11.046459197998047,-9.470788955688477,-15.095788955688477
train,0,5,10,The nervous dog,The nervous dogs,-12.8418607711792,-13.8418607711792,-14.125112533569336,-10.187612533569336,-10.761391639709473,-12.073891639709473
train,0,5,10,The bright monitor,The bright monitors,-4.014366626739502,-10.889366149902344,-9.083246231079102,-3.5207464694976807,-3.909417152404785,-11.159417152404785
train,0,5,10,The nervous dolphin,The nervous dolphins,-12.251611709594727,-15.751611709594727,-16.139062881469727,-13.701562881469727,-12.456683158874512,-16.675432205200195
train,0,5,10,The slender lion,The slender lions,-13.187881469726562,-17.000381469726562,-15.173773765563965,-13.361273765563965,-13.19339370727539,-17.03714370727539
train,0,5,10,The slender horse,The slender horses,-12.857980728149414,-13.982980728149414,-16.60991859436035,-13.422418594360352,-13.224628448486328,-14.474628448486328
train,0,5,10,The nervous rat,The nervous rats,-11.857378959655762,-15.857378959655762,-16.296459197998047,-12.296459197998047,-11.470788955688477,-15.408288955688477
train,0,5,10,The nervous lion,The nervous lions,-13.228897094726562,-15.978897094726562,-16.345230102539062,-12.657730102539062,-12.371366500854492,-15.371366500854492
train,0,5,10,The nervous turtle,The nervous turtles,-3.8782472610473633,-11.003247261047363,-8.943115234375,-4.068115234375,-4.16410493850708,-11.539104461669922
train,0,5,10,The slender turtle,The slender turtles,-9.76995849609375,-11.51995849609375,-14.023833274841309,-7.836333751678467,-10.342418670654297,-11.967418670654297
train,0,5,10,The bright turtle,The bright turtles,-10.874862670898438,-15.062362670898438,-15.830219268798828,-10.767719268798828,-11.193953514099121,-15.318953514099121
train,0,5,10,The sleepy dog,The sleepy dogs,-12.392773628234863,-15.517773628234863,-15.51571273803711,-11.76571273803711,-12.528473854064941,-15.590973854064941
train,0,5,10,The sleepy kitten,The sleepy kittens,-12.517681121826172,-14.517681121826172,-16.970273971557617,-11.782774925231934,-13.640758514404297,-15.078258514404297
train,0,5,10,The fuzzy dog,The fuzzy dogs,-13.660717010498047,-15.348217010498047,-16.63639259338379,-13.761393547058105,-13.781150817871094,-16.031150817871094
train,0,5,10,The quiet dolphin,The quiet dolphins,-12.296225547790527,-13.108725547790527,-13.355799674987793,-11.668299674987793,-11.758273124694824,-12.820773124694824
train,0,5,10,The quiet horse,The quiet horses,-12.305891990661621,-15.930891990661621,-15.43231201171875,-13.30731201171875,-12.847014427185059,-16.722015380859375
train,0,5,10,The fuzzy pup,The fuzzy pups,-12.87339973449707,-14.87339973449707,-17.941055297851562,-13.941054344177246,-14.21982479095459,-16.219825744628906
train,0,5,10,The quiet rabbit,The quiet rabbits,-8.914224624633789,-12.914224624633789,-12.002870559692383,-7.127871036529541,-9.025628089904785,-13.025628089904785
train,0,5,10,The fuzzy doe,The fuzzy does,-12.406557083129883,-15.344057083129883,-15.390869140625,-11.640869140625,-13.686079978942871,-12.936079978942871
test,0,5,10,The strange [wug],The strange [wugs],-14.517756462097168,-17.45525550842285,-16.48920440673828,-14.739204406738281,-15.492677688598633,-17.992677688598633
test,1,5,10,The strange [wugs],The strange [wug],-14.739204406738281,-16.48920440673828,-17.45525550842285,-14.517756462097168,-14.101018905639648,-16.78851890563965
test,0,5,10,The wary [wug],The wary [wugs],-12.027831077575684,-12.402831077575684,-15.905203819274902,-12.717703819274902,-13.671503067016602,-13.671503067016602
test,1,5,10,The wary [wugs],The wary [wug],-12.717703819274902,-15.905203819274902,-12.402831077575684,-12.027831077575684,-10.861422538757324,-15.048922538757324
test,0,5,10,The tiny [wug],The tiny [wugs],-12.499119758605957,-15.124119758605957,-16.69818878173828,-14.448187828063965,-14.453351020812988,-15.765851020812988
test,1,5,10,The tiny [wugs],The tiny [wug],-14.448187828063965,-16.69818878173828,-15.124119758605957,-12.499119758605957,-12.483261108398438,-15.358261108398438
test,0,5,10,The clumsy [wug],The clumsy [wugs],-16.769678115844727,-20.894678115844727,-16.536935806274414,-14.974435806274414,-14.117730140686035,-18.43022918701172
test,1,5,10,The clumsy [wugs],The clumsy [wug],-14.974435806274414,-16.536935806274414,-20.894678115844727,-16.769678115844727,-16.32109832763672,-17.88359832763672
test,0,5,10,The tiny [wug],The tiny [wugs],-14.999119758605957,-17.561620712280273,-17.51068878173828,-13.323187828063965,-13.640851020812988,-17.140850067138672
test,1,5,10,The tiny [wugs],The tiny [wug],-13.323187828063965,-17.51068878173828,-17.561620712280273,-14.999119758605957,-13.233261108398438,-18.233261108398438
test,0,5,10,The fierce [wug],The fierce [wugs],-4.7418437004089355,-11.304344177246094,-8.543481826782227,-3.4184815883636475,-4.195369720458984,-11.132869720458984
test,1,5,10,The fierce [wugs],The fierce [wug],-3.4184815883636475,-8.543481826782227,-11.304344177246094,-4.7418437004089355,-3.094097375869751,-9.094097137451172
test,0,5,10,The sturdy [wug],The sturdy [wugs],-8.847930908203125,-12.472930908203125,-12.570608139038086,-9.820608139038086,-9.620359420776367,-14.182859420776367
test,1,5,10,The sturdy [wugs],The sturdy [wug],-9.820608139038086,-12.570608139038086,-12.472930908203125,-8.847930908203125,-10.970647811889648,-13.283147811889648
test,0,5,10,The graceful [wug],The graceful [wugs],-9.603097915649414,-11.728097915649414,-15.643007278442383,-13.268007278442383,-11.411018371582031,-13.598518371582031
test,1,5,10,The graceful [wugs],The graceful [wug],-13.268007278442383,-15.643007278442383,-11.728097915649414,-9.603097915649414,-11.628439903259277,-14.003439903259277
test,0,5,10,The sturdy [wug],The sturdy [wugs],-11.722930908203125,-13.097930908203125,-15.445608139038086,-11.633108139038086,-12.245359420776367,-14.682859420776367
test,1,5,10,The sturdy [wugs],The sturdy [wug],-11.633108139038086,-15.445608139038086,-13.097930908203125,-11.722930908203125,-12.345647811889648,-15.658147811889648
test,0,5,10,The strange [wug],The strange [wugs],-15.392756462097168,-17.39275550842285,-17.86420440673828,-13.614204406738281,-15.930177688598633,-17.992677688598633
test,1,5,10,The strange [wugs],The strange [wug],-13.614204406738281,-17.86420440673828,-17.39275550842285,-15.392756462097168,-13.038518905639648,-18.41351890563965
test,0,5,10,The fierce [wug],The fierce [wugs],-12.116844177246094,-13.741844177246094,-13.355981826782227,-10.293481826782227,-11.382869720458984,-12.257869720458984
test,1,5,10,The fierce [wugs],The fierce [wug],-10.293481826782227,-13.355981826782227,-13.741844177246094,-12.116844177246094,-9.906597137451172,-13.656597137451172
test,0,5,10,The gentle [wug],The gentle [wugs],-11.875307083129883,-15.750307083129883,-14.440816879272461,-11.378316879272461,-12.032600402832031,-15.595100402832031
test,1,5,10,The gentle [wugs],The gentle [wug],-11.378316879272461,-14.440816879272461,-15.750307083129883,-11.875307083129883,-10.622021675109863,-14.622021675109863
test,0,5,10,The wary [wug],The wary [wugs],-11.465331077575684,-15.027831077575684,-15.342703819274902,-10.967703819274902,-11.421503067016602,-14.109003067016602
test,1,5,10,The wary [wugs],The wary [wug],-10.967703819274902,-15.342703819274902,-15.027831077575684,-11.465331077575684,-9.986422538757324,-15.486422538757324
test,0,5,10,The fierce [wug],The fierce [wugs],-12.054344177246094,-15.179344177246094,-15.105981826782227,-13.043481826782227,-11.945369720458984,-14.757869720458984
test,1,5,10,The fierce [wugs],The fierce [wug],-13.043481826782227,-15.105981826782227,-15.179344177246094,-12.054344177246094,-11.906597137451172,-14.719097137451172
test,0,5,10,The sturdy [wug],The sturdy [wugs],-9.660430908203125,-12.347930908203125,-13.695608139038086,-10.133108139038086,-11.057859420776367,-14.307859420776367
test,1,5,10,The sturdy [wugs],The sturdy [wug],-10.133108139038086,-13.695608139038086,-12.347930908203125,-9.660430908203125,-10.720647811889648,-13.220647811889648
test,0,5,10,The graceful [wug],The graceful [wugs],-12.978097915649414,-14.228097915649414,-18.611757278442383,-17.268007278442383,-16.34851837158203,-18.50476837158203
test,1,5,10,The graceful [wugs],The graceful [wug],-17.268007278442383,-18.611757278442383,-14.228097915649414,-12.978097915649414,-15.628439903259277,-17.78468894958496
test,0,5,10,The restless [wug],The restless [wugs],-14.667583465576172,-16.792583465576172,-16.038684844970703,-15.53868579864502,-14.14683723449707,-16.20933723449707
test,1,5,10,The restless [wugs],The restless [wug],-15.53868579864502,-16.038684844970703,-16.792583465576172,-14.667583465576172,-15.117462158203125,-16.367462158203125
test,0,5,10,The gentle [wug],The gentle [wugs],-15.062807083129883,-15.562807083129883,-16.69081687927246,-14.315816879272461,-14.782600402832031,-15.220100402832031
test,1,5,10,The gentle [wugs],The gentle [wug],-14.315816879272461,-16.69081687927246,-15.562807083129883,-15.062807083129883,-13.997021675109863,-17.27827262878418
test,0,5,10,The wary [wug],The wary [wugs],-13.527831077575684,-16.52783203125,-15.842703819274902,-14.217703819274902,-13.796503067016602,-14.921503067016602
test,1,5,10,The wary [wugs],The wary [wug],-14.217703819274902,-15.842703819274902,-16.52783203125,-13.527831077575684,-13.236422538757324,-14.861422538757324
test,0,5,10,The wary [wug],The wary [wugs],-15.027831077575684,-17.84033203125,-18.56145477294922,-14.280203819274902,-16.1090030670166,-18.9215030670166
test,1,5,10,The wary [wugs],The wary [wug],-14.280203819274902,-18.56145477294922,-17.84033203125,-15.027831077575684,-12.923922538757324,-18.017671585083008
test,0,5,10,The shy [wug],The shy [wugs],-13.866605758666992,-16.929105758666992,-14.665074348449707,-12.852574348449707,-13.795600891113281,-16.73310089111328
test,1,5,10,The shy [wugs],The shy [wug],-12.852574348449707,-14.665074348449707,-16.929105758666992,-13.866605758666992,-11.48694896697998,-14.48694896697998
test,0,5,10,The lively [wug],The lively [wugs],-14.182669639587402,-16.30767059326172,-13.806129455566406,-12.618629455566406,-12.536680221557617,-13.599180221557617
test,1,5,10,The lively [wugs],The lively [wug],-12.618629455566406,-13.806129455566406,-16.30767059326172,-14.182669639587402,-12.976112365722656,-14.038612365722656
test,0,5,10,The restless [wug],The restless [wugs],-15.042583465576172,-17.417583465576172,-18.351184844970703,-14.16368579864502,-14.27183723449707,-17.77183723449707
test,1,5,10,The restless [wugs],The restless [wug],-14.16368579864502,-18.351184844970703,-17.417583465576172,-15.042583465576172,-13.554962158203125,-18.492462158203125
test,0,5,10,The clumsy [wug],The clumsy [wugs],-18.613428115844727,-19.332178115844727,-20.099435806274414,-16.974435806274414,-17.99272918701172,-20.86772918701172
test,1,5,10,The clumsy [wugs],The clumsy [wug],-16.974435806274414,-20.099435806274414,-19.332178115844727,-18.613428115844727,-16.32109832763672,-21.35234832763672
test,0,5,10,The gentle [wug],The gentle [wugs],-12.750307083129883,-14.187807083129883,-13.253316879272461,-12.628316879272461,-13.220100402832031,-13.657600402832031
test,1,5,10,The gentle [wugs],The gentle [wug],-12.628316879272461,-13.253316879272461,-14.187807083129883,-12.750307083129883,-12.622021675109863,-13.372021675109863
test,0,5,10,The restless [wug],The restless [wugs],-15.792583465576172,-16.730083465576172,-18.444934844970703,-15.16368579864502,-15.52183723449707,-16.39683723449707
test,1,5,10,The restless [wugs],The restless [wug],-15.16368579864502,-18.444934844970703,-16.730083465576172,-15.792583465576172,-14.804962158203125,-18.554962158203125
test,0,5,10,The round [wug],The round [wugs],-13.676698684692383,-14.551698684692383,-17.406028747558594,-15.28102970123291,-13.81463623046875,-16.25213623046875
test,1,5,10,The round [wugs],The round [wug],-15.28102970123291,-17.406028747558594,-14.551698684692383,-13.676698684692383,-14.332624435424805,-17.707624435424805
test,0,5,10,The bold [wug],The bold [wugs],-11.763472557067871,-13.200972557067871,-15.059152603149414,-13.246652603149414,-12.135993003845215,-13.635993003845215
test,1,5,10,The bold [wugs],The bold [wug],-13.246652603149414,-15.059152603149414,-13.200972557067871,-11.763472557067871,-12.183825492858887,-14.621325492858887
test,0,5,10,The wary [wug],The wary [wugs],-12.277831077575684,-16.90283203125,-15.092703819274902,-13.467703819274902,-12.859003067016602,-17.4215030670166
test,1,5,10,The wary [wugs],The wary [wug],-13.467703819274902,-15.092703819274902,-16.90283203125,-12.277831077575684,-12.548922538757324,-15.236422538757324
test,0,5,10,The sturdy [wug],The sturdy [wugs],-15.910430908203125,-17.004180908203125,-16.383108139038086,-11.945608139038086,-15.495359420776367,-16.620359420776367
test,1,5,10,The sturdy [wugs],The sturdy [wug],-11.945608139038086,-16.383108139038086,-17.004180908203125,-15.910430908203125,-13.533147811889648,-17.37689781188965
test,0,5,10,The clever [wug],The clever [wugs],-16.852203369140625,-21.102203369140625,-16.405725479125977,-15.03072452545166,-14.086935043334961,-19.05568504333496
test,1,5,10,The clever [wugs],The clever [wug],-15.03072452545166,-16.405725479125977,-21.102203369140625,-16.852203369140625,-17.589813232421875,-18.464813232421875
test,0,5,10,The gentle [wug],The gentle [wugs],-13.062807083129883,-17.500307083129883,-15.128316879272461,-13.065816879272461,-12.345100402832031,-16.47010040283203
test,1,5,10,The gentle [wugs],The gentle [wug],-13.065816879272461,-15.128316879272461,-17.500307083129883,-13.062807083129883,-12.497021675109863,-14.622021675109863
test,0,5,10,The lively [wug],The lively [wugs],-15.307669639587402,-16.49517059326172,-16.243629455566406,-11.868629455566406,-14.036680221557617,-15.349180221557617
test,1,5,10,The lively [wugs],The lively [wug],-11.868629455566406,-16.243629455566406,-16.49517059326172,-15.307669639587402,-11.976112365722656,-16.913612365722656
test,0,5,10,The bold [wug],The bold [wugs],-15.450972557067871,-16.575973510742188,-17.621652603149414,-15.246652603149414,-15.385993003845215,-18.44849395751953
test,1,5,10,The bold [wugs],The bold [wug],-15.246652603149414,-17.621652603149414,-16.575973510742188,-15.450972557067871,-13.183825492858887,-16.683826446533203
test,0,5,10,The wary [wug],The wary [wugs],-11.652831077575684,-15.902831077575684,-15.280203819274902,-14.592703819274902,-12.734003067016602,-16.1090030670166
test,1,5,10,The wary [wugs],The wary [wug],-14.592703819274902,-15.280203819274902,-15.902831077575684,-11.652831077575684,-11.986422538757324,-13.923922538757324
test,0,5,10,The bold [wug],The bold [wugs],-13.575972557067871,-15.325972557067871,-16.621652603149414,-14.371652603149414,-12.885993003845215,-15.573493003845215
test,1,5,10,The bold [wugs],The bold [wug],-14.371652603149414,-16.621652603149414,-15.325972557067871,-13.575972557067871,-13.371325492858887,-16.246326446533203
test,0,5,10,The shy [wug],The shy [wugs],-11.616605758666992,-15.991605758666992,-14.727574348449707,-12.352574348449707,-11.358100891113281,-15.608100891113281
test,1,5,10,The shy [wugs],The shy [wug],-12.352574348449707,-14.727574348449707,-15.991605758666992,-11.616605758666992,-10.48694896697998,-13.36194896697998
test,0,5,10,The lively [wug],The lively [wugs],-12.870169639587402,-15.557669639587402,-14.681129455566406,-10.556129455566406,-11.911680221557617,-14.286680221557617
test,1,5,10,The lively [wugs],The lively [wug],-10.556129455566406,-14.681129455566406,-15.557669639587402,-12.870169639587402,-11.226112365722656,-15.976112365722656
test,0,5,10,The gentle [wug],The gentle [wugs],-15.562807083129883,-17.937807083129883,-17.06581687927246,-12.503316879272461,-15.345100402832031,-17.09510040283203
test,1,5,10,The gentle [wugs],The gentle [wug],-12.503316879272461,-17.06581687927246,-17.937807083129883,-15.562807083129883,-12.122021675109863,-17.34077262878418
test,0,5,10,The bold [wug],The bold [wugs],-13.138472557067871,-16.263473510742188,-15.871652603149414,-13.309152603149414,-13.885993003845215,-17.19849395751953
test,1,5,10,The bold [wugs],The bold [wug],-13.309152603149414,-15.871652603149414,-16.263473510742188,-13.138472557067871,-12.371325492858887,-15.183825492858887
test,0,5,10,The sturdy [wug],The sturdy [wugs],-12.972930908203125,-15.910430908203125,-16.945608139038086,-13.133108139038086,-14.557859420776367,-17.714109420776367
