split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B
train,0,5,10,The small cow,The small cows,-10.612768173217773,-13.675268173217773,-13.584020614624023,-9.709020614624023,-10.58471965789795,-14.08471965789795
train,0,5,10,The quiet bat,The quiet bats,-8.781393051147461,-13.156393051147461,-12.49532413482666,-8.99532413482666,-10.309866905212402,-14.497366905212402
train,0,5,10,The small dolphin,The small dolphins,-11.615410804748535,-16.33416175842285,-14.36715316772461,-10.42965316772461,-12.281486511230469,-16.75023651123047
train,0,5,10,The bright dog,The bright dogs,-3.2894885540008545,-10.789488792419434,-7.761468887329102,-2.7614688873291016,-3.849874496459961,-11.287374496459961
train,0,5,10,The timid cock,The timid cocks,-7.761338233947754,-11.886338233947754,-8.00657844543457,-3.069077968597412,-3.280808687210083,-8.468308448791504
train,0,5,10,The small cow,The small cows,-15.362768173217773,-15.487768173217773,-17.396520614624023,-15.209020614624023,-16.365968704223633,-16.709718704223633
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-15.128874778747559,-17.503873825073242,-19.287628173828125,-15.693879127502441,-15.211236000061035,-17.27373504638672
train,0,5,10,The sleepy kitten,The sleepy kittens,-4.892681121826172,-12.892681121826172,-9.220274925231934,-4.282774925231934,-5.318095684051514,-13.068096160888672
train,0,5,10,The bright rabbit,The bright rabbits,-3.8136677742004395,-10.313667297363281,-7.878616809844971,-2.1911168098449707,-4.338244438171387,-10.963244438171387
train,0,5,10,The calm doe,The calm does,-11.32418441772461,-12.88668441772461,-16.666072845458984,-11.666072845458984,-14.831477165222168,-10.893977165222168
train,0,5,10,The slender cock,The slender cocks,-22.291872024536133,-23.436586380004883,-23.986942291259766,-23.197879791259766,-15.463890075683594,-17.713890075683594
train,0,5,10,The slender panda,The slender pandas,-16.32080078125,-19.78955078125,-17.25197982788086,-15.03322982788086,-15.685898780822754,-19.498397827148438
train,0,5,10,The fuzzy panda,The fuzzy pandas,-4.060029029846191,-11.310029029846191,-7.270144939422607,-4.270144939422607,-4.780576705932617,-11.655576705932617
train,0,5,10,The timid horse,The timid horses,-8.385025024414062,-11.760025024414062,-11.355340003967285,-8.417840003967285,-8.448246002197266,-11.510746002197266
train,0,5,10,The timid whale,The timid whales,-10.633782386779785,-11.883782386779785,-14.850166320800781,-10.225166320800781,-9.961153030395508,-11.211153030395508
train,0,5,10,The quiet shark,The quiet sharks,-14.672880172729492,-16.454130172729492,-17.245250701904297,-13.495250701904297,-15.116808891296387,-16.80430793762207
train,0,5,10,The fuzzy lion,The fuzzy lions,-4.171189785003662,-10.67119026184082,-7.967471599578857,-3.7174715995788574,-4.128967761993408,-10.31646728515625
train,0,5,10,The timid lion,The timid lions,-8.69751262664795,-11.63501262664795,-11.642224311828613,-9.329724311828613,-8.239483833312988,-10.676983833312988
train,0,5,10,The slender chick,The slender chicks,-5.24704122543335,-9.059540748596191,-9.82544231414795,-4.825442790985107,-4.852176666259766,-10.914676666259766
train,0,5,10,The bright lion,The bright lions,-13.531126022338867,-15.218626022338867,-16.337871551513672,-14.712870597839355,-14.59329891204834,-15.96829891204834
train,0,5,10,The quiet frog,The quiet frogs,-11.663775444030762,-11.976275444030762,-14.467644691467285,-10.030144691467285,-11.998698234558105,-11.373698234558105
train,0,5,10,The bright doe,The bright does,-14.279326438903809,-16.310575485229492,-15.393583297729492,-13.018583297729492,-15.2060546875,-13.3935546875
train,0,5,10,The nervous horse,The nervous horses,-2.887732982635498,-9.325233459472656,-7.088475704193115,-3.4634757041931152,-4.245147705078125,-9.932647705078125
train,0,5,10,The sleepy kit,The sleepy kits,-3.9787533283233643,-10.041253089904785,-5.771420478820801,-3.271420478820801,-3.6106650829315186,-10.548165321350098
train,0,5,10,The bright frog,The bright frogs,-13.010025024414062,-13.947525024414062,-18.48765754699707,-14.58140754699707,-14.046879768371582,-15.171879768371582
train,0,5,10,The bright bat,The bright bats,-11.226066589355469,-13.663566589355469,-14.149165153503418,-11.836665153503418,-10.562871932983398,-13.750371932983398
train,0,5,10,The calm frog,The calm frogs,-2.9023377895355225,-10.214838027954102,-7.75807523727417,-2.25807523727417,-3.4231772422790527,-9.798177719116211
train,0,5,10,The calm chick,The calm chicks,-11.638371467590332,-14.982121467590332,-13.758467674255371,-10.570967674255371,-11.840509414672852,-15.215509414672852
train,0,5,10,The timid cow,The timid cows,-9.71940803527832,-11.78190803527832,-13.0559663772583,-9.3684663772583,-9.84195613861084,-11.90445613861084
train,0,5,10,The timid rat,The timid rats,-10.978370666503906,-15.040870666503906,-14.782658576965332,-12.220158576965332,-10.944853782653809,-14.819853782653809
train,0,5,10,The nervous rat,The nervous rats,-13.232378959655762,-15.169878959655762,-15.483959197998047,-12.921459197998047,-13.154930114746094,-14.967430114746094
train,0,5,10,The small cow,The small cows,-14.237768173217773,-17.237768173217773,-18.146520614624023,-13.396520614624023,-14.14721965789795,-17.803468704223633
train,0,5,10,The calm whale,The calm whales,-9.35654354095459,-10.60654354095459,-12.878429412841797,-7.940929889678955,-9.79681396484375,-10.60931396484375
train,0,5,10,The calm doe,The calm does,-11.01168441772461,-14.07418441772461,-16.041072845458984,-10.666072845458984,-13.706477165222168,-9.831477165222168
train,0,5,10,The slender frog,The slender frogs,-14.073844909667969,-17.48009490966797,-17.230892181396484,-14.168392181396484,-14.918554306030273,-17.981054306030273
train,0,5,10,The bright shark,The bright sharks,-9.865523338317871,-13.053023338317871,-12.488508224487305,-10.613508224487305,-10.07002067565918,-14.13252067565918
train,0,5,10,The sleepy cock,The sleepy cocks,-15.10800838470459,-16.858007431030273,-12.852118492126465,-12.164618492126465,-11.887080192565918,-14.668330192565918
train,0,5,10,The bright monitor,The bright monitors,-14.451866149902344,-14.889366149902344,-16.9894962310791,-14.145746231079102,-13.972826957702637,-14.722826957702637
train,0,5,10,The nervous shark,The nervous sharks,-2.6931638717651367,-9.255663871765137,-5.950559616088867,-2.200559616088867,-3.765491008758545,-10.202990531921387
train,0,5,10,The bright kit,The bright kits,-11.48965835571289,-13.30215835571289,-14.311348915100098,-12.561348915100098,-12.152962684631348,-14.152962684631348
train,0,5,10,The sleepy whale,The sleepy whales,-9.654829978942871,-10.842329978942871,-12.733869552612305,-8.983869552612305,-9.779528617858887,-10.842028617858887
train,0,5,10,The small cow,The small cows,-12.737768173217773,-16.706518173217773,-16.865270614624023,-13.084020614624023,-12.08471965789795,-16.709718704223633
train,0,5,10,The timid turtle,The timid turtles,-3.6830992698669434,-12.058099746704102,-9.2745943069458,-3.087094306945801,-4.210273265838623,-11.960273742675781
train,0,5,10,The small dolphin,The small dolphins,-9.302910804748535,-13.115410804748535,-14.36715316772461,-10.86715316772461,-9.281486511230469,-12.968986511230469
train,0,5,10,The quiet frog,The quiet frogs,-4.038775444030762,-11.163775444030762,-9.592644691467285,-4.280144691467285,-4.8111982345581055,-11.248698234558105
train,0,5,10,The bright monitor,The bright monitors,-16.764366149902344,-17.358116149902344,-18.7394962310791,-15.083246231079102,-16.84782600402832,-17.50407600402832
train,0,5,10,The calm lion,The calm lions,-11.29500961303711,-15.04500961303711,-15.330138206481934,-11.267638206481934,-12.157008171081543,-14.969508171081543
train,0,5,10,The small kitten,The small kittens,-13.116533279418945,-15.929033279418945,-17.34672737121582,-13.59672737121582,-13.062583923339844,-15.437583923339844
train,0,5,10,The sleepy pup,The sleepy pups,-15.812684059143066,-18.46893310546875,-18.888193130493164,-15.263193130493164,-16.20549964904785,-18.64299964904785
train,0,5,10,The quiet kitten,The quiet kittens,-5.647635459899902,-13.397635459899902,-9.023120880126953,-4.773120880126953,-5.644556522369385,-13.269556999206543
train,0,5,10,The quiet rat,The quiet rats,-12.759834289550781,-16.19733428955078,-16.18488121032715,-12.684880256652832,-13.599468231201172,-16.505718231201172
train,0,5,10,The bright horse,The bright horses,-12.453171730041504,-15.484421730041504,-17.270875930786133,-12.55212688446045,-13.303312301635742,-16.240812301635742
train,0,5,10,The small rabbit,The small rabbits,-14.537444114685059,-18.474943161010742,-19.10436248779297,-14.479363441467285,-15.151265144348145,-18.338764190673828
train,0,5,10,The calm pup,The calm pups,-3.776923179626465,-10.276923179626465,-7.677820205688477,-3.6778199672698975,-4.299183368682861,-11.48668384552002
train,0,5,10,The bright rat,The bright rats,-12.89445972442627,-17.519458770751953,-18.353378295898438,-15.790879249572754,-13.86428165435791,-17.770532608032227
train,0,5,10,The timid kit,The timid kits,-3.8855783939361572,-10.135578155517578,-6.9452223777771,-3.6952223777770996,-2.7420201301574707,-9.804520606994629
train,0,5,10,The quiet frog,The quiet frogs,-10.288775444030762,-12.038775444030762,-15.592644691467285,-12.405144691467285,-10.873698234558105,-12.123698234558105
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-13.253874778747559,-13.941374778747559,-16.631378173828125,-12.818879127502441,-13.836236000061035,-13.898736000061035
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-11.136503219604492,-11.261503219604492,-12.677305221557617,-11.489805221557617,-10.467279434204102,-11.342279434204102
train,0,5,10,The calm horse,The calm horses,-10.929204940795898,-13.054204940795898,-12.816596031188965,-9.629096031188965,-11.319108963012695,-13.194108963012695
train,0,5,10,The quiet turtle,The quiet turtles,-13.702713012695312,-14.890213012695312,-17.060529708862305,-12.123029708862305,-14.490701675415039,-14.740701675415039
train,0,5,10,The nervous panda,The nervous pandas,-3.672943115234375,-10.110443115234375,-7.044737815856934,-3.7947380542755127,-4.28746223449707,-10.91246223449707
train,0,5,10,The small horse,The small horses,-9.865480422973633,-11.115480422973633,-12.47141170501709,-9.03391170501709,-10.537630081176758,-11.975130081176758
train,0,5,10,The small lion,The small lions,-13.952735900878906,-16.515235900878906,-16.284215927124023,-14.659215927124023,-14.49631118774414,-16.62131118774414
train,0,5,10,The slender shark,The slender sharks,-7.35730504989624,-11.044805526733398,-11.434318542480469,-6.496819019317627,-7.494836807250977,-11.119836807250977
train,0,5,10,The fuzzy monitor,The fuzzy monitors,-15.46123218536377,-15.83623218536377,-16.929933547973633,-14.554932594299316,-15.596213340759277,-16.53371238708496
train,0,5,10,The bright shark,The bright sharks,-2.365523099899292,-8.303023338317871,-6.238508224487305,-1.9885084629058838,-3.007520914077759,-9.13252067565918
train,0,5,10,The fuzzy cock,The fuzzy cocks,-15.518670082092285,-16.42491912841797,-17.723302841186523,-16.910802841186523,-16.02399444580078,-17.49274444580078
train,0,5,10,The calm kit,The calm kits,-10.885537147521973,-12.823037147521973,-12.684206008911133,-12.184206008911133,-12.128679275512695,-14.878679275512695
train,0,5,10,The calm chick,The calm chicks,-13.138371467590332,-14.513371467590332,-15.414717674255371,-12.633467674255371,-13.090509414672852,-15.434259414672852
train,0,5,10,The sleepy frog,The sleepy frogs,-11.086966514587402,-15.368216514587402,-15.401010513305664,-10.901010513305664,-12.170555114746094,-15.889305114746094
train,0,5,10,The calm monitor,The calm monitors,-12.961511611938477,-15.961511611938477,-14.928062438964844,-13.240562438964844,-12.322102546691895,-15.384602546691895
train,0,5,10,The calm monitor,The calm monitors,-11.524011611938477,-15.211511611938477,-13.990562438964844,-11.803062438964844,-11.384602546691895,-15.134602546691895
train,0,5,10,The timid pup,The timid pups,-12.323319435119629,-16.979568481445312,-15.643210411071777,-13.518210411071777,-12.773887634277344,-16.836387634277344
train,0,5,10,The timid dolphin,The timid dolphins,-11.203071594238281,-12.953071594238281,-14.55993366241455,-11.37243366241455,-11.864823341369629,-13.427323341369629
train,0,5,10,The slender horse,The slender horses,-12.170480728149414,-16.670480728149414,-16.95366859436035,-13.234918594360352,-12.334406852722168,-16.459407806396484
train,0,5,10,The bright panda,The bright pandas,-13.113073348999023,-14.925573348999023,-15.790308952331543,-11.977808952331543,-12.938426971435547,-14.813426971435547
train,0,5,10,The quiet lion,The quiet lions,-9.971901893615723,-10.971901893615723,-12.217596054077148,-10.217596054077148,-9.659723281860352,-10.409723281860352
train,0,5,10,The slender rat,The slender rats,-10.926746368408203,-16.457996368408203,-15.078259468078613,-9.140759468078613,-9.827674865722656,-15.327674865722656
train,0,5,10,The slender dog,The slender dogs,-13.067580223083496,-13.380080223083496,-15.803852081298828,-12.147602081298828,-11.501885414123535,-12.689385414123535
train,0,5,10,The calm dog,The calm dogs,-11.456171035766602,-12.643671035766602,-12.694375038146973,-10.631875038146973,-12.097503662109375,-12.785003662109375
train,0,5,10,The quiet dog,The quiet dogs,-4.271095275878906,-11.708595275878906,-8.03438949584961,-3.6593899726867676,-4.575180530548096,-11.825181007385254
train,0,5,10,The small horse,The small horses,-15.552980422973633,-16.584230422973633,-18.065162658691406,-14.65891170501709,-15.756380081176758,-17.193880081176758
train,0,5,10,The quiet cow,The quiet cows,-9.806010246276855,-12.556010246276855,-14.617609024047852,-10.805109024047852,-11.63972282409668,-14.13972282409668
train,0,5,10,The small kit,The small kits,-15.291915893554688,-15.666915893554688,-14.936381340026855,-13.686381340026855,-15.51038932800293,-16.13538932800293
train,0,5,10,The calm rat,The calm rats,-10.857192993164062,-14.544692993164062,-13.1149263381958,-10.3649263381958,-11.926499366760254,-15.426499366760254
train,0,5,10,The small dog,The small dogs,-13.1099271774292,-17.078676223754883,-16.90614128112793,-15.06239128112793,-13.293362617492676,-17.293363571166992
train,0,5,10,The timid whale,The timid whales,-9.133782386779785,-13.446282386779785,-13.975166320800781,-9.475166320800781,-9.023653030395508,-13.398653030395508
train,0,5,10,The small doe,The small does,-14.011556625366211,-16.88655662536621,-16.962080001831055,-15.337080001831055,-15.600920677185059,-14.788420677185059
train,0,5,10,The sleepy chick,The sleepy chicks,-10.68523120880127,-12.31023120880127,-12.96060848236084,-10.64810848236084,-12.091764450073242,-14.216764450073242
train,0,5,10,The fuzzy lion,The fuzzy lions,-12.67119026184082,-13.73369026184082,-14.6549711227417,-13.9049711227417,-11.62896728515625,-13.00396728515625
train,0,5,10,The quiet panda,The quiet pandas,-12.115476608276367,-15.427976608276367,-14.322999000549316,-10.510499000549316,-11.615925788879395,-14.865925788879395
train,0,5,10,The nervous kit,The nervous kits,-3.063988208770752,-9.25148868560791,-5.781917095184326,-3.4069173336029053,-3.454728126525879,-9.829728126525879
train,0,5,10,The sleepy chick,The sleepy chicks,-4.1227312088012695,-10.18523120880127,-8.02310848236084,-3.023108720779419,-4.466764450073242,-11.279264450073242
train,0,5,10,The bright panda,The bright pandas,-14.488073348999023,-14.988073348999023,-15.477808952331543,-12.165308952331543,-14.375926971435547,-15.125926971435547
train,0,5,10,The calm kitten,The calm kittens,-4.9472479820251465,-12.884747505187988,-9.000879287719727,-4.500878810882568,-4.932836532592773,-12.745336532592773
train,0,5,10,The timid kit,The timid kits,-10.323078155517578,-13.698078155517578,-13.945221900939941,-10.632721900939941,-9.617020606994629,-12.992020606994629
train,0,5,10,The quiet kitten,The quiet kittens,-11.897635459899902,-15.210135459899902,-16.085620880126953,-12.648120880126953,-12.457056999206543,-14.707056999206543
train,0,5,10,The fuzzy rabbit,The fuzzy rabbits,-15.116595268249512,-15.991595268249512,-17.7388973236084,-12.426396369934082,-14.642159461975098,-15.454659461975098
train,0,5,10,The nervous dog,The nervous dogs,-12.8418607711792,-16.466861724853516,-15.562612533569336,-12.312612533569336,-12.56899356842041,-16.068994522094727
train,0,5,10,The calm kitten,The calm kittens,-12.884747505187988,-14.884747505187988,-16.375879287719727,-13.063379287719727,-12.682836532592773,-14.057836532592773
train,0,5,10,The sleepy turtle,The sleepy turtles,-12.433881759643555,-16.777631759643555,-17.10129165649414,-13.632540702819824,-13.00173282623291,-16.782983779907227
train,0,5,10,The bright rat,The bright rats,-2.3944597244262695,-9.45695972442627,-8.915879249572754,-2.5408787727355957,-3.7392821311950684,-11.48928165435791
train,0,5,10,The quiet kitten,The quiet kittens,-14.397635459899902,-15.647635459899902,-17.273120880126953,-15.085620880126953,-15.082056999206543,-15.394556999206543
train,0,5,10,The sleepy cock,The sleepy cocks,-6.38925838470459,-11.26425838470459,-7.039618492126465,-3.3521182537078857,-3.3245797157287598,-8.512080192565918
train,0,5,10,The bright dog,The bright dogs,-7.289488792419434,-10.539488792419434,-10.636468887329102,-9.323968887329102,-7.349874496459961,-10.912374496459961
train,0,5,10,The calm horse,The calm horses,-11.366704940795898,-13.866704940795898,-15.254096031188965,-11.191596031188965,-11.819108963012695,-14.256608963012695
train,0,5,10,The quiet rabbit,The quiet rabbits,-13.851724624633789,-16.03922462463379,-16.034120559692383,-14.940370559692383,-14.70013427734375,-16.32513427734375
train,0,5,10,The nervous rat,The nervous rats,-9.919878959655762,-15.419878959655762,-14.858959197998047,-11.046459197998047,-11.029930114746094,-15.904930114746094
train,0,5,10,The nervous dog,The nervous dogs,-12.8418607711792,-13.8418607711792,-14.125112533569336,-10.187612533569336,-12.00649356842041,-12.31899356842041
train,0,5,10,The bright monitor,The bright monitors,-4.014366626739502,-10.889366149902344,-9.083246231079102,-3.5207464694976807,-4.4728264808654785,-11.472826957702637
train,0,5,10,The nervous dolphin,The nervous dolphins,-12.251611709594727,-15.751611709594727,-16.139062881469727,-13.701562881469727,-12.84786605834961,-16.47286605834961
train,0,5,10,The slender lion,The slender lions,-13.187881469726562,-17.000381469726562,-15.173773765563965,-13.361273765563965,-13.50068473815918,-17.28193473815918
train,0,5,10,The slender horse,The slender horses,-12.857980728149414,-13.982980728149414,-16.60991859436035,-13.422418594360352,-13.084406852722168,-14.771906852722168
train,0,5,10,The nervous rat,The nervous rats,-11.857378959655762,-15.857378959655762,-16.296459197998047,-12.296459197998047,-12.217430114746094,-15.529930114746094
train,0,5,10,The nervous lion,The nervous lions,-13.228897094726562,-15.978897094726562,-16.345230102539062,-12.657730102539062,-12.216774940490723,-14.966774940490723
train,0,5,10,The nervous turtle,The nervous turtles,-3.8782472610473633,-11.003247261047363,-8.943115234375,-4.068115234375,-4.5132975578308105,-11.513298034667969
train,0,5,10,The slender turtle,The slender turtles,-9.76995849609375,-11.51995849609375,-14.023833274841309,-7.836333751678467,-10.393067359924316,-12.330567359924316
train,0,5,10,The bright turtle,The bright turtles,-10.874862670898438,-15.062362670898438,-15.830219268798828,-10.767719268798828,-11.664850234985352,-15.477350234985352
train,0,5,10,The sleepy dog,The sleepy dogs,-12.392773628234863,-15.517773628234863,-15.51571273803711,-11.76571273803711,-12.697431564331055,-15.509931564331055
train,0,5,10,The sleepy kitten,The sleepy kittens,-12.517681121826172,-14.517681121826172,-16.970273971557617,-11.782774925231934,-13.693096160888672,-14.505596160888672
train,0,5,10,The fuzzy dog,The fuzzy dogs,-13.660717010498047,-15.348217010498047,-16.63639259338379,-13.761393547058105,-13.893898963928223,-15.768898963928223
train,0,5,10,The quiet dolphin,The quiet dolphins,-12.296225547790527,-13.108725547790527,-13.355799674987793,-11.668299674987793,-12.31114673614502,-13.37364673614502
train,0,5,10,The quiet horse,The quiet horses,-12.305891990661621,-15.930891990661621,-15.43231201171875,-13.30731201171875,-13.12313461303711,-16.59188461303711
train,0,5,10,The fuzzy pup,The fuzzy pups,-12.87339973449707,-14.87339973449707,-17.941055297851562,-13.941054344177246,-14.94210147857666,-16.629602432250977
train,0,5,10,The quiet rabbit,The quiet rabbits,-8.914224624633789,-12.914224624633789,-12.002870559692383,-7.127871036529541,-9.20013427734375,-12.88763427734375
train,0,5,10,The fuzzy doe,The fuzzy does,-12.406557083129883,-15.344057083129883,-15.390869140625,-11.640869140625,-14.523573875427246,-11.898573875427246
test,0,5,10,The strange [wug],The strange [wugs],-14.517756462097168,-17.45525550842285,-16.48920440673828,-14.739204406738281,-16.091825485229492,-18.091825485229492
test,1,5,10,The strange [wugs],The strange [wug],-14.739204406738281,-16.48920440673828,-17.45525550842285,-14.517756462097168,-13.303878784179688,-15.553878784179688
test,0,5,10,The wary [wug],The wary [wugs],-12.027831077575684,-12.402831077575684,-15.905203819274902,-12.717703819274902,-14.050572395324707,-13.800572395324707
test,1,5,10,The wary [wugs],The wary [wug],-12.717703819274902,-15.905203819274902,-12.402831077575684,-12.027831077575684,-9.828256607055664,-14.703256607055664
test,0,5,10,The tiny [wug],The tiny [wugs],-12.499119758605957,-15.124119758605957,-16.69818878173828,-14.448187828063965,-14.624996185302734,-16.312496185302734
test,1,5,10,The tiny [wugs],The tiny [wug],-14.448187828063965,-16.69818878173828,-15.124119758605957,-12.499119758605957,-12.058093070983887,-15.245593070983887
test,0,5,10,The clumsy [wug],The clumsy [wugs],-16.769678115844727,-20.894678115844727,-16.536935806274414,-14.974435806274414,-14.649365425109863,-18.46186637878418
test,1,5,10,The clumsy [wugs],The clumsy [wug],-14.974435806274414,-16.536935806274414,-20.894678115844727,-16.769678115844727,-15.266779899597168,-16.95427894592285
test,0,5,10,The tiny [wug],The tiny [wugs],-14.999119758605957,-17.561620712280273,-17.51068878173828,-13.323187828063965,-14.374996185302734,-17.312496185302734
test,1,5,10,The tiny [wugs],The tiny [wug],-13.323187828063965,-17.51068878173828,-17.561620712280273,-14.999119758605957,-13.933093070983887,-19.370594024658203
test,0,5,10,The fierce [wug],The fierce [wugs],-4.7418437004089355,-11.304344177246094,-8.543481826782227,-3.4184815883636475,-4.681189060211182,-11.243688583374023
test,1,5,10,The fierce [wugs],The fierce [wug],-3.4184815883636475,-8.543481826782227,-11.304344177246094,-4.7418437004089355,-3.398496627807617,-9.398496627807617
test,0,5,10,The sturdy [wug],The sturdy [wugs],-8.847930908203125,-12.472930908203125,-12.570608139038086,-9.820608139038086,-9.658263206481934,-14.033263206481934
test,1,5,10,The sturdy [wugs],The sturdy [wug],-9.820608139038086,-12.570608139038086,-12.472930908203125,-8.847930908203125,-10.415607452392578,-13.540607452392578
test,0,5,10,The graceful [wug],The graceful [wugs],-9.603097915649414,-11.728097915649414,-15.643007278442383,-13.268007278442383,-11.154569625854492,-13.279569625854492
test,1,5,10,The graceful [wugs],The graceful [wug],-13.268007278442383,-15.643007278442383,-11.728097915649414,-9.603097915649414,-10.203413963317871,-13.328413963317871
test,0,5,10,The sturdy [wug],The sturdy [wugs],-11.722930908203125,-13.097930908203125,-15.445608139038086,-11.633108139038086,-12.658263206481934,-14.783263206481934
test,1,5,10,The sturdy [wugs],The sturdy [wug],-11.633108139038086,-15.445608139038086,-13.097930908203125,-11.722930908203125,-10.915607452392578,-14.540607452392578
test,0,5,10,The strange [wug],The strange [wugs],-15.392756462097168,-17.39275550842285,-17.86420440673828,-13.614204406738281,-16.529325485229492,-18.529325485229492
test,1,5,10,The strange [wugs],The strange [wug],-13.614204406738281,-17.86420440673828,-17.39275550842285,-15.392756462097168,-11.303878784179688,-16.491378784179688
test,0,5,10,The fierce [wug],The fierce [wugs],-12.116844177246094,-13.741844177246094,-13.355981826782227,-10.293481826782227,-11.993688583374023,-12.681188583374023
test,1,5,10,The fierce [wugs],The fierce [wug],-10.293481826782227,-13.355981826782227,-13.741844177246094,-12.116844177246094,-10.398496627807617,-14.210996627807617
test,0,5,10,The gentle [wug],The gentle [wugs],-11.875307083129883,-15.750307083129883,-14.440816879272461,-11.378316879272461,-12.59921646118164,-15.84921646118164
test,1,5,10,The gentle [wugs],The gentle [wug],-11.378316879272461,-14.440816879272461,-15.750307083129883,-11.875307083129883,-9.454902648925781,-14.267402648925781
test,0,5,10,The wary [wug],The wary [wugs],-11.465331077575684,-15.027831077575684,-15.342703819274902,-10.967703819274902,-11.988072395324707,-14.050572395324707
test,1,5,10,The wary [wugs],The wary [wug],-10.967703819274902,-15.342703819274902,-15.027831077575684,-11.465331077575684,-9.953256607055664,-15.203256607055664
test,0,5,10,The fierce [wug],The fierce [wugs],-12.054344177246094,-15.179344177246094,-15.105981826782227,-13.043481826782227,-12.868688583374023,-15.243688583374023
test,1,5,10,The fierce [wugs],The fierce [wug],-13.043481826782227,-15.105981826782227,-15.179344177246094,-12.054344177246094,-12.398496627807617,-15.210996627807617
test,0,5,10,The sturdy [wug],The sturdy [wugs],-9.660430908203125,-12.347930908203125,-13.695608139038086,-10.133108139038086,-10.783263206481934,-13.470763206481934
test,1,5,10,The sturdy [wugs],The sturdy [wug],-10.133108139038086,-13.695608139038086,-12.347930908203125,-9.660430908203125,-10.790607452392578,-13.290607452392578
test,0,5,10,The graceful [wug],The graceful [wugs],-12.978097915649414,-14.228097915649414,-18.611757278442383,-17.268007278442383,-15.404569625854492,-17.654569625854492
test,1,5,10,The graceful [wugs],The graceful [wug],-17.268007278442383,-18.611757278442383,-14.228097915649414,-12.978097915649414,-15.140913963317871,-17.609663009643555
test,0,5,10,The restless [wug],The restless [wugs],-14.667583465576172,-16.792583465576172,-16.038684844970703,-15.53868579864502,-15.117225646972656,-17.304725646972656
test,1,5,10,The restless [wugs],The restless [wug],-15.53868579864502,-16.038684844970703,-16.792583465576172,-14.667583465576172,-14.86594009399414,-16.11594009399414
test,0,5,10,The gentle [wug],The gentle [wugs],-15.062807083129883,-15.562807083129883,-16.69081687927246,-14.315816879272461,-14.59921646118164,-14.53671646118164
test,1,5,10,The gentle [wugs],The gentle [wug],-14.315816879272461,-16.69081687927246,-15.562807083129883,-15.062807083129883,-13.704902648925781,-16.92365264892578
test,0,5,10,The wary [wug],The wary [wugs],-13.527831077575684,-16.52783203125,-15.842703819274902,-14.217703819274902,-14.425572395324707,-14.863072395324707
test,1,5,10,The wary [wugs],The wary [wug],-14.217703819274902,-15.842703819274902,-16.52783203125,-13.527831077575684,-13.328256607055664,-15.015756607055664
test,0,5,10,The wary [wug],The wary [wugs],-15.027831077575684,-17.84033203125,-18.56145477294922,-14.280203819274902,-16.800573348999023,-18.894323348999023
test,1,5,10,The wary [wugs],The wary [wug],-14.280203819274902,-18.56145477294922,-17.84033203125,-15.027831077575684,-12.703256607055664,-17.453256607055664
test,0,5,10,The shy [wug],The shy [wugs],-13.866605758666992,-16.929105758666992,-14.665074348449707,-12.852574348449707,-13.968920707702637,-16.531421661376953
test,1,5,10,The shy [wugs],The shy [wug],-12.852574348449707,-14.665074348449707,-16.929105758666992,-13.866605758666992,-12.56822681427002,-14.94322681427002
test,0,5,10,The lively [wug],The lively [wugs],-14.182669639587402,-16.30767059326172,-13.806129455566406,-12.618629455566406,-12.477666854858398,-13.040166854858398
test,1,5,10,The lively [wugs],The lively [wug],-12.618629455566406,-13.806129455566406,-16.30767059326172,-14.182669639587402,-13.846022605895996,-15.033522605895996
test,0,5,10,The restless [wug],The restless [wugs],-15.042583465576172,-17.417583465576172,-18.351184844970703,-14.16368579864502,-15.617225646972656,-18.429725646972656
test,1,5,10,The restless [wugs],The restless [wug],-14.16368579864502,-18.351184844970703,-17.417583465576172,-15.042583465576172,-13.55344009399414,-18.86594009399414
test,0,5,10,The clumsy [wug],The clumsy [wugs],-18.613428115844727,-19.332178115844727,-20.099435806274414,-16.974435806274414,-18.58686637878418,-20.64936637878418
test,1,5,10,The clumsy [wugs],The clumsy [wug],-16.974435806274414,-20.099435806274414,-19.332178115844727,-18.613428115844727,-16.51677894592285,-21.64177894592285
test,0,5,10,The gentle [wug],The gentle [wugs],-12.750307083129883,-14.187807083129883,-13.253316879272461,-12.628316879272461,-13.34921646118164,-13.53671646118164
test,1,5,10,The gentle [wugs],The gentle [wug],-12.628316879272461,-13.253316879272461,-14.187807083129883,-12.750307083129883,-12.454902648925781,-13.329902648925781
test,0,5,10,The restless [wug],The restless [wugs],-15.792583465576172,-16.730083465576172,-18.444934844970703,-15.16368579864502,-17.304725646972656,-17.867225646972656
test,1,5,10,The restless [wugs],The restless [wug],-15.16368579864502,-18.444934844970703,-16.730083465576172,-15.792583465576172,-13.17844009399414,-16.92844009399414
test,0,5,10,The round [wug],The round [wugs],-13.676698684692383,-14.551698684692383,-17.406028747558594,-15.28102970123291,-14.135377883911133,-16.729127883911133
test,1,5,10,The round [wugs],The round [wug],-15.28102970123291,-17.406028747558594,-14.551698684692383,-13.676698684692383,-15.403814315795898,-18.4350643157959
