split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,10,The slender rat behind the plants,The slender rats behind the plant,-7.011575222015381,-11.449074745178223,-7.612674713134766,-3.9876747131347656,-7.711853981018066,-4.211853981018066,
train,1,7,10,The slender rats behind the plant,The slender rat behind the plants,-3.9876747131347656,-7.612674713134766,-11.449074745178223,-7.011575222015381,-10.885944366455078,-6.760944366455078,
train,0,7,10,The nervous bat outside the towers,The nervous bats outside the tower,-5.899310111999512,-11.336810111999512,-6.8124589920043945,-3.6874589920043945,-7.03372049331665,-3.9087207317352295,
train,1,7,10,The nervous bats outside the tower,The nervous bat outside the towers,-3.6874589920043945,-6.8124589920043945,-11.336810111999512,-5.899310111999512,-10.967300415039062,-5.654799938201904,
train,0,7,10,The timid chick around the thresholds,The timid chicks around the threshold,-7.2823615074157715,-10.407361030578613,-10.000984191894531,-4.938484191894531,-10.154143333435059,-5.154143810272217,
train,1,7,10,The timid chicks around the threshold,The timid chick around the thresholds,-4.938484191894531,-10.000984191894531,-10.407361030578613,-7.2823615074157715,-5.489996910095215,-3.114996910095215,
train,0,7,10,The fuzzy pup outside the windows,The fuzzy pups outside the window,-4.582179069519043,-7.332179069519043,-8.602277755737305,-3.8522777557373047,-8.486120223999023,-3.7361204624176025,
train,1,7,10,The fuzzy pups outside the window,The fuzzy pup outside the windows,-3.8522777557373047,-8.602277755737305,-7.332179069519043,-4.582179069519043,-7.230827331542969,-4.480827331542969,
train,0,7,10,The quiet monitor behind the windows,The quiet monitors behind the window,-4.827687740325928,-10.39018726348877,-7.815980434417725,-3.5659804344177246,-7.92236852645874,-3.547368288040161,
train,1,7,10,The quiet monitors behind the window,The quiet monitor behind the windows,-3.5659804344177246,-7.815980434417725,-10.39018726348877,-4.827687740325928,-4.544990539550781,-1.4199907779693604,
train,0,7,10,The small doe around the towers,The small does around the tower,-15.730805397033691,-16.230806350708008,-14.957934379577637,-13.582934379577637,-15.016425132751465,-13.578925132751465,
train,1,7,10,The small does around the tower,The small doe around the towers,-13.582934379577637,-14.957934379577637,-16.230806350708008,-15.730805397033691,-16.170055389404297,-15.670055389404297,
train,0,7,10,The fuzzy turtle around the tanks,The fuzzy turtles around the tank,-14.108222961425781,-15.295722961425781,-15.089354515075684,-11.339354515075684,-15.080601692199707,-11.268101692199707,
train,1,7,10,The fuzzy turtles around the tank,The fuzzy turtle around the tanks,-11.339354515075684,-15.089354515075684,-15.295722961425781,-14.108222961425781,-12.21358871459961,-11.08858871459961,
train,0,7,10,The timid cow around the benches,The timid cows around the bench,-12.297882080078125,-13.047882080078125,-12.9493989944458,-8.8868989944458,-12.897554397583008,-8.772554397583008,
train,1,7,10,The timid cows around the bench,The timid cow around the benches,-8.8868989944458,-12.9493989944458,-13.047882080078125,-12.297882080078125,-12.617877006530762,-13.992877006530762,
train,0,7,10,The small cow outside the houses,The small cows outside the house,-4.344524383544922,-7.469524383544922,-7.165680408477783,-2.165680170059204,-7.08472204208374,-2.0847220420837402,
train,1,7,10,The small cows outside the house,The small cow outside the houses,-2.165680170059204,-7.165680408477783,-7.469524383544922,-4.344524383544922,-7.352204322814941,-4.227204322814941,
train,0,7,10,The quiet chick outside the pipes,The quiet chicks outside the pipe,-15.8416748046875,-16.9041748046875,-16.183706283569336,-14.08995532989502,-16.257246017456055,-14.194745063781738,
train,1,7,10,The quiet chicks outside the pipe,The quiet chick outside the pipes,-14.08995532989502,-16.183706283569336,-16.9041748046875,-15.8416748046875,-15.877334594726562,-15.002334594726562,
train,0,7,10,The fuzzy cow beneath the boilers,The fuzzy cows beneath the boiler,-2.5390515327453613,-7.039051532745361,-5.8273115158081055,-2.2023115158081055,-5.8069682121276855,-2.3069682121276855,
train,1,7,10,The fuzzy cows beneath the boiler,The fuzzy cow beneath the boilers,-2.2023115158081055,-5.8273115158081055,-7.039051532745361,-2.5390515327453613,-6.816225051879883,-2.441225051879883,
train,0,7,10,The bright chick behind the bolts,The bright chicks behind the bolt,-5.283555507659912,-9.90855598449707,-6.181421279907227,-2.6814212799072266,-6.216491222381592,-2.841491222381592,
train,1,7,10,The bright chicks behind the bolt,The bright chick behind the bolts,-2.6814212799072266,-6.181421279907227,-9.90855598449707,-5.283555507659912,-9.66211223602295,-5.037112236022949,
train,0,7,10,The small horse around the stools,The small horses around the stool,-7.016732692718506,-9.016732215881348,-7.5464982986450195,-3.2964982986450195,-7.743453025817871,-3.493453025817871,
train,1,7,10,The small horses around the stool,The small horse around the stools,-3.2964982986450195,-7.5464982986450195,-9.016732215881348,-7.016732692718506,-0.8562807440757751,-2.23128080368042,
train,0,7,10,The timid doe beneath the columns,The timid does beneath the column,-12.85959243774414,-16.67209243774414,-16.549617767333984,-15.737117767333984,-16.486812591552734,-15.674311637878418,
train,1,7,10,The timid does beneath the column,The timid doe beneath the columns,-15.737117767333984,-16.549617767333984,-16.67209243774414,-12.85959243774414,-16.72669219970703,-12.976693153381348,
train,0,7,10,The timid cow beneath the columns,The timid cows beneath the column,-4.5597357749938965,-9.309735298156738,-9.204049110412598,-4.079049587249756,-9.212793350219727,-4.087793350219727,
train,1,7,10,The timid cows beneath the column,The timid cow beneath the columns,-4.079049587249756,-9.204049110412598,-9.309735298156738,-4.5597357749938965,-9.231849670410156,-4.669349193572998,
train,0,7,10,The slender panda past the crates,The slender pandas past the crate,-6.151546955108643,-9.4015474319458,-7.623711585998535,-6.248711585998535,-7.838298797607422,-6.838298797607422,
train,1,7,10,The slender pandas past the crate,The slender panda past the crates,-6.248711585998535,-7.623711585998535,-9.4015474319458,-6.151546955108643,-1.254856824874878,-1.379856824874878,
train,0,7,10,The sleepy kitten past the cables,The sleepy kittens past the cable,-20.913227081298828,-22.194477081298828,-17.925390243530273,-16.237890243530273,-17.987417221069336,-16.362417221069336,
train,1,7,10,The sleepy kittens past the cable,The sleepy kitten past the cables,-16.237890243530273,-17.925390243530273,-22.194477081298828,-20.913227081298828,-18.259014129638672,-17.509014129638672,
train,0,7,10,The small shark outside the benches,The small sharks outside the bench,-3.287186861038208,-6.912187099456787,-6.9356489181518555,-1.810649037361145,-6.909292697906494,-1.9092926979064941,
train,1,7,10,The small sharks outside the bench,The small shark outside the benches,-1.810649037361145,-6.9356489181518555,-6.912187099456787,-3.287186861038208,-6.897947788238525,-3.2729475498199463,
train,0,7,10,The timid dolphin outside the tables,The timid dolphins outside the table,-12.621514320373535,-14.371514320373535,-15.808794021606445,-12.871294021606445,-15.807904243469238,-12.870404243469238,
train,1,7,10,The timid dolphins outside the table,The timid dolphin outside the tables,-12.871294021606445,-15.808794021606445,-14.371514320373535,-12.621514320373535,-14.309520721435547,-12.622020721435547,
train,0,7,10,The timid dog around the thresholds,The timid dogs around the threshold,-8.400976181030273,-11.338476181030273,-10.011516571044922,-5.636516571044922,-10.121814727783203,-5.871814727783203,
train,1,7,10,The timid dogs around the threshold,The timid dog around the thresholds,-5.636516571044922,-10.011516571044922,-11.338476181030273,-8.400976181030273,-4.96910285949707,-4.96910285949707,
train,0,7,10,The fuzzy whale behind the plants,The fuzzy whales behind the plant,-7.379478454589844,-12.691978454589844,-7.418602466583252,-5.668602466583252,-7.420024394989014,-5.795024394989014,
train,1,7,10,The fuzzy whales behind the plant,The fuzzy whale behind the plants,-5.668602466583252,-7.418602466583252,-12.691978454589844,-7.379478454589844,-12.503843307495117,-7.378842830657959,
train,0,7,10,The sleepy monitor beneath the boxes,The sleepy monitors beneath the box,-5.546786308288574,-10.484286308288574,-7.650599479675293,-3.213099479675293,-7.7020487785339355,-3.3270485401153564,
train,1,7,10,The sleepy monitors beneath the box,The sleepy monitor beneath the boxes,-3.213099479675293,-7.650599479675293,-10.484286308288574,-5.546786308288574,-10.298455238342285,-5.548455238342285,
train,0,7,10,The slender turtle around the towers,The slender turtles around the tower,-4.9690423011779785,-9.46904182434082,-6.9518537521362305,-1.951853632926941,-6.9786481857299805,-2.1036481857299805,
train,1,7,10,The slender turtles around the tower,The slender turtle around the towers,-1.951853632926941,-6.9518537521362305,-9.46904182434082,-4.9690423011779785,-2.6929280757904053,-1.0679280757904053,
train,0,7,10,The sleepy dog behind the valves,The sleepy dogs behind the valve,-6.0346856117248535,-11.347186088562012,-7.287628650665283,-4.287628650665283,-7.272582054138184,-4.397582054138184,
train,1,7,10,The sleepy dogs behind the valve,The sleepy dog behind the valves,-4.287628650665283,-7.287628650665283,-11.347186088562012,-6.0346856117248535,-9.762899398803711,-4.950399398803711,
train,0,7,10,The quiet panda behind the signs,The quiet pandas behind the sign,-15.692233085632324,-17.754732131958008,-15.594243049621582,-14.469243049621582,-15.593354225158691,-14.468354225158691,
train,1,7,10,The quiet pandas behind the sign,The quiet panda behind the signs,-14.469243049621582,-15.594243049621582,-17.754732131958008,-15.692233085632324,-13.772634506225586,-12.210134506225586,
train,0,7,10,The calm dog around the belts,The calm dogs around the belt,-9.515918731689453,-10.453418731689453,-9.00617504119873,-6.3186750411987305,-8.939857482910156,-6.439857482910156,
train,1,7,10,The calm dogs around the belt,The calm dog around the belts,-6.3186750411987305,-9.00617504119873,-10.453418731689453,-9.515918731689453,-6.129040718078613,-6.129040718078613,
train,0,7,10,The slender cock past the nests,The slender cocks past the nest,-8.40178394317627,-9.77678394317627,-7.71312141418457,-7.46312141418457,-7.82051944732666,-7.82051944732666,
train,1,7,10,The slender cocks past the nest,The slender cock past the nests,-7.46312141418457,-7.71312141418457,-9.77678394317627,-8.40178394317627,-4.15230655670166,-5.40230655670166,
train,0,7,10,The bright turtle outside the pots,The bright turtles outside the pot,-14.217450141906738,-17.654949188232422,-17.562931060791016,-13.4379301071167,-17.623594284057617,-13.529844284057617,
train,1,7,10,The bright turtles outside the pot,The bright turtle outside the pots,-13.4379301071167,-17.562931060791016,-17.654949188232422,-14.217450141906738,-17.649906158447266,-14.274907112121582,
train,0,7,10,The quiet rabbit around the thresholds,The quiet rabbits around the threshold,-8.409223556518555,-11.784223556518555,-9.855457305908203,-5.917957782745361,-10.012349128723145,-6.1373491287231445,
train,1,7,10,The quiet rabbits around the threshold,The quiet rabbit around the thresholds,-5.917957782745361,-9.855457305908203,-11.784223556518555,-8.409223556518555,-5.952442169189453,-4.827442169189453,
train,0,7,10,The small kitten outside the cabins,The small kittens outside the cabin,-3.559809684753418,-7.434809684753418,-7.900816917419434,-1.6508169174194336,-7.834568500518799,-1.7095685005187988,
train,1,7,10,The small kittens outside the cabin,The small kitten outside the cabins,-1.6508169174194336,-7.900816917419434,-7.434809684753418,-3.559809684753418,-7.413246154785156,-3.663245916366577,
train,0,7,10,The fuzzy cock outside the stools,The fuzzy cocks outside the stool,-7.262475967407227,-9.012475967407227,-8.76418399810791,-7.63918399810791,-8.763472557067871,-7.763473033905029,
train,1,7,10,The fuzzy cocks outside the stool,The fuzzy cock outside the stools,-7.63918399810791,-8.76418399810791,-9.012475967407227,-7.262475967407227,-8.640389442443848,-7.0153889656066895,
train,0,7,10,The fuzzy rat past the nests,The fuzzy rats past the nest,-8.630627632141113,-10.755627632141113,-7.945012092590332,-5.945012092590332,-8.404057502746582,-6.529057025909424,
train,1,7,10,The fuzzy rats past the nest,The fuzzy rat past the nests,-5.945012092590332,-7.945012092590332,-10.755627632141113,-8.630627632141113,-1.6927257776260376,-2.942725658416748,
train,0,7,10,The slender frog around the towers,The slender frogs around the tower,-6.416321277618408,-10.291321754455566,-6.75838041305542,-2.63338041305542,-6.716379642486572,-2.716379404067993,
train,1,7,10,The slender frogs around the tower,The slender frog around the towers,-2.63338041305542,-6.75838041305542,-10.291321754455566,-6.416321277618408,-2.942221164703369,-1.8172210454940796,
train,0,7,10,The fuzzy cow around the towers,The fuzzy cows around the tower,-4.14896297454834,-7.77396297454834,-6.163265705108643,-2.9132657051086426,-6.150640964508057,-3.0256407260894775,
train,1,7,10,The fuzzy cows around the tower,The fuzzy cow around the towers,-2.9132657051086426,-6.163265705108643,-7.77396297454834,-4.14896297454834,-3.1428961753845215,-1.6428961753845215,
train,0,7,10,The sleepy pup outside the drums,The sleepy pups outside the drum,-6.035472869873047,-9.847972869873047,-5.944510459899902,-3.5695104598999023,-5.9513397216796875,-3.7013394832611084,
train,1,7,10,The sleepy pups outside the drum,The sleepy pup outside the drums,-3.5695104598999023,-5.944510459899902,-9.847972869873047,-6.035472869873047,-9.663132667541504,-5.788133144378662,
train,0,7,10,The nervous rat outside the clocks,The nervous rats outside the clock,-13.823007583618164,-15.073007583618164,-14.55070686340332,-12.30070686340332,-14.718306541442871,-12.468306541442871,
train,1,7,10,The nervous rats outside the clock,The nervous rat outside the clocks,-12.30070686340332,-14.55070686340332,-15.073007583618164,-13.823007583618164,-13.808967590332031,-12.308967590332031,
train,0,7,10,The calm shark outside the piles,The calm sharks outside the pile,-6.161011695861816,-8.786011695861816,-8.977088928222656,-5.039588928222656,-8.986141204833984,-5.111140727996826,
train,1,7,10,The calm sharks outside the pile,The calm shark outside the piles,-5.039588928222656,-8.977088928222656,-8.786011695861816,-6.161011695861816,-8.553442001342773,-6.178442001342773,
train,0,7,10,The bright rat behind the pans,The bright rats behind the pan,-3.6965818405151367,-4.571581840515137,-4.134008407592773,-2.3840084075927734,-4.221322059631348,-2.5963218212127686,
train,1,7,10,The bright rats behind the pan,The bright rat behind the pans,-2.3840084075927734,-4.134008407592773,-4.571581840515137,-3.6965818405151367,-4.385391712188721,-3.6353917121887207,
train,0,7,10,The fuzzy dog outside the drums,The fuzzy dogs outside the drum,-6.391330242156982,-9.391329765319824,-5.380090713500977,-2.6300909519195557,-5.390093803405762,-2.6400938034057617,
train,1,7,10,The fuzzy dogs outside the drum,The fuzzy dog outside the drums,-2.6300909519195557,-5.380090713500977,-9.391329765319824,-6.391330242156982,-9.265090942382812,-6.390090465545654,
train,0,7,10,The quiet frog behind the signs,The quiet frogs behind the sign,-8.132129669189453,-11.507129669189453,-8.29596996307373,-6.545969486236572,-8.176376342773438,-6.5513763427734375,
train,1,7,10,The quiet frogs behind the sign,The quiet frog behind the signs,-6.545969486236572,-8.29596996307373,-11.507129669189453,-8.132129669189453,-11.132474899291992,-8.007474899291992,
train,0,7,10,The bright lion around the tables,The bright lions around the table,-17.24110221862793,-18.74110221862793,-15.160898208618164,-13.160898208618164,-15.226387023925781,-13.163887023925781,
train,1,7,10,The bright lions around the table,The bright lion around the tables,-13.160898208618164,-15.160898208618164,-18.74110221862793,-17.24110221862793,-17.291156768798828,-16.134906768798828,
train,0,7,10,The bright shark behind the clocks,The bright sharks behind the clock,-6.636192798614502,-9.88619327545166,-8.649490356445312,-6.149489879608154,-8.771910667419434,-6.271910190582275,
train,1,7,10,The bright sharks behind the clock,The bright shark behind the clocks,-6.149489879608154,-8.649490356445312,-9.88619327545166,-6.636192798614502,-9.63726806640625,-6.38726806640625,
train,0,7,10,The timid whale behind the rushes,The timid whales behind the rush,-14.54067325592041,-17.196924209594727,-19.644947052001953,-15.769947052001953,-19.662445068359375,-15.881195068359375,
train,1,7,10,The timid whales behind the rush,The timid whale behind the rushes,-15.769947052001953,-19.644947052001953,-17.196924209594727,-14.54067325592041,-17.22739601135254,-14.539896011352539,
train,0,7,10,The fuzzy chick around the tanks,The fuzzy chicks around the tank,-15.424426078796387,-16.049427032470703,-12.77625846862793,-11.21375846862793,-12.807564735412598,-11.182564735412598,
train,1,7,10,The fuzzy chicks around the tank,The fuzzy chick around the tanks,-11.21375846862793,-12.77625846862793,-16.049427032470703,-15.424426078796387,-14.408845901489258,-15.533845901489258,
train,0,7,10,The quiet rat beneath the chairs,The quiet rats beneath the chair,-12.585763931274414,-14.960763931274414,-13.517171859741211,-11.954671859741211,-13.627252578735352,-12.064752578735352,
train,1,7,10,The quiet rats beneath the chair,The quiet rat beneath the chairs,-11.954671859741211,-13.517171859741211,-14.960763931274414,-12.585763931274414,-15.068916320800781,-12.818916320800781,
train,0,7,10,The bright lion beneath the milestones,The bright lions beneath the milestone,-6.5213470458984375,-10.583847045898438,-9.607121467590332,-6.044620990753174,-9.4259614944458,-5.925961971282959,
train,1,7,10,The bright lions beneath the milestone,The bright lion beneath the milestones,-6.044620990753174,-9.607121467590332,-10.583847045898438,-6.5213470458984375,-10.521337509155273,-6.521337509155273,
train,0,7,10,The quiet lion past the barrels,The quiet lions past the barrel,-17.200328826904297,-17.825328826904297,-16.53275489807129,-15.407755851745605,-16.83916473388672,-15.651664733886719,
train,1,7,10,The quiet lions past the barrel,The quiet lion past the barrels,-15.407755851745605,-16.53275489807129,-17.825328826904297,-17.200328826904297,-17.62836456298828,-17.12836456298828,
train,0,7,10,The sleepy panda around the towers,The sleepy pandas around the tower,-6.53300142288208,-10.658001899719238,-7.071261405944824,-2.946261405944824,-7.1274638175964355,-3.1274638175964355,
train,1,7,10,The sleepy pandas around the tower,The sleepy panda around the towers,-2.946261405944824,-7.071261405944824,-10.658001899719238,-6.53300142288208,-8.81474781036377,-5.439747333526611,
train,0,7,10,The slender dog behind the cars,The slender dogs behind the car,-5.152921676635742,-10.590421676635742,-6.570870399475098,-2.1958706378936768,-6.558969497680664,-2.308969497680664,
train,1,7,10,The slender dogs behind the car,The slender dog behind the cars,-2.1958706378936768,-6.570870399475098,-10.590421676635742,-5.152921676635742,-10.034432411193848,-4.659432411193848,
train,0,7,10,The small bat around the walls,The small bats around the wall,-6.902565956115723,-9.027565956115723,-6.651965141296387,-2.7769649028778076,-6.774886131286621,-2.899886131286621,
train,1,7,10,The small bats around the wall,The small bat around the walls,-2.7769649028778076,-6.651965141296387,-9.027565956115723,-6.902565956115723,-5.370285511016846,-4.245285511016846,
train,0,7,10,The slender kit outside the drums,The slender kits outside the drum,-5.1967267990112305,-7.0717267990112305,-4.415289878845215,-3.790289878845215,-4.4563703536987305,-3.8313703536987305,
train,1,7,10,The slender kits outside the drum,The slender kit outside the drums,-3.790289878845215,-4.415289878845215,-7.0717267990112305,-5.1967267990112305,-6.94714879989624,-5.19714879989624,
train,0,7,10,The fuzzy cock beneath the boilers,The fuzzy cocks beneath the boiler,-3.6549124717712402,-5.90491247177124,-5.594731330871582,-4.219731330871582,-5.668018341064453,-4.293018341064453,
train,1,7,10,The fuzzy cocks beneath the boiler,The fuzzy cock beneath the boilers,-4.219731330871582,-5.594731330871582,-5.90491247177124,-3.6549124717712402,-5.777196884155273,-3.6521971225738525,
train,0,7,10,The timid turtle around the thresholds,The timid turtles around the threshold,-7.791536808013916,-10.229036331176758,-9.803037643432617,-4.615537166595459,-9.943448066711426,-4.943447589874268,
train,1,7,10,The timid turtles around the threshold,The timid turtle around the thresholds,-4.615537166595459,-9.803037643432617,-10.229036331176758,-7.791536808013916,-3.5027637481689453,-3.0027637481689453,
train,0,7,10,The slender dolphin past the crates,The slender dolphins past the crate,-6.781590461730957,-10.406590461730957,-7.529078483581543,-5.904078483581543,-7.49554967880249,-5.99554967880249,
train,1,7,10,The slender dolphins past the crate,The slender dolphin past the crates,-5.904078483581543,-7.529078483581543,-10.406590461730957,-6.781590461730957,-6.64478063583374,-4.51978063583374,
train,0,7,10,The small cow behind the houses,The small cows behind the house,-14.120454788208008,-16.932954788208008,-15.683835983276367,-12.683835983276367,-15.825080871582031,-12.825080871582031,
train,1,7,10,The small cows behind the house,The small cow behind the houses,-12.683835983276367,-15.683835983276367,-16.932954788208008,-14.120454788208008,-16.870201110839844,-14.182700157165527,
train,0,7,10,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-3.5777900218963623,-6.577790260314941,-5.681917190551758,-3.681917190551758,-5.604774475097656,-3.7297744750976562,
train,1,7,10,The sleepy kits beneath the boiler,The sleepy kit beneath the boilers,-3.681917190551758,-5.681917190551758,-6.577790260314941,-3.5777900218963623,-6.574097633361816,-3.5740976333618164,
train,0,7,10,The calm pup around the walls,The calm pups around the wall,-6.915895938873291,-9.91589641571045,-6.570422649383545,-4.070422649383545,-6.564591884613037,-4.064591884613037,
train,1,7,10,The calm pups around the wall,The calm pup around the walls,-4.070422649383545,-6.570422649383545,-9.91589641571045,-6.915895938873291,-3.3976778984069824,-3.2726778984069824,
train,0,7,10,The quiet cow around the dams,The quiet cows around the dam,-12.25338363647461,-14.00338363647461,-13.043723106384277,-10.168723106384277,-13.0319185256958,-10.1569185256958,
train,1,7,10,The quiet cows around the dam,The quiet cow around the dams,-10.168723106384277,-13.043723106384277,-14.00338363647461,-12.25338363647461,-13.322824478149414,-12.885324478149414,
train,0,7,10,The nervous doe around the thresholds,The nervous does around the threshold,-14.777975082397461,-15.152975082397461,-17.36778450012207,-16.93028450012207,-17.550966262817383,-17.050966262817383,
train,1,7,10,The nervous does around the threshold,The nervous doe around the thresholds,-16.93028450012207,-17.36778450012207,-15.152975082397461,-14.777975082397461,-14.910762786865234,-14.598262786865234,
train,0,7,10,The quiet pup around the thresholds,The quiet pups around the threshold,-7.9116926193237305,-11.84919261932373,-9.708584785461426,-6.208584785461426,-9.708942413330078,-6.333942413330078,
train,1,7,10,The quiet pups around the threshold,The quiet pup around the thresholds,-6.208584785461426,-9.708584785461426,-11.84919261932373,-7.9116926193237305,-7.792037487030029,-4.792037487030029,
train,0,7,10,The calm lion past the chairs,The calm lions past the chair,-14.770702362060547,-17.145702362060547,-18.040929794311523,-16.853429794311523,-18.159435272216797,-17.034435272216797,
train,1,7,10,The calm lions past the chair,The calm lion past the chairs,-16.853429794311523,-18.040929794311523,-17.145702362060547,-14.770702362060547,-14.812946319580078,-12.312946319580078,
train,0,7,10,The quiet chick past the barrels,The quiet chicks past the barrel,-6.897309303283691,-10.147309303283691,-8.915155410766602,-6.79015588760376,-9.153790473937988,-7.278790473937988,
train,1,7,10,The quiet chicks past the barrel,The quiet chick past the barrels,-6.79015588760376,-8.915155410766602,-10.147309303283691,-6.897309303283691,-1.7041454315185547,-1.0791454315185547,
train,0,7,10,The nervous whale behind the windows,The nervous whales behind the window,-16.829269409179688,-17.391769409179688,-17.257776260375977,-16.320276260375977,-17.19623565673828,-16.19623565673828,
train,1,7,10,The nervous whales behind the window,The nervous whale behind the windows,-16.320276260375977,-17.257776260375977,-17.391769409179688,-16.829269409179688,-17.516233444213867,-16.953733444213867,
train,0,7,10,The calm cock outside the piles,The calm cocks outside the pile,-6.378249168395996,-8.128249168395996,-7.503349781036377,-6.878349781036377,-7.498172283172607,-6.998172283172607,
train,1,7,10,The calm cocks outside the pile,The calm cock outside the piles,-6.878349781036377,-7.503349781036377,-8.128249168395996,-6.378249168395996,-8.011944770812988,-6.2619452476501465,
train,0,7,10,The timid shark past the screws,The timid sharks past the screw,-17.316722869873047,-18.566722869873047,-14.787178039550781,-14.537178039550781,-15.040994644165039,-14.884744644165039,
train,1,7,10,The timid sharks past the screw,The timid shark past the screws,-14.537178039550781,-14.787178039550781,-18.566722869873047,-17.316722869873047,-14.943037033081055,-14.505537033081055,
train,0,7,10,The sleepy panda outside the benches,The sleepy pandas outside the bench,-13.094772338867188,-16.001022338867188,-16.956153869628906,-14.42490291595459,-16.949359893798828,-14.418109893798828,
train,1,7,10,The sleepy pandas outside the bench,The sleepy panda outside the benches,-14.42490291595459,-16.956153869628906,-16.001022338867188,-13.094772338867188,-16.051206588745117,-13.051206588745117,
train,0,7,10,The slender dolphin around the walls,The slender dolphins around the wall,-13.999642372131348,-16.749643325805664,-15.266156196594238,-12.078656196594238,-15.274085998535156,-12.149085998535156,
train,1,7,10,The slender dolphins around the wall,The slender dolphin around the walls,-12.078656196594238,-15.266156196594238,-16.749643325805664,-13.999642372131348,-15.189220428466797,-13.001720428466797,
train,0,7,10,The timid cock outside the tables,The timid cocks outside the table,-5.24329137802124,-5.99329137802124,-7.179342746734619,-4.679342746734619,-7.3037214279174805,-4.6787214279174805,
train,1,7,10,The timid cocks outside the table,The timid cock outside the tables,-4.679342746734619,-7.179342746734619,-5.99329137802124,-5.24329137802124,-6.101961135864258,-5.351961135864258,
train,0,7,10,The small chick past the rocks,The small chicks past the rock,-6.880611419677734,-12.755611419677734,-10.261846542358398,-6.636846542358398,-10.509840965270996,-6.884841442108154,
train,1,7,10,The small chicks past the rock,The small chick past the rocks,-6.636846542358398,-10.261846542358398,-12.755611419677734,-6.880611419677734,-2.5078020095825195,-0.1328020542860031,
train,0,7,10,The nervous rabbit beneath the chairs,The nervous rabbits beneath the chair,-4.832395553588867,-8.957395553588867,-7.073298931121826,-3.823298931121826,-7.064640998840332,-3.814640998840332,
train,1,7,10,The nervous rabbits beneath the chair,The nervous rabbit beneath the chairs,-3.823298931121826,-7.073298931121826,-8.957395553588867,-4.832395553588867,-8.954866409301758,-4.829866409301758,
train,0,7,10,The slender chick around the towers,The slender chicks around the tower,-5.44758939743042,-8.572589874267578,-7.060189247131348,-2.4351894855499268,-7.195359230041504,-2.695358991622925,
train,1,7,10,The slender chicks around the tower,The slender chick around the towers,-2.4351894855499268,-7.060189247131348,-8.572589874267578,-5.44758939743042,-2.8328590393066406,-1.207858920097351,
train,0,7,10,The timid chick around the benches,The timid chicks around the bench,-15.341797828674316,-16.935548782348633,-16.19624137878418,-11.69624137878418,-16.177631378173828,-11.708882331848145,
train,1,7,10,The timid chicks around the bench,The timid chick around the benches,-11.69624137878418,-16.19624137878418,-16.935548782348633,-15.341797828674316,-18.38285255432129,-17.60160255432129,
train,0,7,10,The small rabbit beneath the milestones,The small rabbits beneath the milestone,-4.581221580505371,-8.206221580505371,-8.394845008850098,-3.0198452472686768,-8.443571090698242,-3.1310715675354004,
train,1,7,10,The small rabbits beneath the milestone,The small rabbit beneath the milestones,-3.0198452472686768,-8.394845008850098,-8.206221580505371,-4.581221580505371,-8.200762748718262,-4.5757622718811035,
train,0,7,10,The nervous turtle behind the rushes,The nervous turtles behind the rush,-6.8925628662109375,-11.517562866210938,-8.36440658569336,-5.864406585693359,-8.42007064819336,-6.107570171356201,
train,1,7,10,The nervous turtles behind the rush,The nervous turtle behind the rushes,-5.864406585693359,-8.36440658569336,-11.517562866210938,-6.8925628662109375,-2.8604044914245605,-0.48540452122688293,
train,0,7,10,The sleepy bat outside the benches,The sleepy bats outside the bench,-14.886439323425293,-17.230188369750977,-16.813390731811523,-15.469640731811523,-16.766633987426758,-15.422883033752441,
train,1,7,10,The sleepy bats outside the bench,The sleepy bat outside the benches,-15.469640731811523,-16.813390731811523,-17.230188369750977,-14.886439323425293,-17.105268478393555,-14.792769432067871,
train,0,7,10,The sleepy kitten beneath the milestones,The sleepy kittens beneath the milestone,-12.623586654663086,-13.061086654663086,-12.51365852355957,-9.95115852355957,-12.464603424072266,-9.839603424072266,
train,1,7,10,The sleepy kittens beneath the milestone,The sleepy kitten beneath the milestones,-9.95115852355957,-12.51365852355957,-13.061086654663086,-12.623586654663086,-13.005273818969727,-12.505273818969727,
train,0,7,10,The timid horse outside the tables,The timid horses outside the table,-5.211419105529785,-7.961419105529785,-7.9459075927734375,-3.5709075927734375,-7.947656154632568,-3.5726563930511475,
train,1,7,10,The timid horses outside the table,The timid horse outside the tables,-3.5709075927734375,-7.9459075927734375,-7.961419105529785,-5.211419105529785,-7.462586402893066,-5.087586402893066,
train,0,7,10,The bright shark outside the cabins,The bright sharks outside the cabin,-3.442732810974121,-6.692732810974121,-6.914791107177734,-2.5397908687591553,-6.945445537567139,-2.6954455375671387,
train,1,7,10,The bright sharks outside the cabin,The bright shark outside the cabins,-2.5397908687591553,-6.914791107177734,-6.692732810974121,-3.442732810974121,-6.557232856750488,-3.5572328567504883,
train,0,7,10,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-7.3827290534973145,-11.507729530334473,-8.039724349975586,-7.164723873138428,-8.394790649414062,-8.019790649414062,
