split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
test,0,5,20,The gentle [wug],The gentle [wugs],-11.516753196716309,-16.329254150390625,-18.704545974731445,-15.392045974731445,-17.889429092407227,-16.014429092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-15.392045974731445,-18.704545974731445,-16.329254150390625,-11.516753196716309,-15.549309730529785,-11.986809730529785,
test,0,5,20,The fierce [wug],The fierce [wugs],-13.435091972351074,-15.060091972351074,-17.123199462890625,-13.060700416564941,-16.799102783203125,-13.736602783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-13.060700416564941,-17.123199462890625,-15.060091972351074,-13.435091972351074,-14.45040225982666,-13.57540225982666,
test,0,5,20,The shy [wug],The shy [wugs],-11.555618286132812,-14.743118286132812,-16.36464500427246,-12.364645004272461,-15.96761703491211,-12.96761703491211,
test,1,5,20,The shy [wugs],The shy [wug],-12.364645004272461,-16.36464500427246,-14.743118286132812,-11.555618286132812,-14.260566711425781,-11.698066711425781,
test,0,5,20,The tiny [wug],The tiny [wugs],-10.702645301818848,-13.577645301818848,-17.181110382080078,-14.368611335754395,-16.56061553955078,-14.685615539550781,
test,1,5,20,The tiny [wugs],The tiny [wug],-14.368611335754395,-17.181110382080078,-13.577645301818848,-10.702645301818848,-13.689462661743164,-11.064462661743164,
test,0,5,20,The graceful [wug],The graceful [wugs],-15.070653915405273,-17.258153915405273,-19.008590698242188,-14.602340698242188,-18.452585220336914,-14.952584266662598,
test,1,5,20,The graceful [wugs],The graceful [wug],-14.602340698242188,-19.008590698242188,-17.258153915405273,-15.070653915405273,-16.737363815307617,-15.424863815307617,
test,0,5,20,The wary [wug],The wary [wugs],-9.633354187011719,-12.508354187011719,-14.093301773071289,-9.405801773071289,-13.838966369628906,-9.901466369628906,
test,1,5,20,The wary [wugs],The wary [wug],-9.405801773071289,-14.093301773071289,-12.508354187011719,-9.633354187011719,-11.931747436523438,-9.494247436523438,
test,0,5,20,The restless [wug],The restless [wugs],-12.65705680847168,-17.37580680847168,-17.903423309326172,-16.653423309326172,-17.89166259765625,-17.51666259765625,
test,1,5,20,The restless [wugs],The restless [wug],-16.653423309326172,-17.903423309326172,-17.37580680847168,-12.65705680847168,-16.720226287841797,-12.657726287841797,
test,0,5,20,The clever [wug],The clever [wugs],-12.319977760314941,-16.757476806640625,-16.92633819580078,-14.176338195800781,-16.092201232910156,-14.52970027923584,
test,1,5,20,The clever [wugs],The clever [wug],-14.176338195800781,-16.92633819580078,-16.757476806640625,-12.319977760314941,-16.266250610351562,-12.641250610351562,
test,0,5,20,The clever [wug],The clever [wugs],-11.382477760314941,-14.819977760314941,-16.92633819580078,-15.301338195800781,-16.279701232910156,-15.34220027923584,
test,1,5,20,The clever [wugs],The clever [wug],-15.301338195800781,-16.92633819580078,-14.819977760314941,-11.382477760314941,-14.703750610351562,-11.641250610351562,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-13.622478485107422,-15.184978485107422,-18.5439510345459,-16.9189510345459,-18.1628360748291,-17.2878360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-16.9189510345459,-18.5439510345459,-15.184978485107422,-13.622478485107422,-15.602153778076172,-14.164653778076172,
test,0,5,20,The shy [wug],The shy [wugs],-12.055618286132812,-12.930618286132812,-17.17714500427246,-13.552145004272461,-16.96761703491211,-13.90511703491211,
test,1,5,20,The shy [wugs],The shy [wug],-13.552145004272461,-17.17714500427246,-12.930618286132812,-12.055618286132812,-13.260566711425781,-12.760566711425781,
test,0,5,20,The tiny [wug],The tiny [wugs],-16.01514434814453,-17.20264434814453,-17.806110382080078,-16.431110382080078,-17.81061553955078,-16.68561553955078,
test,1,5,20,The tiny [wugs],The tiny [wug],-16.431110382080078,-17.806110382080078,-17.20264434814453,-16.01514434814453,-17.439462661743164,-16.189462661743164,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-14.247478485107422,-18.497478485107422,-19.6689510345459,-16.9189510345459,-19.0378360748291,-17.2253360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-16.9189510345459,-19.6689510345459,-18.497478485107422,-14.247478485107422,-17.945903778076172,-14.727153778076172,
test,0,5,20,The tiny [wug],The tiny [wugs],-13.265145301818848,-15.515145301818848,-17.493610382080078,-16.118610382080078,-17.12311553955078,-15.998115539550781,
test,1,5,20,The tiny [wugs],The tiny [wug],-16.118610382080078,-17.493610382080078,-15.515145301818848,-13.265145301818848,-15.876962661743164,-13.689462661743164,
test,0,5,20,The bold [wug],The bold [wugs],-10.857430458068848,-13.919930458068848,-15.779861450195312,-14.592361450195312,-15.453665733337402,-14.828665733337402,
test,1,5,20,The bold [wugs],The bold [wug],-14.592361450195312,-15.779861450195312,-13.919930458068848,-10.857430458068848,-13.725471496582031,-11.100471496582031,
test,0,5,20,The curious [wug],The curious [wugs],-12.994462013244629,-14.994462013244629,-17.12881851196289,-14.62881851196289,-16.487585067749023,-14.862585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-14.62881851196289,-17.12881851196289,-14.994462013244629,-12.994462013244629,-15.281280517578125,-13.531280517578125,
test,0,5,20,The round [wug],The round [wugs],-15.898218154907227,-21.288843154907227,-20.191213607788086,-19.253713607788086,-19.99152183532715,-19.89777183532715,
test,1,5,20,The round [wugs],The round [wug],-19.253713607788086,-20.191213607788086,-21.288843154907227,-15.898218154907227,-20.31548500061035,-16.37798500061035,
test,0,5,20,The shy [wug],The shy [wugs],-12.680618286132812,-14.743118286132812,-16.05214500427246,-13.802145004272461,-15.65511703491211,-14.09261703491211,
test,1,5,20,The shy [wugs],The shy [wug],-13.802145004272461,-16.05214500427246,-14.743118286132812,-12.680618286132812,-14.760566711425781,-12.948066711425781,
test,0,5,20,The bold [wug],The bold [wugs],-12.044930458068848,-14.982430458068848,-16.654861450195312,-12.904861450195312,-16.078664779663086,-13.203665733337402,
test,1,5,20,The bold [wugs],The bold [wug],-12.904861450195312,-16.654861450195312,-14.982430458068848,-12.044930458068848,-14.037971496582031,-12.162971496582031,
test,0,5,20,The restless [wug],The restless [wugs],-11.15705680847168,-13.28205680847168,-15.340923309326172,-11.778423309326172,-15.391663551330566,-12.766663551330566,
test,1,5,20,The restless [wugs],The restless [wug],-11.778423309326172,-15.340923309326172,-13.28205680847168,-11.15705680847168,-12.845226287841797,-11.095226287841797,
test,0,5,20,The gentle [wug],The gentle [wugs],-5.704253673553467,-12.516753196716309,-12.704545974731445,-8.767045974731445,-11.76442813873291,-9.51442813873291,
test,1,5,20,The gentle [wugs],The gentle [wug],-8.767045974731445,-12.704545974731445,-12.516753196716309,-5.704253673553467,-9.549309730529785,-6.049309730529785,
test,0,5,20,The bold [wug],The bold [wugs],-12.669930458068848,-15.732430458068848,-16.029861450195312,-15.092361450195312,-15.891165733337402,-15.328665733337402,
test,1,5,20,The bold [wugs],The bold [wug],-15.092361450195312,-16.029861450195312,-15.732430458068848,-12.669930458068848,-15.350471496582031,-12.787971496582031,
test,0,5,20,The gentle [wug],The gentle [wugs],-13.891753196716309,-15.766753196716309,-15.642045974731445,-13.767045974731445,-15.13942813873291,-14.26442813873291,
test,1,5,20,The gentle [wugs],The gentle [wug],-13.767045974731445,-15.642045974731445,-15.766753196716309,-13.891753196716309,-15.674309730529785,-14.049309730529785,
test,0,5,20,The gentle [wug],The gentle [wugs],-15.079253196716309,-16.079254150390625,-19.954545974731445,-16.892045974731445,-19.701929092407227,-17.576929092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-16.892045974731445,-19.954545974731445,-16.079254150390625,-15.079253196716309,-16.1118106842041,-15.236809730529785,
test,0,5,20,The graceful [wug],The graceful [wugs],-10.570653915405273,-12.570653915405273,-12.477340698242188,-11.727340698242188,-12.327584266662598,-11.640084266662598,
test,1,5,20,The graceful [wugs],The graceful [wug],-11.727340698242188,-12.477340698242188,-12.570653915405273,-10.570653915405273,-12.862363815307617,-10.737363815307617,
test,0,5,20,The fierce [wug],The fierce [wugs],-14.122591972351074,-16.31009292602539,-18.560699462890625,-15.998200416564941,-18.174102783203125,-16.424102783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-15.998200416564941,-18.560699462890625,-16.31009292602539,-14.122591972351074,-16.325403213500977,-14.51290225982666,
test,0,5,20,The shy [wug],The shy [wugs],-13.493118286132812,-15.493118286132812,-16.73964500427246,-14.489645004272461,-16.34261703491211,-14.84261703491211,
test,1,5,20,The shy [wugs],The shy [wug],-14.489645004272461,-16.73964500427246,-15.493118286132812,-13.493118286132812,-15.635566711425781,-13.823066711425781,
test,0,5,20,The wary [wug],The wary [wugs],-11.070854187011719,-13.570854187011719,-17.34330177307129,-12.780801773071289,-17.026466369628906,-13.338966369628906,
test,1,5,20,The wary [wugs],The wary [wug],-12.780801773071289,-17.34330177307129,-13.570854187011719,-11.070854187011719,-13.369247436523438,-11.119247436523438,
test,0,5,20,The strange [wug],The strange [wugs],-16.430177688598633,-17.055177688598633,-18.350955963134766,-16.538455963134766,-18.13441276550293,-16.88441276550293,
test,1,5,20,The strange [wugs],The strange [wug],-16.538455963134766,-18.350955963134766,-17.055177688598633,-16.430177688598633,-17.451452255249023,-16.826452255249023,
test,0,5,20,The fierce [wug],The fierce [wugs],-12.435091972351074,-14.372591972351074,-15.935700416564941,-12.310700416564941,-15.799102783203125,-12.986602783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-12.310700416564941,-15.935700416564941,-14.372591972351074,-12.435091972351074,-14.07540225982666,-12.57540225982666,
test,0,5,20,The curious [wug],The curious [wugs],-15.494462013244629,-15.994462013244629,-18.06631851196289,-15.87881851196289,-17.800085067749023,-15.862585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-15.87881851196289,-18.06631851196289,-15.994462013244629,-15.494462013244629,-15.906280517578125,-15.781280517578125,
test,0,5,20,The curious [wug],The curious [wugs],-13.244462013244629,-16.369462966918945,-18.37881851196289,-14.44131851196289,-17.737585067749023,-14.987585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-14.44131851196289,-18.37881851196289,-16.369462966918945,-13.244462013244629,-15.906280517578125,-13.531280517578125,
test,0,5,20,The fierce [wug],The fierce [wugs],-12.060091972351074,-14.247591972351074,-15.685700416564941,-14.060700416564941,-15.111602783203125,-14.361602783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-14.060700416564941,-15.685700416564941,-14.247591972351074,-12.060091972351074,-14.38790225982666,-12.51290225982666,
test,0,5,20,The strange [wug],The strange [wugs],-13.43017864227295,-15.61767864227295,-17.725955963134766,-16.788455963134766,-17.63441276550293,-17.13441276550293,
test,1,5,20,The strange [wugs],The strange [wug],-16.788455963134766,-17.725955963134766,-15.61767864227295,-13.43017864227295,-15.201451301574707,-13.638951301574707,
test,0,5,20,The strange [wug],The strange [wugs],-14.49267864227295,-18.211427688598633,-17.475955963134766,-15.850955963134766,-17.19691276550293,-16.44691276550293,
test,1,5,20,The strange [wugs],The strange [wug],-15.850955963134766,-17.475955963134766,-18.211427688598633,-14.49267864227295,-17.388952255249023,-14.763951301574707,
test,0,5,20,The round [wug],The round [wugs],-10.773218154907227,-15.398218154907227,-15.566213607788086,-12.628713607788086,-14.897771835327148,-13.147771835327148,
test,1,5,20,The round [wugs],The round [wug],-12.628713607788086,-15.566213607788086,-15.398218154907227,-10.773218154907227,-14.690484046936035,-11.627984046936035,
test,0,5,20,The bold [wug],The bold [wugs],-11.544930458068848,-12.732430458068848,-14.279861450195312,-10.092361450195312,-14.078665733337402,-10.578665733337402,
test,1,5,20,The bold [wugs],The bold [wug],-10.092361450195312,-14.279861450195312,-12.732430458068848,-11.544930458068848,-12.100471496582031,-11.475471496582031,
test,0,5,20,The bold [wug],The bold [wugs],-14.357430458068848,-16.23242950439453,-17.967361450195312,-14.342361450195312,-17.703664779663086,-14.766165733337402,
test,1,5,20,The bold [wugs],The bold [wug],-14.342361450195312,-17.967361450195312,-16.23242950439453,-14.357430458068848,-15.412971496582031,-14.350471496582031,
test,0,5,20,The round [wug],The round [wugs],-13.710718154907227,-16.273218154907227,-18.566213607788086,-16.816213607788086,-18.02277183532715,-17.08527183532715,
test,1,5,20,The round [wugs],The round [wug],-16.816213607788086,-18.566213607788086,-16.273218154907227,-13.710718154907227,-16.06548500061035,-14.565484046936035,
test,0,5,20,The spotted [wug],The spotted [wugs],-13.512138366699219,-14.387138366699219,-15.388504028320312,-10.076004028320312,-14.510594367980957,-10.260594367980957,
test,1,5,20,The spotted [wugs],The spotted [wug],-10.076004028320312,-15.388504028320312,-14.387138366699219,-13.512138366699219,-13.403435707092285,-13.403435707092285,
test,0,5,20,The strange [wug],The strange [wugs],-11.24267864227295,-15.11767864227295,-14.350955963134766,-12.225955963134766,-14.196913719177246,-12.759413719177246,
test,1,5,20,The strange [wugs],The strange [wug],-12.225955963134766,-14.350955963134766,-15.11767864227295,-11.24267864227295,-13.451451301574707,-11.388951301574707,
test,0,5,20,The clever [wug],The clever [wugs],-13.132477760314941,-16.132476806640625,-18.58258819580078,-15.988838195800781,-18.279701232910156,-16.404701232910156,
test,1,5,20,The clever [wugs],The clever [wug],-15.988838195800781,-18.58258819580078,-16.132476806640625,-13.132477760314941,-15.703750610351562,-13.391250610351562,
test,0,5,20,The curious [wug],The curious [wugs],-11.494462013244629,-15.994462013244629,-16.69131851196289,-13.75381851196289,-16.175085067749023,-14.487585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-13.75381851196289,-16.69131851196289,-15.994462013244629,-11.494462013244629,-15.468780517578125,-11.781280517578125,
test,0,5,20,The tiny [wug],The tiny [wugs],-14.077645301818848,-17.07764434814453,-20.337360382080078,-15.743611335754395,-19.71686553955078,-15.873115539550781,
test,1,5,20,The tiny [wugs],The tiny [wug],-15.743611335754395,-20.337360382080078,-17.07764434814453,-14.077645301818848,-16.376962661743164,-14.439462661743164,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-10.747478485107422,-13.059978485107422,-17.4814510345459,-16.7314510345459,-17.1003360748291,-17.1003360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-16.7314510345459,-17.4814510345459,-13.059978485107422,-10.747478485107422,-13.602153778076172,-11.289653778076172,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-15.622478485107422,-16.684978485107422,-17.7939510345459,-17.7939510345459,-17.9753360748291,-18.1628360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-17.7939510345459,-17.7939510345459,-16.684978485107422,-15.622478485107422,-16.914653778076172,-15.852153778076172,
test,0,5,20,The spotted [wug],The spotted [wugs],-12.324638366699219,-15.262138366699219,-13.013504028320312,-11.138504028320312,-12.698094367980957,-11.323094367980957,
test,1,5,20,The spotted [wugs],The spotted [wug],-11.138504028320312,-13.013504028320312,-15.262138366699219,-12.324638366699219,-14.153435707092285,-12.153435707092285,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-10.947491645812988,-14.384991645812988,-16.407329559326172,-13.969829559326172,-16.585155487060547,-14.585156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-13.969829559326172,-16.407329559326172,-14.384991645812988,-10.947491645812988,-13.651656150817871,-10.839156150817871,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-11.634991645812988,-14.884991645812988,-15.344829559326172,-15.094829559326172,-14.960156440734863,-15.210156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-15.094829559326172,-15.344829559326172,-14.884991645812988,-11.634991645812988,-14.964156150817871,-11.776656150817871,
test,0,5,20,The spotted [wug],The spotted [wugs],-12.574638366699219,-16.51213836669922,-17.169754028320312,-12.826004028320312,-16.198095321655273,-12.760594367980957,
test,1,5,20,The spotted [wugs],The spotted [wug],-12.826004028320312,-17.169754028320312,-16.51213836669922,-12.574638366699219,-14.965935707092285,-12.715935707092285,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-15.622478485107422,-15.622478485107422,-19.1064510345459,-17.5439510345459,-19.0378360748291,-17.8503360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-17.5439510345459,-19.1064510345459,-15.622478485107422,-15.622478485107422,-15.914653778076172,-15.914653778076172,
test,0,5,20,The graceful [wug],The graceful [wugs],-12.195653915405273,-15.633153915405273,-17.039840698242188,-12.352340698242188,-16.077585220336914,-12.452584266662598,
test,1,5,20,The graceful [wugs],The graceful [wug],-12.352340698242188,-17.039840698242188,-15.633153915405273,-12.195653915405273,-15.049863815307617,-12.674863815307617,
test,0,5,20,The lively [wug],The lively [wugs],-14.47056770324707,-17.43931770324707,-18.376075744628906,-17.938575744628906,-18.304702758789062,-18.492202758789062,
test,1,5,20,The lively [wugs],The lively [wug],-17.938575744628906,-18.376075744628906,-17.43931770324707,-14.47056770324707,-17.30858039855957,-14.68358039855957,
test,0,5,20,The restless [wug],The restless [wugs],-14.03205680847168,-17.28205680847168,-18.778423309326172,-17.403423309326172,-18.64166259765625,-17.95416259765625,
test,1,5,20,The restless [wugs],The restless [wug],-17.403423309326172,-18.778423309326172,-17.28205680847168,-14.03205680847168,-16.657726287841797,-14.032726287841797,
test,0,5,20,The round [wug],The round [wugs],-16.679468154907227,-20.304468154907227,-20.659963607788086,-17.628713607788086,-19.92902183532715,-18.02277183532715,
test,1,5,20,The round [wugs],The round [wug],-17.628713607788086,-20.659963607788086,-20.304468154907227,-16.679468154907227,-19.50298500061035,-17.15923500061035,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-13.309978485107422,-13.809978485107422,-17.8564510345459,-16.4814510345459,-17.6003360748291,-16.4128360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-16.4814510345459,-17.8564510345459,-13.809978485107422,-13.309978485107422,-14.164653778076172,-13.602153778076172,
test,0,5,20,The fierce [wug],The fierce [wugs],-14.622591972351074,-16.49759292602539,-18.935699462890625,-17.873199462890625,-18.486602783203125,-18.111602783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-17.873199462890625,-18.935699462890625,-16.49759292602539,-14.622591972351074,-16.637903213500977,-15.07540225982666,
test,0,5,20,The gentle [wug],The gentle [wugs],-15.516753196716309,-16.516754150390625,-18.267045974731445,-17.079545974731445,-18.326929092407227,-17.576929092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-17.079545974731445,-18.267045974731445,-16.516754150390625,-15.516753196716309,-16.6743106842041,-15.611809730529785,
test,0,5,20,The tiny [wug],The tiny [wugs],-15.890145301818848,-17.20264434814453,-18.681110382080078,-15.806111335754395,-18.49811553955078,-16.12311553955078,
test,1,5,20,The tiny [wugs],The tiny [wug],-15.806111335754395,-18.681110382080078,-17.20264434814453,-15.890145301818848,-17.189462661743164,-16.064462661743164,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-11.934978485107422,-14.247478485107422,-18.1689510345459,-17.2314510345459,-17.8503360748291,-17.4753360748291,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-17.2314510345459,-18.1689510345459,-14.247478485107422,-11.934978485107422,-14.477153778076172,-12.414653778076172,
test,0,5,20,The shy [wug],The shy [wugs],-13.243118286132812,-14.243118286132812,-17.92714500427246,-14.114645004272461,-17.59261703491211,-14.46761703491211,
test,1,5,20,The shy [wugs],The shy [wug],-14.114645004272461,-17.92714500427246,-14.243118286132812,-13.243118286132812,-14.385566711425781,-13.573066711425781,
test,0,5,20,The wary [wug],The wary [wugs],-13.758354187011719,-15.195854187011719,-16.71830177307129,-13.593301773071289,-16.463966369628906,-13.526466369628906,
test,1,5,20,The wary [wugs],The wary [wug],-13.593301773071289,-16.71830177307129,-15.195854187011719,-13.758354187011719,-14.994247436523438,-13.994247436523438,
test,0,5,20,The curious [wug],The curious [wugs],-12.369462013244629,-16.963212966918945,-17.44131851196289,-14.31631851196289,-16.862585067749023,-14.987585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-14.31631851196289,-17.44131851196289,-16.963212966918945,-12.369462013244629,-16.593780517578125,-12.656280517578125,
test,0,5,20,The curious [wug],The curious [wugs],-14.431962013244629,-18.088212966918945,-19.47256851196289,-15.69131851196289,-18.706335067749023,-16.050085067749023,
test,1,5,20,The curious [wugs],The curious [wug],-15.69131851196289,-19.47256851196289,-18.088212966918945,-14.431962013244629,-17.343780517578125,-14.656280517578125,
test,0,5,20,The fierce [wug],The fierce [wugs],-12.310091972351074,-16.12259292602539,-16.123199462890625,-12.998200416564941,-15.611602783203125,-13.486602783203125,
test,1,5,20,The fierce [wugs],The fierce [wug],-12.998200416564941,-16.123199462890625,-16.12259292602539,-12.310091972351074,-15.38790225982666,-12.63790225982666,
test,0,5,20,The shy [wug],The shy [wugs],-5.3056182861328125,-11.680618286132812,-10.489645004272461,-6.052145004272461,-10.03011703491211,-6.655117034912109,
test,1,5,20,The shy [wugs],The shy [wug],-6.052145004272461,-10.489645004272461,-11.680618286132812,-5.3056182861328125,-9.073066711425781,-5.573066711425781,
test,0,5,20,The clever [wug],The clever [wugs],-11.194977760314941,-13.632477760314941,-16.61383819580078,-14.176338195800781,-15.96720027923584,-14.40470027923584,
test,1,5,20,The clever [wugs],The clever [wug],-14.176338195800781,-16.61383819580078,-13.632477760314941,-11.194977760314941,-13.578750610351562,-11.578750610351562,
test,0,5,20,The shy [wug],The shy [wugs],-11.180618286132812,-12.368118286132812,-15.552145004272461,-10.114645004272461,-15.34261703491211,-10.78011703491211,
test,1,5,20,The shy [wugs],The shy [wug],-10.114645004272461,-15.552145004272461,-12.368118286132812,-11.180618286132812,-12.010566711425781,-11.198066711425781,
test,0,5,20,The shy [wug],The shy [wugs],-12.618118286132812,-15.930618286132812,-16.42714500427246,-15.677145004272461,-16.21761703491211,-16.09261703491211,
test,1,5,20,The shy [wugs],The shy [wug],-15.677145004272461,-16.42714500427246,-15.930618286132812,-12.618118286132812,-15.948066711425781,-12.885566711425781,
test,0,5,20,The curious [wug],The curious [wugs],-13.244462013244629,-15.619462013244629,-18.50381851196289,-16.00381851196289,-17.800085067749023,-16.237585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-16.00381851196289,-18.50381851196289,-15.619462013244629,-13.244462013244629,-15.718780517578125,-13.593780517578125,
test,0,5,20,The gentle [wug],The gentle [wugs],-12.766753196716309,-14.829253196716309,-20.048295974731445,-16.392045974731445,-19.451929092407227,-17.014429092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-16.392045974731445,-20.048295974731445,-14.829253196716309,-12.766753196716309,-14.111809730529785,-12.924309730529785,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-9.947491645812988,-14.947491645812988,-14.157329559326172,-11.282329559326172,-13.835156440734863,-11.710156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-11.282329559326172,-14.157329559326172,-14.947491645812988,-9.947491645812988,-13.714156150817871,-10.026656150817871,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-12.197491645812988,-15.447491645812988,-18.157329559326172,-13.282329559326172,-17.522655487060547,-13.647656440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-13.282329559326172,-18.157329559326172,-15.447491645812988,-12.197491645812988,-15.026656150817871,-12.589156150817871,
test,0,5,20,The round [wug],The round [wugs],-9.023218154907227,-14.335718154907227,-15.691213607788086,-11.253713607788086,-14.647771835327148,-11.647771835327148,
test,1,5,20,The round [wugs],The round [wug],-11.253713607788086,-15.691213607788086,-14.335718154907227,-9.023218154907227,-12.440484046936035,-9.815484046936035,
test,0,5,20,The gentle [wug],The gentle [wugs],-12.204253196716309,-14.704253196716309,-16.392045974731445,-14.892045974731445,-15.51442813873291,-15.07692813873291,
test,1,5,20,The gentle [wugs],The gentle [wug],-14.892045974731445,-16.392045974731445,-14.704253196716309,-12.204253196716309,-14.986809730529785,-12.799309730529785,
test,0,5,20,The gentle [wug],The gentle [wugs],-16.016754150390625,-16.954254150390625,-20.829545974731445,-18.704545974731445,-20.764429092407227,-19.264429092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-18.704545974731445,-20.829545974731445,-16.954254150390625,-16.016754150390625,-16.7368106842041,-16.1743106842041,
test,0,5,20,The strange [wug],The strange [wugs],-13.74267864227295,-15.49267864227295,-17.788455963134766,-16.038455963134766,-17.57191276550293,-16.32191276550293,
test,1,5,20,The strange [wugs],The strange [wug],-16.038455963134766,-17.788455963134766,-15.49267864227295,-13.74267864227295,-15.138951301574707,-13.888951301574707,
test,0,5,20,The strange [wug],The strange [wugs],-13.93017864227295,-15.18017864227295,-17.725955963134766,-14.600955963134766,-17.50941276550293,-15.071913719177246,
test,1,5,20,The strange [wugs],The strange [wug],-14.600955963134766,-17.725955963134766,-15.18017864227295,-13.93017864227295,-14.388951301574707,-14.013951301574707,
test,0,5,20,The restless [wug],The restless [wugs],-12.65705680847168,-17.90705680847168,-18.403423309326172,-14.590923309326172,-18.14166259765625,-15.391663551330566,
test,1,5,20,The restless [wugs],The restless [wug],-14.590923309326172,-18.403423309326172,-17.90705680847168,-12.65705680847168,-17.251476287841797,-12.845226287841797,
test,0,5,20,The wary [wug],The wary [wugs],-12.070854187011719,-15.445854187011719,-18.90580177307129,-15.843301773071289,-18.463966369628906,-16.088966369628906,
test,1,5,20,The wary [wugs],The wary [wug],-15.843301773071289,-18.90580177307129,-15.445854187011719,-12.070854187011719,-14.931747436523438,-12.119247436523438,
test,0,5,20,The curious [wug],The curious [wugs],-15.744462013244629,-17.619462966918945,-17.87881851196289,-17.62881851196289,-17.425085067749023,-17.737585067749023,
test,1,5,20,The curious [wugs],The curious [wug],-17.62881851196289,-17.87881851196289,-17.619462966918945,-15.744462013244629,-17.875030517578125,-15.843780517578125,
test,0,5,20,The bold [wug],The bold [wugs],-13.419930458068848,-14.544930458068848,-16.842361450195312,-14.279861450195312,-16.391164779663086,-14.453665733337402,
test,1,5,20,The bold [wugs],The bold [wug],-14.279861450195312,-16.842361450195312,-14.544930458068848,-13.419930458068848,-14.850471496582031,-13.912971496582031,
test,0,5,20,The strange [wug],The strange [wugs],-17.523927688598633,-18.961427688598633,-21.788455963134766,-18.225955963134766,-21.60316276550293,-18.82191276550293,
test,1,5,20,The strange [wugs],The strange [wug],-18.225955963134766,-21.788455963134766,-18.961427688598633,-17.523927688598633,-18.138952255249023,-17.670202255249023,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-13.072491645812988,-15.697491645812988,-19.501079559326172,-15.782329559326172,-19.085155487060547,-16.147655487060547,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-15.782329559326172,-19.501079559326172,-15.697491645812988,-13.072491645812988,-14.964156150817871,-13.339156150817871,
test,0,5,20,The wary [wug],The wary [wugs],-13.633354187011719,-15.070854187011719,-19.34330177307129,-14.405801773071289,-18.713966369628906,-14.526466369628906,
test,1,5,20,The wary [wugs],The wary [wug],-14.405801773071289,-19.34330177307129,-15.070854187011719,-13.633354187011719,-15.306747436523438,-13.994247436523438,
test,0,5,20,The bold [wug],The bold [wugs],-14.294930458068848,-14.232430458068848,-17.342361450195312,-16.654861450195312,-17.141164779663086,-16.641164779663086,
test,1,5,20,The bold [wugs],The bold [wug],-16.654861450195312,-17.342361450195312,-14.232430458068848,-14.294930458068848,-14.537971496582031,-14.537971496582031,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-10.697491645812988,-14.572491645812988,-15.407329559326172,-12.282329559326172,-15.147656440734863,-12.835156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-12.282329559326172,-15.407329559326172,-14.572491645812988,-10.697491645812988,-14.151656150817871,-10.901656150817871,
test,0,5,20,The gentle [wug],The gentle [wugs],-14.579253196716309,-17.610504150390625,-21.704545974731445,-17.892045974731445,-20.858179092407227,-18.451929092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-17.892045974731445,-21.704545974731445,-17.610504150390625,-14.579253196716309,-16.6743106842041,-15.049309730529785,
