split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
test,1,8,5,The clumsy [wugs] atop the hinge,The clumsy [wug] atop the hinges,-12.979462623596191,-15.666962623596191,-16.382776260375977,-12.57027530670166,-15.204100608825684,-11.204100608825684,
test,0,8,5,The restless [wug] opposite the fences,The restless [wugs] opposite the fence,-14.34647274017334,-16.221473693847656,-17.85169219970703,-13.070442199707031,-16.638498306274414,-12.763498306274414,
test,1,8,5,The restless [wugs] opposite the fence,The restless [wug] opposite the fences,-13.070442199707031,-17.85169219970703,-16.221473693847656,-14.34647274017334,-16.39060401916504,-14.078104019165039,
test,0,8,5,The tiny [wug] beside the panels,The tiny [wugs] beside the panel,-12.462931632995605,-14.775431632995605,-15.644694328308105,-12.894694328308105,-15.729660987854004,-12.229660987854004,
test,1,8,5,The tiny [wugs] beside the panel,The tiny [wug] beside the panels,-12.894694328308105,-15.644694328308105,-14.775431632995605,-12.462931632995605,-15.409405708312988,-12.784405708312988,
test,0,8,5,The round [wug] above the shelves,The round [wugs] above the shelf,-2.194780111312866,-5.444780349731445,-6.162721633911133,-1.7877213954925537,-6.131338119506836,-1.381338119506836,
test,1,8,5,The round [wugs] above the shelf,The round [wug] above the shelves,-1.7877213954925537,-6.162721633911133,-5.444780349731445,-2.194780111312866,-7.4784836769104,-2.4784836769104004,
test,0,8,5,The wary [wug] atop the slopes,The wary [wugs] atop the slope,-13.336133003234863,-16.99238395690918,-15.685013771057129,-13.935013771057129,-15.69250202178955,-14.31750202178955,
test,1,8,5,The wary [wugs] atop the slope,The wary [wug] atop the slopes,-13.935013771057129,-15.685013771057129,-16.99238395690918,-13.336133003234863,-16.40467071533203,-12.842170715332031,
test,0,8,5,The sturdy [wug] near the buckets,The sturdy [wugs] near the bucket,-11.343615531921387,-13.906115531921387,-12.871081352233887,-10.621081352233887,-14.069075584411621,-12.006575584411621,
test,1,8,5,The sturdy [wugs] near the bucket,The sturdy [wug] near the buckets,-10.621081352233887,-12.871081352233887,-13.906115531921387,-11.343615531921387,-12.487936973571777,-10.737936973571777,
test,0,8,5,The fierce [wug] atop the braces,The fierce [wugs] atop the brace,-11.917753219604492,-13.167753219604492,-13.604683876037598,-11.354683876037598,-13.34781551361084,-10.78531551361084,
test,1,8,5,The fierce [wugs] atop the brace,The fierce [wug] atop the braces,-11.354683876037598,-13.604683876037598,-13.167753219604492,-11.917753219604492,-12.521533966064453,-11.521533966064453,
test,0,8,5,The fierce [wug] near the braces,The fierce [wugs] near the brace,-7.394227504730225,-10.206727981567383,-6.9519548416137695,-4.4519548416137695,-7.449956893920898,-4.449956893920898,
test,1,8,5,The fierce [wugs] near the brace,The fierce [wug] near the braces,-4.4519548416137695,-6.9519548416137695,-10.206727981567383,-7.394227504730225,-10.057001113891602,-5.994500637054443,
test,0,8,5,The curious [wug] opposite the tents,The curious [wugs] opposite the tent,-12.35876750946045,-14.29626750946045,-14.792588233947754,-10.917588233947754,-16.790287017822266,-12.415287017822266,
test,1,8,5,The curious [wugs] opposite the tent,The curious [wug] opposite the tents,-10.917588233947754,-14.792588233947754,-14.29626750946045,-12.35876750946045,-13.710779190063477,-13.023279190063477,
test,0,8,5,The sturdy [wug] below the roots,The sturdy [wugs] below the root,-4.866643905639648,-7.866643905639648,-5.14742374420166,-3.5224239826202393,-8.415506362915039,-5.040506839752197,
test,1,8,5,The sturdy [wugs] below the root,The sturdy [wug] below the roots,-3.5224239826202393,-5.14742374420166,-7.866643905639648,-4.866643905639648,-8.520517349243164,-3.6455178260803223,
test,0,8,5,The wary [wug] under the bins,The wary [wugs] under the bin,-6.785256385803223,-10.910256385803223,-6.240428924560547,-5.052928924560547,-9.755849838256836,-6.318350315093994,
test,1,8,5,The wary [wugs] under the bin,The wary [wug] under the bins,-5.052928924560547,-6.240428924560547,-10.910256385803223,-6.785256385803223,-11.10988712310791,-5.92238712310791,
test,0,8,5,The bold [wug] below the ropes,The bold [wugs] below the rope,-4.035563945770264,-7.535563945770264,-5.886137962341309,-3.6361377239227295,-7.68484354019165,-5.55984354019165,
test,1,8,5,The bold [wugs] below the rope,The bold [wug] below the ropes,-3.6361377239227295,-5.886137962341309,-7.535563945770264,-4.035563945770264,-7.857391834259033,-3.8573920726776123,
test,0,8,5,The restless [wug] below the panels,The restless [wugs] below the panel,-6.028965950012207,-9.653965950012207,-8.913970947265625,-5.788970947265625,-9.43486213684082,-5.309861660003662,
test,1,8,5,The restless [wugs] below the panel,The restless [wug] below the panels,-5.788970947265625,-8.913970947265625,-9.653965950012207,-6.028965950012207,-10.47807502746582,-5.8530755043029785,
test,0,8,5,The strange [wug] alongside the beams,The strange [wugs] alongside the beam,-18.03997802734375,-18.10247802734375,-18.861841201782227,-16.268091201782227,-18.8557186126709,-15.636969566345215,
test,1,8,5,The strange [wugs] alongside the beam,The strange [wug] alongside the beams,-16.268091201782227,-18.861841201782227,-18.10247802734375,-18.03997802734375,-17.749370574951172,-17.374370574951172,
test,0,8,5,The clumsy [wug] below the hooks,The clumsy [wugs] below the hook,-15.81167221069336,-16.18667221069336,-15.950870513916016,-14.263370513916016,-15.873391151428223,-13.248391151428223,
test,1,8,5,The clumsy [wugs] below the hook,The clumsy [wug] below the hooks,-14.263370513916016,-15.950870513916016,-16.18667221069336,-15.81167221069336,-16.37737464904785,-16.37737464904785,
test,0,8,5,The clumsy [wug] atop the gates,The clumsy [wugs] atop the gate,-4.011839866638184,-6.761839866638184,-8.172940254211426,-3.610440492630005,-8.424872398376465,-3.6748719215393066,
test,1,8,5,The clumsy [wugs] atop the gate,The clumsy [wug] atop the gates,-3.610440492630005,-8.172940254211426,-6.761839866638184,-4.011839866638184,-8.109994888305664,-3.922494649887085,
test,0,8,5,The shy [wug] by the bridges,The shy [wugs] by the bridge,-6.787990570068359,-10.66299057006836,-7.683220863342285,-6.183220863342285,-7.3342742919921875,-6.5842742919921875,
test,1,8,5,The shy [wugs] by the bridge,The shy [wug] by the bridges,-6.183220863342285,-7.683220863342285,-10.66299057006836,-6.787990570068359,-11.89827823638916,-6.39827823638916,
test,0,8,5,The strange [wug] opposite the panels,The strange [wugs] opposite the panel,-7.023357391357422,-10.023357391357422,-10.821541786193848,-8.071541786193848,-11.162628173828125,-7.037628650665283,
test,1,8,5,The strange [wugs] opposite the panel,The strange [wug] opposite the panels,-8.071541786193848,-10.821541786193848,-10.023357391357422,-7.023357391357422,-12.022746086120605,-7.335246562957764,
test,0,8,5,The tiny [wug] below the hooks,The tiny [wugs] below the hook,-3.8816213607788086,-6.631621360778809,-7.37911319732666,-3.62911319732666,-7.856698989868164,-3.731698989868164,
test,1,8,5,The tiny [wugs] below the hook,The tiny [wug] below the hooks,-3.62911319732666,-7.37911319732666,-6.631621360778809,-3.8816213607788086,-8.73759651184082,-3.737596035003662,
test,0,8,5,The lively [wug] under the ropes,The lively [wugs] under the rope,-15.637518882751465,-17.32501983642578,-16.98615264892578,-14.548652648925781,-16.05264663696289,-12.86514663696289,
test,1,8,5,The lively [wugs] under the rope,The lively [wug] under the ropes,-14.548652648925781,-16.98615264892578,-17.32501983642578,-15.637518882751465,-15.703845977783203,-15.328845977783203,
test,0,8,5,The gentle [wug] opposite the poles,The gentle [wugs] opposite the pole,-17.016345977783203,-17.985095977783203,-18.755170822143555,-15.192669868469238,-19.268112182617188,-16.080612182617188,
test,1,8,5,The gentle [wugs] opposite the pole,The gentle [wug] opposite the poles,-15.192669868469238,-18.755170822143555,-17.985095977783203,-17.016345977783203,-18.309524536132812,-20.090774536132812,
test,0,8,5,The clumsy [wug] beside the bulbs,The clumsy [wugs] beside the bulb,-15.876119613647461,-16.62611961364746,-17.120527267456055,-13.870526313781738,-17.01634979248047,-13.266350746154785,
test,1,8,5,The clumsy [wugs] beside the bulb,The clumsy [wug] beside the bulbs,-13.870526313781738,-17.120527267456055,-16.62611961364746,-15.876119613647461,-15.401459693908691,-15.401459693908691,
test,0,8,5,The bold [wug] near the hinges,The bold [wugs] near the hinge,-12.544540405273438,-13.294540405273438,-14.70090103149414,-10.70090103149414,-15.900864601135254,-11.588364601135254,
test,1,8,5,The bold [wugs] near the hinge,The bold [wug] near the hinges,-10.70090103149414,-14.70090103149414,-13.294540405273438,-12.544540405273438,-13.417136192321777,-12.917136192321777,
test,0,8,5,The graceful [wug] near the pillars,The graceful [wugs] near the pillar,-6.041794300079346,-9.041794776916504,-8.760095596313477,-4.135095119476318,-9.097583770751953,-4.097583770751953,
test,1,8,5,The graceful [wugs] near the pillar,The graceful [wug] near the pillars,-4.135095119476318,-8.760095596313477,-9.041794776916504,-6.041794300079346,-8.83385181427002,-5.0838518142700195,
test,0,8,5,The curious [wug] atop the baskets,The curious [wugs] atop the basket,-3.3018639087677,-6.301863670349121,-7.618675231933594,-3.6811752319335938,-7.597775936126709,-3.097775936126709,
test,1,8,5,The curious [wugs] atop the basket,The curious [wug] atop the baskets,-3.6811752319335938,-7.618675231933594,-6.301863670349121,-3.3018639087677,-7.528280258178711,-3.153280019760132,
test,0,8,5,The shy [wug] beside the fences,The shy [wugs] beside the fence,-12.847868919372559,-15.722868919372559,-15.285311698913574,-12.910311698913574,-14.84660530090332,-12.59660530090332,
test,1,8,5,The shy [wugs] beside the fence,The shy [wug] beside the fences,-12.910311698913574,-15.285311698913574,-15.722868919372559,-12.847868919372559,-17.546897888183594,-12.859397888183594,
test,0,8,5,The lively [wug] beside the bulbs,The lively [wugs] beside the bulb,-5.191614627838135,-9.066615104675293,-7.50526762008667,-4.38026762008667,-7.646182060241699,-4.396182060241699,
test,1,8,5,The lively [wugs] beside the bulb,The lively [wug] beside the bulbs,-4.38026762008667,-7.50526762008667,-9.066615104675293,-5.191614627838135,-7.250678062438965,-3.750678062438965,
test,0,8,5,The strange [wug] opposite the wires,The strange [wugs] opposite the wire,-6.524037837982178,-9.899038314819336,-7.200357913970947,-4.200357913970947,-9.580216407775879,-5.830215930938721,
test,1,8,5,The strange [wugs] opposite the wire,The strange [wug] opposite the wires,-4.200357913970947,-7.200357913970947,-9.899038314819336,-6.524037837982178,-9.10896110534668,-5.23396110534668,
test,0,8,5,The fierce [wug] beside the panels,The fierce [wugs] beside the panel,-5.444526195526123,-8.944525718688965,-9.159297943115234,-5.034298419952393,-9.055211067199707,-4.305211067199707,
test,1,8,5,The fierce [wugs] beside the panel,The fierce [wug] beside the panels,-5.034298419952393,-9.159297943115234,-8.944525718688965,-5.444526195526123,-10.306879043579102,-5.619379043579102,
test,0,8,5,The strange [wug] above the banks,The strange [wugs] above the bank,-13.60318374633789,-15.54068374633789,-17.777713775634766,-16.402713775634766,-18.628570556640625,-16.597320556640625,
test,1,8,5,The strange [wugs] above the bank,The strange [wug] above the banks,-16.402713775634766,-17.777713775634766,-15.54068374633789,-13.60318374633789,-19.015594482421875,-17.671844482421875,
test,0,8,5,The lively [wug] near the desks,The lively [wugs] near the desk,-16.075380325317383,-16.387880325317383,-16.045236587524414,-12.670236587524414,-14.95186996459961,-11.01436996459961,
test,1,8,5,The lively [wugs] near the desk,The lively [wug] near the desks,-12.670236587524414,-16.045236587524414,-16.387880325317383,-16.075380325317383,-16.001522064208984,-16.314022064208984,
test,0,8,5,The bold [wug] by the slopes,The bold [wugs] by the slope,-5.334011554718018,-7.959011554718018,-6.352429389953613,-6.227429389953613,-8.015589714050293,-6.765589714050293,
test,1,8,5,The bold [wugs] by the slope,The bold [wug] by the slopes,-6.227429389953613,-6.352429389953613,-7.959011554718018,-5.334011554718018,-7.267845630645752,-3.517845630645752,
test,0,8,5,The round [wug] atop the jars,The round [wugs] atop the jar,-1.8868752717971802,-5.886875152587891,-5.632256507873535,-2.007256507873535,-6.099103927612305,-1.8491038084030151,
test,1,8,5,The round [wugs] atop the jar,The round [wug] atop the jars,-2.007256507873535,-5.632256507873535,-5.886875152587891,-1.8868752717971802,-8.034464836120605,-1.1594650745391846,
test,0,8,5,The gentle [wug] under the cliffs,The gentle [wugs] under the cliff,-6.396551609039307,-11.334051132202148,-8.400065422058105,-5.212565898895264,-9.872422218322754,-6.559921741485596,
test,1,8,5,The gentle [wugs] under the cliff,The gentle [wug] under the cliffs,-5.212565898895264,-8.400065422058105,-11.334051132202148,-6.396551609039307,-11.100624084472656,-6.038123607635498,
test,0,8,5,The spotted [wug] opposite the fences,The spotted [wugs] opposite the fence,-15.391617774963379,-17.141618728637695,-16.00896644592285,-14.321465492248535,-16.666622161865234,-14.604122161865234,
test,1,8,5,The spotted [wugs] opposite the fence,The spotted [wug] opposite the fences,-14.321465492248535,-16.00896644592285,-17.141618728637695,-15.391617774963379,-16.628402709960938,-14.815902709960938,
test,0,8,5,The gentle [wug] beside the desks,The gentle [wugs] beside the desk,-15.401398658752441,-16.338897705078125,-18.487342834472656,-12.737343788146973,-18.591278076171875,-12.872528076171875,
test,1,8,5,The gentle [wugs] beside the desk,The gentle [wug] beside the desks,-12.737343788146973,-18.487342834472656,-16.338897705078125,-15.401398658752441,-18.414791107177734,-16.539791107177734,
test,0,8,5,The gentle [wug] beside the fences,The gentle [wugs] beside the fence,-7.050864219665527,-9.550864219665527,-8.384726524353027,-4.4472270011901855,-8.658916473388672,-4.908916473388672,
test,1,8,5,The gentle [wugs] beside the fence,The gentle [wug] beside the fences,-4.4472270011901855,-8.384726524353027,-9.550864219665527,-7.050864219665527,-11.855175018310547,-6.292674541473389,
test,0,8,5,The strange [wug] alongside the poles,The strange [wugs] alongside the pole,-6.1765642166137695,-9.17656421661377,-8.644587516784668,-4.644587516784668,-8.854118347167969,-3.9791181087493896,
test,1,8,5,The strange [wugs] alongside the pole,The strange [wug] alongside the poles,-4.644587516784668,-8.644587516784668,-9.17656421661377,-6.1765642166137695,-9.171711921691895,-4.609212398529053,
test,0,8,5,The spotted [wug] under the sofas,The spotted [wugs] under the sofa,-16.843446731567383,-17.718446731567383,-16.98737144470215,-14.612371444702148,-18.24612808227539,-15.99612808227539,
test,1,8,5,The spotted [wugs] under the sofa,The spotted [wug] under the sofas,-14.612371444702148,-16.98737144470215,-17.718446731567383,-16.843446731567383,-19.133956909179688,-16.290206909179688,
test,0,8,5,The bold [wug] opposite the ponds,The bold [wugs] opposite the pond,-3.931962013244629,-6.681962013244629,-6.60464334487915,-2.6046433448791504,-7.156374454498291,-4.406374454498291,
test,1,8,5,The bold [wugs] opposite the pond,The bold [wug] opposite the ponds,-2.6046433448791504,-6.60464334487915,-6.681962013244629,-3.931962013244629,-7.302426815032959,-2.552426815032959,
test,0,8,5,The fierce [wug] beside the nails,The fierce [wugs] beside the nail,-6.377658843994141,-8.62765884399414,-6.243619441986084,-4.368619441986084,-8.107250213623047,-4.482249736785889,
test,1,8,5,The fierce [wugs] beside the nail,The fierce [wug] beside the nails,-4.368619441986084,-6.243619441986084,-8.62765884399414,-6.377658843994141,-9.962515830993652,-4.962515354156494,
test,0,8,5,The clever [wug] below the wells,The clever [wugs] below the well,-10.629059791564941,-13.004059791564941,-14.881038665771484,-9.943538665771484,-15.132451057434082,-10.882451057434082,
test,1,8,5,The clever [wugs] below the well,The clever [wug] below the wells,-9.943538665771484,-14.881038665771484,-13.004059791564941,-10.629059791564941,-14.435470581054688,-11.185470581054688,
test,0,8,5,The bold [wug] opposite the nails,The bold [wugs] opposite the nail,-3.8146071434020996,-5.5646071434021,-6.073212623596191,-4.823212623596191,-7.47291374206543,-4.09791374206543,
test,1,8,5,The bold [wugs] opposite the nail,The bold [wug] opposite the nails,-4.823212623596191,-6.073212623596191,-5.5646071434021,-3.8146071434020996,-7.2907280921936035,-2.7282280921936035,
test,0,8,5,The curious [wug] alongside the boards,The curious [wugs] alongside the board,-17.18906021118164,-18.00156021118164,-18.2170352935791,-14.404534339904785,-17.01874542236328,-13.768744468688965,
test,1,8,5,The curious [wugs] alongside the board,The curious [wug] alongside the boards,-14.404534339904785,-18.2170352935791,-18.00156021118164,-17.18906021118164,-17.69341278076172,-16.88091278076172,
test,0,8,5,The wary [wug] alongside the bins,The wary [wugs] alongside the bin,-6.561587810516357,-9.374088287353516,-5.666417598724365,-4.166417598724365,-7.880116939544678,-3.5051169395446777,
test,1,8,5,The wary [wugs] alongside the bin,The wary [wug] alongside the bins,-4.166417598724365,-5.666417598724365,-9.374088287353516,-6.561587810516357,-8.384600639343262,-5.25960111618042,
test,0,8,5,The strange [wug] near the switches,The strange [wugs] near the switch,-21.413400650024414,-21.819650650024414,-17.26397132873535,-16.07647132873535,-19.969379425048828,-17.594379425048828,
test,1,8,5,The strange [wugs] near the switch,The strange [wug] near the switches,-16.07647132873535,-17.26397132873535,-21.819650650024414,-21.413400650024414,-21.39655876159668,-20.74030876159668,
test,0,8,5,The clever [wug] above the braces,The clever [wugs] above the brace,-11.398107528686523,-14.523107528686523,-12.184806823730469,-11.622306823730469,-14.180147171020508,-13.055147171020508,
test,1,8,5,The clever [wugs] above the brace,The clever [wug] above the braces,-11.622306823730469,-12.184806823730469,-14.523107528686523,-11.398107528686523,-14.628669738769531,-10.691169738769531,
test,0,8,5,The shy [wug] near the jars,The shy [wugs] near the jar,-12.566142082214355,-16.191143035888672,-13.88431167602539,-12.07181167602539,-14.296162605285645,-12.233662605285645,
test,1,8,5,The shy [wugs] near the jar,The shy [wug] near the jars,-12.07181167602539,-13.88431167602539,-16.191143035888672,-12.566142082214355,-15.984784126281738,-11.484784126281738,
test,0,8,5,The wary [wug] by the braces,The wary [wugs] by the brace,-15.392531394958496,-16.14253044128418,-15.176396369934082,-14.051396369934082,-15.122169494628906,-13.934669494628906,
test,1,8,5,The wary [wugs] by the brace,The wary [wug] by the braces,-14.051396369934082,-15.176396369934082,-16.14253044128418,-15.392531394958496,-14.317285537719727,-14.254785537719727,
test,0,8,5,The lively [wug] opposite the hooks,The lively [wugs] opposite the hook,-14.171588897705078,-14.984088897705078,-16.128828048706055,-13.628827095031738,-16.722280502319336,-14.159780502319336,
test,1,8,5,The lively [wugs] opposite the hook,The lively [wug] opposite the hooks,-13.628827095031738,-16.128828048706055,-14.984088897705078,-14.171588897705078,-14.504925727844238,-14.754925727844238,
test,0,8,5,The lively [wug] under the bins,The lively [wugs] under the bin,-4.604000568389893,-10.16650104522705,-5.994903087615967,-3.244903087615967,-8.257352828979492,-4.632352352142334,
test,1,8,5,The lively [wugs] under the bin,The lively [wug] under the bins,-3.244903087615967,-5.994903087615967,-10.16650104522705,-4.604000568389893,-10.745064735412598,-3.6825649738311768,
test,0,8,5,The graceful [wug] alongside the ponds,The graceful [wugs] alongside the pond,-12.328110694885254,-14.328110694885254,-15.8674955368042,-11.0549955368042,-13.888479232788086,-10.450979232788086,
test,1,8,5,The graceful [wugs] alongside the pond,The graceful [wug] alongside the ponds,-11.0549955368042,-15.8674955368042,-14.328110694885254,-12.328110694885254,-16.399747848510742,-13.524747848510742,
test,0,8,5,The clever [wug] above the slopes,The clever [wugs] above the slope,-13.041854858398438,-14.604354858398438,-14.974736213684082,-14.287236213684082,-15.787580490112305,-14.600080490112305,
test,1,8,5,The clever [wugs] above the slope,The clever [wug] above the slopes,-14.287236213684082,-14.974736213684082,-14.604354858398438,-13.041854858398438,-14.341391563415527,-13.591391563415527,
test,0,8,5,The strange [wug] near the bushes,The strange [wugs] near the bush,-6.14835262298584,-11.89835262298584,-8.959527015686035,-5.209527015686035,-10.76784896850586,-6.392849445343018,
test,1,8,5,The strange [wugs] near the bush,The strange [wug] near the bushes,-5.209527015686035,-8.959527015686035,-11.89835262298584,-6.14835262298584,-11.10697078704834,-5.91947078704834,
test,0,8,5,The graceful [wug] alongside the buckets,The graceful [wugs] alongside the bucket,-4.339849472045898,-6.464849472045898,-7.179072380065918,-3.554072380065918,-6.611092567443848,-3.6110928058624268,
test,1,8,5,The graceful [wugs] alongside the bucket,The graceful [wug] alongside the buckets,-3.554072380065918,-7.179072380065918,-6.464849472045898,-4.339849472045898,-5.770956993103027,-3.6459572315216064,
test,0,8,5,The lively [wug] between the buckets,The lively [wugs] between the bucket,-5.292541027069092,-8.66754150390625,-7.535529136657715,-7.410529136657715,-6.895027160644531,-4.395027160644531,
test,1,8,5,The lively [wugs] between the bucket,The lively [wug] between the buckets,-7.410529136657715,-7.535529136657715,-8.66754150390625,-5.292541027069092,-8.268402099609375,-4.893402576446533,
test,0,8,5,The sturdy [wug] near the baskets,The sturdy [wugs] near the basket,-2.6223456859588623,-6.372345924377441,-7.131253242492676,-2.1312530040740967,-7.297268867492676,-2.047268867492676,
test,1,8,5,The sturdy [wugs] near the basket,The sturdy [wug] near the baskets,-2.1312530040740967,-7.131253242492676,-6.372345924377441,-2.6223456859588623,-6.3697428703308105,-1.9947428703308105,
test,0,8,5,The clumsy [wug] below the racks,The clumsy [wugs] below the rack,-4.743589401245117,-6.493589401245117,-8.743973731994629,-4.493973731994629,-8.410200119018555,-3.9102001190185547,
test,1,8,5,The clumsy [wugs] below the rack,The clumsy [wug] below the racks,-4.493973731994629,-8.743973731994629,-6.493589401245117,-4.743589401245117,-8.337868690490723,-5.087869167327881,
test,0,8,5,The round [wug] opposite the straps,The round [wugs] opposite the strap,-10.98299789428711,-12.60799789428711,-12.428166389465332,-9.115666389465332,-13.927361488342285,-9.302361488342285,
test,1,8,5,The round [wugs] opposite the strap,The round [wug] opposite the straps,-9.115666389465332,-12.428166389465332,-12.60799789428711,-10.98299789428711,-11.62269115447998,-10.68519115447998,
test,0,8,5,The fierce [wug] by the sheds,The fierce [wugs] by the shed,-6.798079967498779,-10.735580444335938,-9.354642868041992,-5.97964334487915,-8.46583080291748,-5.965830326080322,
test,1,8,5,The fierce [wugs] by the shed,The fierce [wug] by the sheds,-5.97964334487915,-9.354642868041992,-10.735580444335938,-6.798079967498779,-12.28439712524414,-6.659396648406982,
test,0,8,5,The lively [wug] below the nails,The lively [wugs] below the nail,-12.699597358703613,-14.074597358703613,-13.458325386047363,-12.708325386047363,-13.744709968566895,-11.744709968566895,
test,1,8,5,The lively [wugs] below the nail,The lively [wug] below the nails,-12.708325386047363,-13.458325386047363,-14.074597358703613,-12.699597358703613,-13.642976760864258,-12.705476760864258,
test,0,8,5,The bold [wug] atop the buckets,The bold [wugs] atop the bucket,-11.111045837402344,-11.923545837402344,-11.251791000366211,-10.376791000366211,-13.302319526672363,-11.802319526672363,
test,1,8,5,The bold [wugs] atop the bucket,The bold [wug] atop the buckets,-10.376791000366211,-11.251791000366211,-11.923545837402344,-11.111045837402344,-9.569024085998535,-9.506524085998535,
test,0,8,5,The round [wug] under the beams,The round [wugs] under the beam,-13.161656379699707,-15.349156379699707,-13.329200744628906,-11.516700744628906,-14.1348295211792,-12.1348295211792,
test,1,8,5,The round [wugs] under the beam,The round [wug] under the beams,-11.516700744628906,-13.329200744628906,-15.349156379699707,-13.161656379699707,-14.990602493286133,-13.803102493286133,
test,0,8,5,The tiny [wug] atop the braces,The tiny [wugs] atop the brace,-2.6084136962890625,-6.9834136962890625,-6.601212501525879,-2.851212739944458,-7.81346321105957,-3.5634634494781494,
test,1,8,5,The tiny [wugs] atop the brace,The tiny [wug] atop the braces,-2.851212739944458,-6.601212501525879,-6.9834136962890625,-2.6084136962890625,-7.84554386138916,-2.65804386138916,
test,0,8,5,The lively [wug] below the wells,The lively [wugs] below the well,-2.3191514015197754,-4.944151401519775,-6.4785919189453125,-3.3535916805267334,-5.5695695877075195,-3.3195695877075195,
test,1,8,5,The lively [wugs] below the well,The lively [wug] below the wells,-3.3535916805267334,-6.4785919189453125,-4.944151401519775,-2.3191514015197754,-6.477792739868164,-1.6027929782867432,
test,0,8,5,The restless [wug] atop the sockets,The restless [wugs] atop the socket,-6.964612007141113,-10.777112007141113,-9.437764167785645,-5.750263690948486,-9.786739349365234,-5.286739349365234,
test,1,8,5,The restless [wugs] atop the socket,The restless [wug] atop the sockets,-5.750263690948486,-9.437764167785645,-10.777112007141113,-6.964612007141113,-11.63430404663086,-6.696803569793701,
test,0,8,5,The sturdy [wug] by the bridges,The sturdy [wugs] by the bridge,-4.8248515129089355,-7.3248515129089355,-7.812900066375732,-5.062900066375732,-7.951520919799805,-5.701520919799805,
test,1,8,5,The sturdy [wugs] by the bridge,The sturdy [wug] by the bridges,-5.062900066375732,-7.812900066375732,-7.3248515129089355,-4.8248515129089355,-8.41281509399414,-3.475315570831299,
test,0,8,5,The clumsy [wug] below the banks,The clumsy [wugs] below the bank,-4.566082000732422,-7.441082000732422,-9.744929313659668,-4.61992883682251,-8.682303428649902,-4.432303428649902,
test,1,8,5,The clumsy [wugs] below the bank,The clumsy [wug] below the banks,-4.61992883682251,-9.744929313659668,-7.441082000732422,-4.566082000732422,-6.924046993255615,-2.7990469932556152,
test,0,8,5,The graceful [wug] above the sockets,The graceful [wugs] above the socket,-13.839731216430664,-14.714731216430664,-14.763710021972656,-12.701210021972656,-15.313880920410156,-12.938880920410156,
test,1,8,5,The graceful [wugs] above the socket,The graceful [wug] above the sockets,-12.701210021972656,-14.763710021972656,-14.714731216430664,-13.839731216430664,-13.320890426635742,-13.570890426635742,
test,0,8,5,The round [wug] by the buckets,The round [wugs] by the bucket,-3.913585662841797,-7.663585662841797,-6.247585773468018,-3.1225857734680176,-6.500974178314209,-4.125974178314209,
test,1,8,5,The round [wugs] by the bucket,The round [wug] by the buckets,-3.1225857734680176,-6.247585773468018,-7.663585662841797,-3.913585662841797,-7.427886009216309,-2.1153862476348877,
test,0,8,5,The restless [wug] beside the straps,The restless [wugs] beside the strap,-8.45118522644043,-10.07618522644043,-7.523613929748535,-6.211113929748535,-9.390947341918945,-5.765947341918945,
test,1,8,5,The restless [wugs] beside the strap,The restless [wug] beside the straps,-6.211113929748535,-7.523613929748535,-10.07618522644043,-8.45118522644043,-9.760647773742676,-6.760647773742676,
test,0,8,5,The bold [wug] near the braces,The bold [wugs] near the brace,-5.1621527671813965,-7.9121527671813965,-6.3882927894592285,-3.7632927894592285,-7.597916603088379,-4.722916603088379,
test,1,8,5,The bold [wugs] near the brace,The bold [wug] near the braces,-3.7632927894592285,-6.3882927894592285,-7.9121527671813965,-5.1621527671813965,-6.891329765319824,-3.8913300037384033,
test,0,8,5,The round [wug] opposite the sacks,The round [wugs] opposite the sack,-2.782824993133545,-5.532824993133545,-9.531159400939941,-6.531158924102783,-7.122313022613525,-3.1223130226135254,
test,1,8,5,The round [wugs] opposite the sack,The round [wug] opposite the sacks,-6.531158924102783,-9.531159400939941,-5.532824993133545,-2.782824993133545,-7.841045379638672,-3.716045379638672,
test,0,8,5,The fierce [wug] atop the cords,The fierce [wugs] atop the cord,-12.244997024536133,-15.182497024536133,-14.081706047058105,-13.581706047058105,-15.240753173828125,-12.803253173828125,
test,1,8,5,The fierce [wugs] atop the cord,The fierce [wug] atop the cords,-13.581706047058105,-14.081706047058105,-15.182497024536133,-12.244997024536133,-14.759177207946777,-13.946677207946777,
test,0,8,5,The round [wug] alongside the doors,The round [wugs] alongside the door,-5.302444934844971,-8.677444458007812,-6.015633583068848,-2.2656338214874268,-6.9615020751953125,-3.0865023136138916,
test,1,8,5,The round [wugs] alongside the door,The round [wug] alongside the doors,-2.2656338214874268,-6.015633583068848,-8.677444458007812,-5.302444934844971,-10.052786827087402,-4.302786350250244,
test,0,8,5,The shy [wug] by the braces,The shy [wugs] by the brace,-7.89069128036499,-11.453190803527832,-7.64231538772583,-6.51731538772583,-8.147459983825684,-7.397459983825684,
test,1,8,5,The shy [wugs] by the brace,The shy [wug] by the braces,-6.51731538772583,-7.64231538772583,-11.453190803527832,-7.89069128036499,-11.054677963256836,-7.054678440093994,
test,0,8,5,The strange [wug] below the wires,The strange [wugs] below the wire,-6.027580261230469,-10.527580261230469,-7.859653472900391,-4.734653472900391,-8.592168807983398,-4.967168807983398,
