split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,11,1,The calm frog beneath the milestones around the thresholds,The calm frogs beneath the milestone around the threshold,-4.802158832550049,-7.552158832550049,-7.276177406311035,-5.526177406311035,-8.075509071350098,-7.200509071350098,
train,0,11,1,The nervous lion behind the rocks past the chairs,The nervous lions behind the rock past the chair,-17.07717514038086,-17.45217514038086,-17.400787353515625,-16.275787353515625,-14.207768440246582,-12.832768440246582,
train,0,11,1,The bright shark beneath the trenches around the dams,The bright sharks beneath the trench around the dam,-4.504575252532959,-6.629575252532959,-5.638666152954102,-2.5136661529541016,-7.582726955413818,-6.520226955413818,
train,0,11,1,The quiet kitten around the dams outside the pots,The quiet kittens around the dam outside the pot,-6.4372406005859375,-10.124740600585938,-4.692697525024414,-3.317697525024414,-8.105043411254883,-5.730043411254883,
train,0,11,1,The quiet turtle behind the signs past the nests,The quiet turtles behind the sign past the nest,-7.282750606536865,-9.907751083374023,-9.059086799621582,-5.809086799621582,-9.160131454467773,-6.910131454467773,
train,0,11,1,The timid dolphin outside the pipes behind the valves,The timid dolphins outside the pipe behind the valve,-3.4462270736694336,-6.696227073669434,-7.412456035614014,-2.5999560356140137,-9.161971092224121,-6.036971092224121,
train,0,11,1,The bright whale behind the bolts past the screws,The bright whales behind the bolt past the screw,-8.13973617553711,-10.63973617553711,-8.311025619506836,-7.436025619506836,-9.540956497192383,-7.915956020355225,
train,0,11,1,The bright pup outside the cabins behind the signs,The bright pups outside the cabin behind the sign,-6.948540210723877,-9.073539733886719,-8.360956192016602,-4.86095666885376,-8.749913215637207,-6.249913215637207,
train,0,11,1,The sleepy whale behind the valves past the cables,The sleepy whales behind the valve past the cable,-8.508522987365723,-12.133522987365723,-8.155994415283203,-7.530994415283203,-9.774409294128418,-8.149409294128418,
train,0,11,1,The small frog outside the windows behind the crates,The small frogs outside the window behind the crate,-10.90085506439209,-14.02585506439209,-15.284846305847168,-12.784846305847168,-15.282854080200195,-13.595354080200195,
train,0,11,1,The quiet shark outside the clocks behind the plants,The quiet sharks outside the clock behind the plant,-8.130770683288574,-12.505770683288574,-9.516497611999512,-7.39149808883667,-9.29621696472168,-7.42121696472168,
train,0,11,1,The small turtle around the tanks outside the pipes,The small turtles around the tank outside the pipe,-6.512721538543701,-9.76272201538086,-7.571250915527344,-2.8212509155273438,-7.807313919067383,-4.432313919067383,
train,0,11,1,The fuzzy kit outside the cabins behind the signs,The fuzzy kits outside the cabin behind the sign,-16.2371883392334,-17.1746883392334,-16.620433807373047,-15.339183807373047,-16.179548263549805,-14.554547309875488,
train,0,11,1,The slender whale around the towers outside the cabins,The slender whales around the tower outside the cabin,-4.676059246063232,-8.926058769226074,-6.749175071716309,-2.4991753101348877,-5.9274749755859375,-2.5524747371673584,
train,0,11,1,The quiet shark beneath the chains around the belts,The quiet sharks beneath the chain around the belt,-7.073936462402344,-8.573936462402344,-7.64815092086792,-4.89815092086792,-8.78918170928955,-7.039181709289551,
train,0,11,1,The fuzzy dog beneath the boxes around the walls,The fuzzy dogs beneath the box around the wall,-5.809051990509033,-9.184051513671875,-7.328497886657715,-5.078497886657715,-8.313562393188477,-6.313562393188477,
train,0,11,1,The slender whale outside the piles behind the rushes,The slender whales outside the pile behind the rush,-12.894020080566406,-15.331520080566406,-16.623254776000977,-14.560754776000977,-15.497315406799316,-14.747315406799316,
train,0,11,1,The timid dolphin around the statues outside the stools,The timid dolphins around the statue outside the stool,-15.716756820678711,-16.96675682067871,-16.908103942871094,-14.470602989196777,-16.8956298828125,-16.4268798828125,
train,0,11,1,The small chick beneath the boilers around the tanks,The small chicks beneath the boiler around the tank,-11.976210594177246,-13.226210594177246,-14.899864196777344,-9.899864196777344,-13.729910850524902,-9.792410850524902,
train,0,11,1,The fuzzy lion past the nests beneath the milestones,The fuzzy lions past the nest beneath the milestone,-9.502718925476074,-12.815218925476074,-10.633345603942871,-8.258345603942871,-9.64554214477539,-8.27054214477539,
train,0,11,1,The timid rabbit outside the tables behind the houses,The timid rabbits outside the table behind the house,-13.911913871765137,-17.25566291809082,-17.570619583129883,-17.164369583129883,-17.30156135559082,-17.92656135559082,
train,0,11,1,The timid lion outside the pipes behind the valves,The timid lions outside the pipe behind the valve,-3.9130873680114746,-8.038086891174316,-7.2123703956604,-2.3373703956604004,-9.30560302734375,-5.555603504180908,
train,0,11,1,The calm dog around the belts outside the piles,The calm dogs around the belt outside the pile,-9.426576614379883,-10.551576614379883,-10.22689151763916,-6.97689151763916,-8.723993301391602,-7.161493301391602,
train,0,11,1,The quiet horse around the thresholds outside the drums,The quiet horses around the threshold outside the drum,-8.275531768798828,-10.025531768798828,-6.848505020141602,-4.536005020141602,-7.901921272277832,-4.839421272277832,
train,0,11,1,The sleepy bat beneath the boilers around the tanks,The sleepy bats beneath the boiler around the tank,-3.7517647743225098,-7.37676477432251,-6.097651958465576,-2.347651958465576,-7.07888650894165,-5.07888650894165,
train,0,11,1,The quiet rat past the screws beneath the boilers,The quiet rats past the screw beneath the boiler,-8.3815336227417,-12.3190336227417,-7.959640979766846,-7.084640979766846,-9.185042381286621,-8.310042381286621,
train,0,11,1,The timid lion around the dams outside the pots,The timid lions around the dam outside the pot,-5.07259464263916,-8.07259464263916,-5.362837791442871,-1.8628380298614502,-7.141176223754883,-4.453676223754883,
train,0,11,1,The small panda beneath the boilers around the tanks,The small pandas beneath the boiler around the tank,-13.408214569091797,-16.095714569091797,-17.10088539123535,-15.319634437561035,-18.357097625732422,-16.638347625732422,
train,0,11,1,The quiet chick around the dams outside the pots,The quiet chicks around the dam outside the pot,-5.739359378814697,-8.364358901977539,-4.676254749298096,-2.9262547492980957,-7.720495223999023,-5.595495223999023,
train,0,11,1,The slender dog beneath the carts around the benches,The slender dogs beneath the cart around the bench,-13.166705131530762,-14.104205131530762,-15.88504695892334,-12.32254695892334,-17.648395538330078,-14.429645538330078,
train,0,11,1,The sleepy frog behind the valves past the cables,The sleepy frogs behind the valve past the cable,-7.2696614265441895,-11.019661903381348,-7.268937110900879,-5.268937110900879,-9.530142784118652,-7.280142784118652,
train,0,11,1,The fuzzy dog around the tanks outside the pipes,The fuzzy dogs around the tank outside the pipe,-19.854022979736328,-20.291522979736328,-20.582958221435547,-18.364208221435547,-18.93001937866211,-17.64876937866211,
train,0,11,1,The bright rabbit beneath the trenches around the dams,The bright rabbits beneath the trench around the dam,-5.282968521118164,-7.782968521118164,-6.579672336578369,-2.3296725749969482,-7.3897786140441895,-5.7647786140441895,
train,0,11,1,The quiet monitor behind the windows past the crates,The quiet monitors behind the window past the crate,-5.548530578613281,-9.298530578613281,-7.543538570404053,-5.668538570404053,-8.519983291625977,-6.269983291625977,
train,0,11,1,The slender kitten outside the piles behind the rushes,The slender kittens outside the pile behind the rush,-15.749282836914062,-16.499282836914062,-14.77025032043457,-13.61400032043457,-17.65531349182129,-15.217812538146973,
train,0,11,1,The sleepy rat around the towers outside the cabins,The sleepy rats around the tower outside the cabin,-5.377948760986328,-9.627948760986328,-8.437554359436035,-2.9375548362731934,-7.6148481369018555,-2.9273483753204346,
train,0,11,1,The calm shark outside the piles behind the rushes,The calm sharks outside the pile behind the rush,-5.723258018493652,-9.348258018493652,-8.396288871765137,-7.8962883949279785,-8.152770042419434,-6.402770042419434,
train,0,11,1,The bright panda beneath the milestones around the thresholds,The bright pandas beneath the milestone around the threshold,-5.934135437011719,-8.309135437011719,-7.095073699951172,-4.845073699951172,-7.444524765014648,-6.194524765014648,
train,0,11,1,The quiet frog behind the signs past the nests,The quiet frogs behind the sign past the nest,-6.923258304595947,-9.298257827758789,-8.400298118591309,-6.150298118591309,-8.64123249053955,-7.391232967376709,
train,0,11,1,The nervous turtle outside the tables behind the houses,The nervous turtles outside the table behind the house,-5.8522419929504395,-9.102241516113281,-8.597146034240723,-4.347146034240723,-9.678020477294922,-6.803020477294922,
train,0,11,1,The fuzzy chick past the chairs beneath the carts,The fuzzy chicks past the chair beneath the cart,-6.89667272567749,-9.146672248840332,-7.828388690948486,-5.578388690948486,-9.145947456359863,-7.520946979522705,
train,0,11,1,The sleepy panda outside the stools behind the clocks,The sleepy pandas outside the stool behind the clock,-4.466807842254639,-8.34180736541748,-8.245166778564453,-3.370166540145874,-9.086852073669434,-5.711852550506592,
train,0,11,1,The timid cow around the benches outside the windows,The timid cows around the bench outside the window,-4.773231506347656,-7.898231506347656,-8.197431564331055,-2.3849315643310547,-7.522658348083496,-3.397658348083496,
train,0,11,1,The small bat outside the stools behind the clocks,The small bats outside the stool behind the clock,-16.49748420715332,-19.21623420715332,-18.37993049621582,-15.536179542541504,-18.748558044433594,-16.154808044433594,
train,0,11,1,The fuzzy monitor behind the houses past the rocks,The fuzzy monitors behind the house past the rock,-6.883972644805908,-11.94647216796875,-8.915732383728027,-5.915731906890869,-9.529818534851074,-6.154818534851074,
train,0,11,1,The small panda past the logs beneath the columns,The small pandas past the log beneath the column,-5.177957534790039,-7.552957534790039,-8.158844947814941,-6.408844947814941,-8.679661750793457,-7.929661750793457,
train,0,11,1,The nervous cow behind the rocks past the chairs,The nervous cows behind the rock past the chair,-14.398139953613281,-16.96063995361328,-16.298486709594727,-13.985987663269043,-15.396896362304688,-14.334396362304688,
train,0,11,1,The timid rat outside the pipes behind the valves,The timid rats outside the pipe behind the valve,-3.4111990928649902,-8.161199569702148,-7.7514142990112305,-2.2514140605926514,-9.096322059631348,-5.096322059631348,
train,0,11,1,The quiet turtle beneath the chairs around the carts,The quiet turtles beneath the chair around the cart,-15.310359001159668,-16.06035804748535,-15.004422187805176,-11.191922187805176,-16.3747615814209,-13.437260627746582,
train,0,11,1,The fuzzy whale beneath the boxes around the walls,The fuzzy whales beneath the box around the wall,-5.915753364562988,-9.415753364562988,-6.866052627563477,-4.866052627563477,-8.06266975402832,-6.43766975402832,
train,0,11,1,The calm frog around the stools outside the clocks,The calm frogs around the stool outside the clock,-6.505652904510498,-8.00565242767334,-7.169641971588135,-5.044641971588135,-7.51800537109375,-5.39300537109375,
train,0,11,1,The small dolphin beneath the boilers around the tanks,The small dolphins beneath the boiler around the tank,-13.350641250610352,-15.975641250610352,-14.196056365966797,-13.633556365966797,-13.515286445617676,-12.765286445617676,
train,0,11,1,The nervous chick beneath the chains around the belts,The nervous chicks beneath the chain around the belt,-16.40688705444336,-16.59438705444336,-15.763367652893066,-13.263367652893066,-17.109037399291992,-13.859037399291992,
train,0,11,1,The quiet monitor outside the towers behind the cabins,The quiet monitors outside the tower behind the cabin,-4.25684118270874,-9.194340705871582,-8.109457969665527,-3.2344584465026855,-7.325820446014404,-3.4508204460144043,
train,0,11,1,The small kit past the vines beneath the trenches,The small kits past the vine beneath the trench,-14.951449394226074,-16.45145034790039,-16.589269638061523,-15.558019638061523,-19.362018585205078,-18.393268585205078,
train,0,11,1,The quiet chick behind the signs past the nests,The quiet chicks behind the sign past the nest,-6.418065547943115,-9.043066024780273,-8.376619338989258,-5.376619338989258,-7.90239953994751,-6.40239953994751,
train,0,11,1,The calm rabbit beneath the barrels around the statues,The calm rabbits beneath the barrel around the statue,-4.47595739364624,-7.22595739364624,-7.1211018562316895,-4.6211018562316895,-7.2196502685546875,-5.9696502685546875,
train,0,11,1,The small bat around the walls outside the tables,The small bats around the wall outside the table,-5.715664863586426,-7.590664863586426,-6.202413558959961,-2.32741379737854,-8.214917182922363,-4.8399176597595215,
train,0,11,1,The slender dog beneath the boilers around the tanks,The slender dogs beneath the boiler around the tank,-3.330296039581299,-6.205296039581299,-5.31340217590332,-1.9384019374847412,-7.829370975494385,-5.704370975494385,
train,0,11,1,The quiet dolphin past the screws beneath the boilers,The quiet dolphins past the screw beneath the boiler,-6.294252395629883,-9.856752395629883,-5.879105567932129,-4.629105567932129,-8.189167976379395,-7.9391679763793945,
train,0,11,1,The bright turtle beneath the barrels around the statues,The bright turtles beneath the barrel around the statue,-4.731767177581787,-7.731767177581787,-8.251154899597168,-4.751154899597168,-7.9644246101379395,-6.5894246101379395,
train,0,11,1,The calm shark behind the bolts past the screws,The calm sharks behind the bolt past the screw,-9.395488739013672,-11.207988739013672,-9.282336235046387,-8.782336235046387,-9.733664512634277,-8.546164512634277,
train,0,11,1,The quiet cow around the dams outside the pots,The quiet cows around the dam outside the pot,-11.88403034210205,-13.88403034210205,-13.221992492675781,-10.784492492675781,-13.443441390991211,-11.818441390991211,
train,0,11,1,The nervous doe beneath the chains around the belts,The nervous does beneath the chain around the belt,-13.854110717773438,-14.354110717773438,-16.016132354736328,-14.703632354736328,-16.648530960083008,-14.523530006408691,
train,0,11,1,The calm dog beneath the milestones around the thresholds,The calm dogs beneath the milestone around the threshold,-5.524267196655273,-8.899267196655273,-7.576298713684082,-5.451298713684082,-8.016009330749512,-6.8910088539123535,
train,0,11,1,The slender cock around the walls outside the tables,The slender cocks around the wall outside the table,-12.771465301513672,-14.458965301513672,-12.194768905639648,-11.507268905639648,-13.966052055358887,-14.028552055358887,
train,0,11,1,The slender turtle past the vines beneath the trenches,The slender turtles past the vine beneath the trench,-8.5154390335083,-11.5779390335083,-8.635156631469727,-6.447656631469727,-11.027175903320312,-8.652175903320312,
train,0,11,1,The bright bat behind the valves past the cables,The bright bats behind the valve past the cable,-16.39002799987793,-16.64002799987793,-14.607510566711426,-11.982510566711426,-16.97562599182129,-14.913125991821289,
train,0,11,1,The sleepy whale around the carts outside the benches,The sleepy whales around the cart outside the bench,-4.979140758514404,-8.354141235351562,-7.033066749572754,-3.533066987991333,-7.88578462600708,-5.01078462600708,
train,0,11,1,The timid panda around the dams outside the pots,The timid pandas around the dam outside the pot,-4.81491756439209,-7.06491756439209,-4.130651473999023,-2.2556517124176025,-7.037547588348389,-4.037547588348389,
train,0,11,1,The bright frog behind the bolts past the screws,The bright frogs behind the bolt past the screw,-7.764594554901123,-10.639595031738281,-8.342743873596191,-5.592743873596191,-8.414310455322266,-6.289309978485107,
train,0,11,1,The bright cock outside the cabins behind the signs,The bright cocks outside the cabin behind the sign,-7.9200897216796875,-9.170089721679688,-8.076068878173828,-6.263569355010986,-8.656773567199707,-7.156773090362549,
train,0,11,1,The slender shark past the logs beneath the columns,The slender sharks past the log beneath the column,-13.638280868530273,-14.388280868530273,-14.845094680786133,-11.282594680786133,-12.941245079040527,-12.066245079040527,
train,0,11,1,The fuzzy chick outside the drums behind the bolts,The fuzzy chicks outside the drum behind the bolt,-7.762127876281738,-10.512127876281738,-7.100727081298828,-4.725727081298828,-7.824268817901611,-5.449268817901611,
train,0,11,1,The small dolphin around the towers outside the cabins,The small dolphins around the tower outside the cabin,-10.44005012512207,-13.81505012512207,-12.059846878051758,-9.684846878051758,-13.211373329162598,-10.773873329162598,
train,0,11,1,The nervous lion around the thresholds outside the drums,The nervous lions around the threshold outside the drum,-7.77202844619751,-9.897028923034668,-5.978338241577148,-3.4158382415771484,-8.127008438110352,-5.002008438110352,
train,0,11,1,The fuzzy chick outside the cabins behind the signs,The fuzzy chicks outside the cabin behind the sign,-15.960784912109375,-18.273284912109375,-16.03005599975586,-14.78005599975586,-17.29231834411621,-15.604818344116211,
train,0,11,1,The timid dolphin around the dams outside the pots,The timid dolphins around the dam outside the pot,-4.4996209144592285,-6.9996209144592285,-4.952959060668945,-2.3279592990875244,-6.8554792404174805,-4.8554792404174805,
train,0,11,1,The bright rat beneath the milestones around the thresholds,The bright rats beneath the milestone around the threshold,-5.2471723556518555,-7.9971723556518555,-7.898227691650391,-4.773227691650391,-8.1873197555542,-6.562319278717041,
train,0,11,1,The fuzzy frog behind the plants past the logs,The fuzzy frogs behind the plant past the log,-6.1397929191589355,-10.889793395996094,-6.938295841217041,-4.563295841217041,-8.770697593688965,-6.770698070526123,
train,0,11,1,The sleepy pup outside the drums behind the bolts,The sleepy pups outside the drum behind the bolt,-6.293202877044678,-11.04320240020752,-7.49160623550415,-4.55410623550415,-7.7460222244262695,-4.6210222244262695,
train,0,11,1,The slender frog beneath the boilers around the tanks,The slender frogs beneath the boiler around the tank,-2.705131769180298,-6.455131530761719,-4.907151222229004,-1.4071509838104248,-7.356099605560303,-4.981099605560303,
train,0,11,1,The fuzzy kit around the tanks outside the pipes,The fuzzy kits around the tank outside the pipe,-19.795307159423828,-19.982807159423828,-18.094846725463867,-15.688597679138184,-19.647293090820312,-17.553543090820312,
train,0,11,1,The nervous rat around the thresholds outside the drums,The nervous rats around the threshold outside the drum,-9.38509464263916,-10.76009464263916,-7.164577484130859,-3.7895774841308594,-9.183862686157227,-5.871362686157227,
train,0,11,1,The timid shark past the screws beneath the boilers,The timid sharks past the screw beneath the boiler,-16.761993408203125,-19.011993408203125,-14.723738670349121,-14.411238670349121,-16.283740997314453,-15.096240997314453,
train,0,11,1,The small chick past the rocks beneath the chairs,The small chicks past the rock beneath the chair,-5.426957607269287,-10.989458084106445,-9.475475311279297,-5.662975311279297,-8.391485214233398,-6.266485214233398,
train,0,11,1,The sleepy frog behind the pans past the cars,The sleepy frogs behind the pan past the car,-12.639840126037598,-13.577340126037598,-12.437999725341797,-9.187999725341797,-14.061237335205078,-11.873737335205078,
train,0,11,1,The small cock beneath the milestones around the thresholds,The small cocks beneath the milestone around the threshold,-5.4237961769104,-7.0487961769104,-6.412763595581055,-4.662763595581055,-7.413473606109619,-6.788473606109619,
train,0,11,1,The fuzzy shark outside the stools behind the clocks,The fuzzy sharks outside the stool behind the clock,-6.392589569091797,-9.517589569091797,-8.571084022521973,-4.946084022521973,-8.830523490905762,-6.205523490905762,
train,0,11,1,The small frog beneath the trenches around the dams,The small frogs beneath the trench around the dam,-3.6507697105407715,-6.2757697105407715,-6.402665138244629,-1.1526652574539185,-7.139214038848877,-4.514214038848877,
train,0,11,1,The sleepy rat beneath the boilers around the tanks,The sleepy rats beneath the boiler around the tank,-3.7036995887756348,-8.453699111938477,-7.158984661102295,-2.908984661102295,-7.915961742401123,-5.603461742401123,
train,0,11,1,The bright whale past the logs beneath the columns,The bright whales past the log beneath the column,-7.514787673950195,-10.827287673950195,-9.274700164794922,-8.024700164794922,-9.040417671203613,-8.915417671203613,
train,0,11,1,The quiet frog outside the pipes behind the valves,The quiet frogs outside the pipe behind the valve,-3.2604382038116455,-7.885438442230225,-5.982775688171387,-2.7327754497528076,-7.9240403175354,-6.2990403175354,
train,0,11,1,The calm pup around the walls outside the tables,The calm pups around the wall outside the table,-5.879588603973389,-8.50458812713623,-7.042868137359619,-4.167868137359619,-8.874324798583984,-5.874324798583984,
train,0,11,1,The timid dog around the thresholds outside the drums,The timid dogs around the threshold outside the drum,-8.269587516784668,-10.019587516784668,-6.113892555236816,-3.9263923168182373,-7.896981239318848,-4.396981239318848,
train,0,11,1,The calm chick around the belts outside the piles,The calm chicks around the belt outside the pile,-15.76918888092041,-16.269189834594727,-16.43204116821289,-13.744540214538574,-16.0450382232666,-14.045038223266602,
train,0,11,1,The slender chick around the towers outside the cabins,The slender chicks around the tower outside the cabin,-4.488364219665527,-6.863364219665527,-8.12977409362793,-2.879774332046509,-7.674466609954834,-3.299466609954834,
train,0,11,1,The small lion around the walls outside the tables,The small lions around the wall outside the table,-6.162552833557129,-9.287552833557129,-7.042177677154541,-2.417177677154541,-8.708553314208984,-4.458552837371826,
train,0,11,1,The fuzzy panda around the tanks outside the pipes,The fuzzy pandas around the tank outside the pipe,-14.1504545211792,-14.8379545211792,-13.646342277526855,-11.458842277526855,-13.707316398620605,-12.019816398620605,
train,0,11,1,The sleepy dolphin beneath the boilers around the tanks,The sleepy dolphins beneath the boiler around the tank,-4.076144218444824,-7.826144218444824,-7.012883186340332,-3.637883186340332,-7.659051418304443,-6.034051418304443,
train,0,11,1,The fuzzy kitten past the rocks beneath the chairs,The fuzzy kittens past the rock beneath the chair,-18.13387107849121,-19.13387107849121,-19.2310733795166,-16.1998233795166,-17.06849479675293,-14.693493843078613,
train,0,11,1,The bright monitor around the tanks outside the pipes,The bright monitors around the tank outside the pipe,-3.3304266929626465,-7.7054266929626465,-6.56913948059082,-2.0691394805908203,-6.021078586578369,-3.02107834815979,
train,0,11,1,The calm dolphin beneath the trenches around the dams,The calm dolphins beneath the trench around the dam,-4.627682209014893,-6.877682209014893,-5.81919002532959,-2.4441897869110107,-7.481012344360352,-6.481012344360352,
train,0,11,1,The timid lion outside the tables behind the houses,The timid lions outside the table behind the house,-13.294095993041992,-15.731595993041992,-15.512044906616211,-13.137044906616211,-15.83624267578125,-15.02374267578125,
train,0,11,1,The small bat beneath the barrels around the statues,The small bats beneath the barrel around the statue,-3.8684370517730713,-6.118436813354492,-6.814197063446045,-3.064197063446045,-7.442738056182861,-5.817738056182861,
train,0,11,1,The small kitten beneath the boilers around the tanks,The small kittens beneath the boiler around the tank,-13.176673889160156,-13.301673889160156,-14.38842487335205,-10.51342487335205,-16.29332160949707,-11.918322563171387,
train,0,11,1,The slender turtle past the logs beneath the columns,The slender turtles past the log beneath the column,-19.262027740478516,-21.293277740478516,-20.118078231811523,-17.836828231811523,-19.933244705200195,-18.058244705200195,
train,0,11,1,The nervous shark outside the clocks behind the plants,The nervous sharks outside the clock behind the plant,-21.314159393310547,-21.720409393310547,-22.475147247314453,-19.506397247314453,-21.664981842041016,-18.071231842041016,
train,0,11,1,The small dolphin past the logs beneath the columns,The small dolphins past the log beneath the column,-5.558331489562988,-8.933331489562988,-8.671488761901855,-5.671489238739014,-7.8310747146606445,-7.0810747146606445,
train,0,11,1,The small whale outside the stools behind the clocks,The small whales outside the stool behind the clock,-17.165557861328125,-20.134307861328125,-19.775033950805664,-16.618783950805664,-17.91620635986328,-15.978706359863281,
train,0,11,1,The slender whale outside the stools behind the clocks,The slender whales outside the stool behind the clock,-5.1781768798828125,-9.803176879882812,-7.293360710144043,-3.418360471725464,-8.627639770507812,-6.1276397705078125,
train,0,11,1,The timid lion past the screws beneath the boilers,The timid lions past the screw beneath the boiler,-18.195384979248047,-20.570384979248047,-17.933868408203125,-15.527617454528809,-18.29677963256836,-15.95302963256836,
train,0,11,1,The timid whale around the thresholds outside the drums,The timid whales around the threshold outside the drum,-7.51959753036499,-9.894597053527832,-7.1131205558776855,-3.0506205558776855,-8.2189302444458,-4.531430244445801,
train,0,11,1,The fuzzy horse beneath the boilers around the tanks,The fuzzy horses beneath the boiler around the tank,-3.988030433654785,-7.738030433654785,-6.395475387573242,-3.5204756259918213,-7.483424663543701,-5.858424663543701,
train,0,11,1,The fuzzy pup beneath the boilers around the tanks,The fuzzy pups beneath the boiler around the tank,-4.030102252960205,-6.405102252960205,-6.0769476890563965,-2.7019476890563965,-7.399814128875732,-5.399814128875732,
train,0,11,1,The timid chick beneath the chains around the belts,The timid chicks beneath the chain around the belt,-6.573705673217773,-8.573705673217773,-9.054526329040527,-4.992025852203369,-9.190112113952637,-5.6901116371154785,
train,0,11,1,The fuzzy cow behind the houses past the rocks,The fuzzy cows behind the house past the rock,-7.2538018226623535,-11.628801345825195,-9.510869026184082,-5.885869026184082,-8.801786422729492,-5.926786422729492,
train,0,11,1,The fuzzy chick around the belts outside the piles,The fuzzy chicks around the belt outside the pile,-6.669561862945557,-8.044562339782715,-8.059296607971191,-4.434296607971191,-7.146623134613037,-4.896623134613037,
train,0,11,1,The nervous rat behind the rocks past the chairs,The nervous rats behind the rock past the chair,-14.965615272521973,-18.71561622619629,-16.490001678466797,-15.302502632141113,-15.981106758117676,-14.106106758117676,
train,0,11,1,The small horse around the stools outside the clocks,The small horses around the stool outside the clock,-6.825359344482422,-7.825359344482422,-8.287639617919922,-4.787639617919922,-8.282088279724121,-4.907087802886963,
train,0,11,1,The calm kitten outside the benches behind the windows,The calm kittens outside the bench behind the window,-3.9113001823425293,-8.536299705505371,-6.645484924316406,-3.3954849243164062,-7.803102970123291,-5.053102970123291,
train,0,11,1,The fuzzy rabbit outside the cabins behind the signs,The fuzzy rabbits outside the cabin behind the sign,-14.905635833740234,-17.093135833740234,-15.834813117980957,-12.178563117980957,-17.026592254638672,-14.401592254638672,
train,0,11,1,The timid chick past the screws beneath the boilers,The timid chicks past the screw beneath the boiler,-13.759474754333496,-16.634475708007812,-14.684297561645508,-12.809297561645508,-15.242573738098145,-13.930073738098145,
train,0,11,1,The quiet shark past the plants beneath the logs,The quiet sharks past the plant beneath the log,-20.473012924194336,-21.723012924194336,-21.01168441772461,-20.35543441772461,-19.918994903564453,-18.575244903564453,
train,0,11,1,The slender pup behind the bolts past the screws,The slender pups behind the bolt past the screw,-14.41001033782959,-14.97251033782959,-14.645115852355957,-12.582615852355957,-16.91734504699707,-14.54234504699707,
train,0,11,1,The slender turtle around the towers outside the cabins,The slender turtles around the tower outside the cabin,-4.144530296325684,-7.769530296325684,-8.03392219543457,-2.0339226722717285,-7.591876029968262,-2.466876268386841,
train,0,11,1,The small panda beneath the barrels around the statues,The small pandas beneath the barrel around the statue,-3.4541451930999756,-6.3291449546813965,-6.832374572753906,-3.957374334335327,-7.431447982788086,-5.931447982788086,
train,0,11,1,The small cow outside the houses behind the rocks,The small cows outside the house behind the rock,-5.520597457885742,-10.708097457885742,-9.664907455444336,-4.539907455444336,-9.550768852233887,-5.425768852233887,
train,0,11,1,The fuzzy kit around the carts outside the benches,The fuzzy kits around the cart outside the bench,-2.9658453464508057,-4.715845108032227,-4.6559319496154785,-3.0309317111968994,-6.372214317321777,-4.997214317321777,
train,0,11,1,The quiet monitor beneath the chains around the belts,The quiet monitors beneath the chain around the belt,-5.313290119171143,-8.438289642333984,-7.347781181335449,-2.972781181335449,-8.289552688598633,-4.914552688598633,
train,0,11,1,The sleepy kitten past the cables beneath the chains,The sleepy kittens past the cable beneath the chain,-20.706947326660156,-21.144447326660156,-19.38258934020996,-19.17946434020996,-20.594974517822266,-18.219974517822266,
train,0,11,1,The nervous shark around the dams outside the pots,The nervous sharks around the dam outside the pot,-5.944904327392578,-8.694904327392578,-4.849303245544434,-2.3493030071258545,-7.837841033935547,-5.587841033935547,
train,0,11,1,The nervous turtle behind the windows past the crates,The nervous turtles behind the window past the crate,-8.898815155029297,-11.961315155029297,-10.56878662109375,-7.381287097930908,-11.406159400939941,-8.781159400939941,
train,0,11,1,The calm monitor beneath the barrels around the statues,The calm monitors beneath the barrel around the statue,-3.582594871520996,-7.207594871520996,-6.891098499298096,-3.8910984992980957,-7.480851650238037,-5.855851650238037,
train,0,11,1,The bright chick past the logs beneath the columns,The bright chicks past the log beneath the column,-6.149387359619141,-10.21188735961914,-9.524235725402832,-6.274235725402832,-8.5574312210083,-7.182431221008301,
train,0,11,1,The calm bat outside the cabins behind the signs,The calm bats outside the cabin behind the sign,-6.379632949829102,-8.504632949829102,-6.870499610900879,-5.620499610900879,-8.092659950256348,-7.342659950256348,
train,0,11,1,The fuzzy rat past the nests beneath the milestones,The fuzzy rats past the nest beneath the milestone,-9.628484725952148,-12.065984725952148,-10.089268684387207,-8.651768684387207,-9.918417930603027,-8.668417930603027,
train,0,11,1,The timid pup around the benches outside the windows,The timid pups around the bench outside the window,-15.612810134887695,-18.331560134887695,-16.2896785736084,-12.445928573608398,-16.60161781311035,-13.195367813110352,
train,0,11,1,The quiet lion past the barrels beneath the statues,The quiet lions past the barrel beneath the statue,-18.636125564575195,-19.573625564575195,-19.0902156829834,-17.4027156829834,-16.842798233032227,-14.842798233032227,
train,0,11,1,The fuzzy turtle outside the cabins behind the signs,The fuzzy turtles outside the cabin behind the sign,-16.5233211517334,-17.7108211517334,-17.028491973876953,-13.52849292755127,-17.061756134033203,-14.374255180358887,
train,0,11,1,The slender pup beneath the carts around the benches,The slender pups beneath the cart around the bench,-13.904936790466309,-14.467436790466309,-16.621536254882812,-13.746536254882812,-18.055299758911133,-14.930299758911133,
